,,,Future Plant Availability,,,,,,,,,,,,,,,,,,
,,,For:10/13/14  6:38:24   ,,,,,,,,,,,,,,,,,,
,,,Spring 2015         ,,,,,,,,,,,,,,,,,,
OPRPJ038RA,Rep#:  600009,"Bradley, Craig",,,,,,,,,,,,,,,,,,,
Loc,Item,Size,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,2015 List Price,Condition,Current Specs,Qty Allocated,Min Order Qty,Available         ,Available Later,On,Available Later,On,Available Later,On
GA,05853UT,LittleOne,MELAMPODIUM LEU PLAINS BLKFOOT,Melampodium leucanthum                                      ,Blackfoot Daisy                                             ,Mid/late border flowering,PRN,05,, 3.10 ,,CAN FULL, 32 , 16 ,     , 32 ,04/01/15  ,     ,          ,     ,          
GA,058641,#1,MONARDA PETER'S PURPLE,Monarda fistulosa 'Peter's Purple'                          ,Peter's Purple Bee Balm                                     ,Mid/late interm. flowering,PRN,06,, 4.90 ,,"6""H - 6""S",     , 10 ,     , 97 ,10/15/14  ,     ,          ,     ,          
CT,068721,#1,OENOTHERA KUN GLOWING MAGENTA,Oenothera kunthiana 'Glowing Magenta'                       ,Glowing Magenta Evening Primrose                            ,Mid spring border flowering,PRN,05,, 4.90 ,,, 20 , 10 ,     , 760 ,04/01/15  ,     ,          ,     ,          
CA,069502,#2,OPUNTIA BASILARIS BABY RITA,Opuntia basilaris hyb. 'Baby Rita'                          ,Baby Rita Prickly Pear                                      ,Succulent/cactus/yucca,CAC,07,, 17.75 ,-,"7""H - 8""S", 1 , 5 ,     , 1 ,04/01/15  ,     ,          ,     ,          
OR,064241,#1,ORIGANUM VULGARE HOT & SPICY,Origanum vulgare 'Hot & Spicy'                              ,Hot & Spicy Oregano                                         ,Edible berries/fruit,PRN,06,, 4.90 ,-,CAN FULL,     , 10 , 290 ,     ,          , 253 ,06/01/15  ,     ,          
OR,047085,#5,PAEONIA ITOH KEIKO TM (PK D D),Paeonia (Intersectional hybrid) x 'Pink Double Dandy'       ,Keiko™ (Adored) Itoh Peony,Paeonia,PRN,04,DRS, 42.50 ,-,5  EYES, 48 , 5 ,     , 48 ,03/01/15  ,     ,          ,     ,          
CT,06696UT,LittleOne,ANACYCLUS PYR DEP SILBERKISSEN,Anacyclus depressus 'Silberkissen'                          ,Silver Kisses Mount Atlas Daisy                             ,Mid/late interm. flowering,PRN,05,, 3.10 ,,,     , 16 ,     ," 1,000 ",04/01/15  ,     ,          ,     ,          
OR,039021,#1,ANEMONE X WILD SWAN TM PP23132,"Anemone x 'Macane001' Wild Swan™  P.P.# 23,132",Wild Swan™  Hybrid Anemone,Mid/late border flowering,PRN,06,PPP, 7.50 ,-,CAN FULL,     , 10 ,     ," 1,935 ",06/01/15  ,     ,          ,     ,          
CA,047075,#5,PAEONIA ITOH YUMI TM (YLW),Paeonia (Intersectional hybrid) x 'Yellow Doodle Dandy'     ,Yumi™  (Beauty) Itoh Peony,Paeonia,PRN,04,DRS, 42.50 ,-,5 EYES, 4 , 5 ,     , 275 ,12/31/14  ,     ,          ,     ,          
OR,058341,#1,PENSTEMON CHERRY GLOW,Penstemon x 'Cherry Glow'                                   ,Cherry Glow Beardtongue                                     ,Mid spring interm. flowering,PRN,07,, 4.90 ,CUT BACK,CAN FULL,     , 10 , 38 ,     ,          ,     ,          ,     ,          
OR,058342,#2,PENSTEMON CHERRY GLOW,Penstemon x 'Cherry Glow'                                   ,Cherry Glow Beardtongue                                     ,Mid spring interm. flowering,PRN,07,, 12.25 ,-,CAN FULL,     , 5 , 80 ,     ,          ,     ,          ,     ,          
CT,062561,#1,PHLOX SUBULATA FORT HILLS,Phlox subulata 'Fort Hills'                                 ,Fort Hills Creeping Phlox                                   ,Mid spring border flowering,PRN,03,, 4.90 ,-,,     , 10 ,     , 116 ,01/01/15  ,     ,          ,     ,          
GA,06257UT,LittleOne,PHLOX SUBULATA SCARLET FLAME,Phlox subulata 'Scarlet Flame'                              ,Scarlet Flame Creeping Phlox                                ,Mid spring border flowering,PRN,03,, 3.10 ,,CAN FULL, 12 , 16 ,     , 12 ,04/15/15  ,     ,          ,     ,          
OR,033265,#5,PICEA ENG BUSH'S LACE,Picea engelmannii 'Bush's Lace'                             ,Bush's Lace Engleman Spruce                                 ,Picea,CON,03,, 41.50 ,-,"30""H-16""S", 1 , 5 , 1 , 1 ,05/01/15  ,     ,          ,     ,          
OR,021532,#2,PICEA OMORIKA PIMOKO,Picea omorika 'Pimoko'                                      ,Pimoko Serbian Spruce                                       ,Picea,CON,02,, 27.50 ,-,"12""S", 5 , 5 ,     , 5 ,05/15/15  ,     ,          ,     ,          
OR,01939M,#10 Squat,PICEA PUN THE BLUES,Picea pungens 'The Blues'                                   ,The Blues Blue Spruce                                       ,Picea,CON,02,, 79.00 ,-,"42""H - 15""S", 1 , 2 , 1 ,     ,          ,     ,          ,     ,          
OR,04683M,#10 Squat,PINUS THUN THUNDERHEAD,Pinus thunbergii 'Thunderhead'                              ,Thunderhead Japanese Black Pine                             ,Pinus,CON,05,, 79.00 ,-,"44""H", 2 , 2 , 2 ,     ,          ,     ,          ,     ,          
OR,058194PTC,"4"" Pot POT-TERRA",PLATYCODON GR ASTRA PINK IMP,Platycodon 'Astra Pink'                                     ,Astra Pink Balloon Flower                                   ,Mid/late border flowering,PRN,05,, 3.10 ,CUT BACK,,     , 15 , 279 ,     ,          ,     ,          ,     ,          
OR,058174PTC,"4"" Pot POT-TERRA",PLATYCODON GR ASTRA S-DBL BLUE,Platycodon grandiflora 'Astra Double Blue'                  ,Astra Double Blue Balloon Flower                            ,Mid/late border flowering,PRN,03,, 3.10 ,CUT BACK,,     , 15 , 290 ,     ,          ,     ,          ,     ,          
OR,035162ST,#2 STAKED,PODOCARPUS LAW PURPLE KING,Podocarpus lawrencii 'Purple King'                          ,Purple King Mountain Plum Pine                              ,Temperate conifer,CON,07,, 16.00 ,-,"24""H",     , 5 , 91 ,     ,          ,     ,          ,     ,          
CA,06143MT,#10 Tall TREE,PRUNUS X GLEASON ELBERTA PEACH,Prunus persica 'Gleason Early Elberta'                      ,Gleason Early Elberta Peach                                 ,Edible berries/fruit,TRE,05,, 45.50 ,-,"56""H - 24""S", 5 ,     , 5 , 5 ,02/01/15  , 79 ,06/01/15  ,     ,          
CA,05996MT,#10 Tall TREE,PRUNUS X SANTA ROSA PLUM,Prunus salicina 'Santa Rosa'                                ,Santa Rosa Plum                                             ,Edible berries/fruit,TRE,05,, 48.50 ,-,"72""H - 22""S", 1 ,     ,     , 1 ,02/01/15  ,     ,          ,     ,          
CA,06801MT,#10 Tall,PUNICA GR ANGEL RED R PP16578,"Punica granatum 'Smith' P.P.#16,578 Angel Red® ",Angel Red®  Pomegranate,Edible berries/fruit,DCS,07,ARP, 66.00 ,LIGHT FRUIT,"30""H - 20""S",     ,     , 220 ,     ,          ,     ,          ,     ,          
CA,068012,#2,PUNICA GR ANGEL RED R PP16578,"Punica granatum 'Smith' P.P.#16,578 Angel Red® ",Angel Red®  Pomegranate,Edible berries/fruit,DCS,07,ARP, 18.00 ,-,"12""H - 10""S", 2 , 5 , 453 ,     ,          ,     ,          ,     ,          
GA,039021,#1,ANEMONE X WILD SWAN TM PP23132,"Anemone x 'Macane001' Wild Swan™  P.P.# 23,132",Wild Swan™  Hybrid Anemone,Mid/late border flowering,PRN,06,PPP, 7.50 ,,CAN FULL, 22 , 10 ,     , 22 ,05/01/15  ,     ,          ,     ,          
CA,068015ES,#5 ESPALIER,PUNICA GR ANGEL RED R PP16578,"Punica granatum 'Smith' P.P.#16,578 Angel Red® ",Angel Red®  Pomegranate,Edible berries/fruit,DCS,07,ARP, 51.00 ,,,     , 2 ,     , 142 ,06/01/15  ,     ,          ,     ,          
CA,068015PT,#5 PATIO TREE,PUNICA GR ANGEL RED R PP16578,"Punica granatum 'Smith' P.P.#16,578 Angel Red® ",Angel Red®  Pomegranate,Edible berries/fruit,DCS,07,ARP, 43.00 ,-,"14""S", 4 , 2 ,     , 4 ,04/01/15  ,     ,          ,     ,          
CA,06152MT,#10 Tall TREE,PYRUS X COMICE PEAR,Pyrus communis                                              ,Comice Pear                                                 ,Edible berries/fruit,TRE,05,, 48.50 ,-,"66""H - 24""S", 4 ,     ,     , 4 ,02/01/15  ,     ,          ,     ,          
CA,06163MT,#10 Tall TREE,PYRUS X HOSUI PEAR,Pyrus pyrifolia 'Hosui'                                     ,Hosui Asian Pear                                            ,Edible berries/fruit,TRE,06,, 48.50 ,-,"60""H - 18""S", 3 ,     ,     , 3 ,02/01/15  ,     ,          ,     ,          
GA,039869,#15,QUERCUS NUTTALLII CHARISMA R,Quercus nuttallii 'MonPowe'                                 ,Charisma®  Nuttall Oak,Deciduous shade tree,TRE,05,MPO, 93.00 ,,8'H, 4 , 1 ,     , 24 ,01/01/15  ," 12,461 ",04/01/15  ,     ,          
GA,039865,#5,QUERCUS NUTTALLII CHARISMA R,Quercus nuttallii 'MonPowe'                                 ,Charisma®  Nuttall Oak,Deciduous shade tree,TRE,05,MPO, 35.00 ,,"48""H", 1 , 5 ,     , 1 ,11/01/14  ,     ,          ,     ,          
OR,046751,#1,RHAPH U RUTRHAPH STHRN MOON TM,"Rhaphiolepis umbellata 'RutRhaph1' P.P.# 20,730             ",Southern Moon®  Yedda Hawthorn,Evergreen early flower'g shrub,EVS,07,UOG, 6.00 ,-,8''H - 10''S,     , 10 , 277 ,     ,          ," 2,387 ",05/01/15  ,     ,          
GA,046751,#1,RHAPH U RUTRHAPH STHRN MOON TM,"Rhaphiolepis umbellata 'RutRhaph1' P.P.# 20,730             ",Southern Moon®  Yedda Hawthorn,Evergreen early flower'g shrub,EVS,07,UOG, 6.00 ,,"6""H - 6""S", 50 , 10 , 326 ," 1,326 ",11/01/14  ,     ,          ,     ,          
OR,04675M,#10 Squat,RHAPH U RUTRHAPH STHRN MOON TM,"Rhaphiolepis umbellata 'RutRhaph1' P.P.# 20,730             ",Southern Moon®  Yedda Hawthorn,Evergreen early flower'g shrub,EVS,07,UOG, 46.50 ,-,"14""H - 24""S",     , 2 , 1 ,     ,          ,     ,          ,     ,          
GA,046752,#2,RHAPH U RUTRHAPH STHRN MOON TM,"Rhaphiolepis umbellata 'RutRhaph1' P.P.# 20,730             ",Southern Moon®  Yedda Hawthorn,Evergreen early flower'g shrub,EVS,07,UOG, 13.50 ,,"10""S", 20 , 5 ,     ," 1,205 ",04/15/15  ,     ,          ,     ,          
GA,046753,#3,RHAPH U RUTRHAPH STHRN MOON TM,"Rhaphiolepis umbellata 'RutRhaph1' P.P.# 20,730             ",Southern Moon®  Yedda Hawthorn,Evergreen early flower'g shrub,EVS,07,UOG, 17.75 ,,"16""S", 24 , 5 , 119 , 119 ,11/01/14  ,     ,          ,     ,          
CA,046755,#5,RHAPH U RUTRHAPH STHRN MOON TM,"Rhaphiolepis umbellata 'RutRhaph1' P.P.# 20,730             ",Southern Moon®  Yedda Hawthorn,Evergreen early flower'g shrub,EVS,07,UOG, 22.00 ,-,12''H - 15''S,     , 5 , 124 ,     ,          , 501 ,06/01/15  ,     ,          
OR,019775,#5,RHOD (H-1) RTR HOOPLA,Rhododendron x 'Hoopla' (H-1) Raise the Roof®  Series,Hoopla Rhododendron                                         ,Rhododendron,RHO,04,UOC, 27.50 ,-,18''H - 18''S, 5 , 5 , 5 ,     ,          ,     ,          ,     ,          
OR,026382,#2,RHOD (H-3) RAC ROCK ROSE,Rhododendron racemosum 'Rock Rose'                          ,Rock Rose Rhododendron                                      ,Rhododendron,RHO,06,, 17.50 ,-,12''H - 12''S,     , 5 , 209 ,     ,          ,     ,          ,     ,          
OR,026385,#5,RHOD (H-3) RAC ROCK ROSE,Rhododendron racemosum 'Rock Rose'                          ,Rock Rose Rhododendron                                      ,Rhododendron,RHO,06,, 26.50 ,-,"21""H - 18""S",     , 5 , 407 ,     ,          ,     ,          ,     ,          
OR,058912,#2,ROSA-CL-WILLIAM BAFFIN,Rosa x 'William Baffin'                                     ,William Baffin Climbing Rose                                ,Rosa,ROS,03,, 16.75 ,-,16''H - 14''S,     , 5 , 71 , 71 ,05/01/15  ,     ,          ,     ,          
OR,058915ST,#5 STAKED,ROSA-CL-WILLIAM BAFFIN,Rosa x 'William Baffin'                                     ,William Baffin Climbing Rose                                ,Rosa,ROS,03,, 27.50 ,,,     , 5 ,     , 294 ,05/01/15  ,     ,          ,     ,          
CA,058915ST,#5 STAKED,ROSA-CL-WILLIAM BAFFIN,Rosa x 'William Baffin'                                     ,William Baffin Climbing Rose                                ,Rosa,ROS,03,, 27.50 ,-,30''H,     , 5 , 3 , 3 ,05/01/15  ,     ,          ,     ,          
OR,071111,#1,RUDBECKIA ERLY BRD GLD PP20286,"Rudbeckia fulgida 'Early Bird Gold' P.P. #20,286            ",Early Bird Gold Gloriosa Daisy                              ,Mid spring interm. flowering,PRN,04,, 4.90 ,CUT BACK,CAN FULL, 15 , 10 , 15 , 15 ,04/01/15  ,     ,          ,     ,          
GA,055421,#1,RUDBECKIA HIR CHERRY BRANDY,Rudbeckia hirta 'Cherry Brandy'                             ,Cherry Brandy Gloriosa Daisy                                ,Mid spring interm. flowering,PRN,04,, 5.50 ,-,, 21 , 10 ,     , 21 ,04/15/15  ,     ,          ,     ,          
CT,02913UT,LittleOne,SAGINA SUBULATA,Sagina subulata                                             ,Irish Moss                                                  ,Ground cover,PRN,04,, 3.10 ,,CAN FULL,     , 16 ,     , 597 ,04/01/15  , 15 ,05/15/15  ,     ,          
CT,06239UT,LittleOne,SAGINA SUBULATA AUREA,Sagina subulata 'Aurea'                                     ,Scotch Moss                                                 ,Ground cover,PRN,04,, 3.10 ,,CAN FULL,     , 16 ,     , 684 ,04/01/15  ,     ,          ,     ,          
GA,06239UT,LittleOne,SAGINA SUBULATA AUREA,Sagina subulata 'Aurea'                                     ,Scotch Moss                                                 ,Ground cover,PRN,04,, 3.10 ,-,CAN FULL, 32 , 16 ,     , 32 ,05/15/15  ,     ,          ,     ,          
CA,094291,#1,SALVIA HTWV BLAST TM PP24153,"Salvia (microphylla x greggii) 'EGGBEN002' P.P.#24,153      ",Heatwave™  Blast Sage,Mid/late interm. flowering,PRN,06,PPP, 5.75 ,BUDS,"6""H - 6""S", 12 , 10 ,     , 12 ,04/01/15  ,     ,          ,     ,          
CA,094261,#1,SALVIA HTWV GLIMMER TM PP24155,"Salvia (microphylla x greggii) 'EGGBEN003' P.P.#24,155      ",Heatwave™  Glimmer Sage,Mid/late interm. flowering,PRN,06,PPP, 5.75 ,,"6""H - 6""S", 31 , 10 ,     , 143 ,03/01/15  ,     ,          ,     ,          
CA,094271,#1,SALVIA HTWV GLITTER TM PP24152,"Salvia (microphylla x greggii) 'EGGBEN001' P.P.#24,152      ",Heatwave™  Glitter Sage,Mid/late interm. flowering,PRN,06,PPP, 5.75 ,,"6""H - 6""S", 45 , 10 ,     , 786 ,03/01/15  ,     ,          ,     ,          
CA,094281,#1,SALVIA HTWV SPARKLE TM PP24154,"Salvia (microphylla x greggii) 'EGGBEN004' P.P.#24,154      ",Heatwave™  Sparkle Sage,Mid/late interm. flowering,PRN,06,PPP, 5.75 ,,"6""H - 6""S", 20 , 10 ,     , 299 ,03/01/15  , 95 ,05/01/15  ,     ,          
OR,049955,#5,SCHEFFLERA TAIW YUAN SHAN,Schefflera taiwaniana 'Yuan Shan'                           ,Yuan Shan Hardy Schefflera                                  ,Evergreen shade shrub,EVS,07,HIN, 25.50 ,-,"18""H - 15""S", 14 , 5 ,     , 26 ,04/01/15  ,     ,          ,     ,          
GA,058691,#1,SCUTELLARIA SUFF TEXAS ROSE,Scutellaria suffrutescens 'Texas Rose'                      ,Texas Rose Skullcap                                         ,Mid/late interm. flowering,PRN,07,, 4.90 ,,CAN FULL,     , 10 , 260 ,     ,          ,     ,          ,     ,          
GA,05869UT,LittleOne,SCUTELLARIA SUFF TEXAS ROSE,Scutellaria suffrutescens 'Texas Rose'                      ,Texas Rose Skullcap                                         ,Mid/late interm. flowering,PRN,07,, 3.10 ,,CAN FULL,     , 16 ,     , 205 ,04/15/15  , 152 ,06/01/15  ,     ,          
CA,068671,#1,SEDUM HISPANICUM,Sedum hispanicum                                            ,Tiny Buttons Stonecrop                                      ,Succulent/cactus/yucca,PRN,02,, 5.15 ,-,CAN FULL,     , 10 , 239 ,     ,          ,     ,          ,     ,          
CA,011821,#1,SEDUM JOHN CREECH,Sedum spurium 'John Creech'                                 ,John Creech Stonecrop                                       ,Succulent/cactus/yucca,PRN,03,, 5.15 ,-,CAN FULL, 18 , 10 , 19 , 19 ,12/31/14  ,     ,          ,     ,          
CT,01182UT,LittleOne,SEDUM JOHN CREECH,Sedum spurium 'John Creech'                                 ,John Creech Stonecrop                                       ,Succulent/cactus/yucca,PRN,03,, 3.10 ,,,     , 16 ,     ," 1,584 ",05/01/15  ,     ,          ,     ,          
GA,01182UT,LittleOne,SEDUM JOHN CREECH,Sedum spurium 'John Creech'                                 ,John Creech Stonecrop                                       ,Succulent/cactus/yucca,PRN,03,, 3.10 ,-,CAN FULL, 12 , 16 ,     , 12 ,05/15/15  ,     ,          ,     ,          
GA,06524UT,LittleOne,SEDUM PACHYCLADOS,Sedum pachyclados                                           ,Gray Stonecrop                                              ,Succulent/cactus/yucca,PRN,05,, 3.10 ,-,CAN FULL, 17 , 16 ,     , 17 ,05/15/15  ,     ,          ,     ,          
OR,063681,#1,SEDUM SIEBOLDII,Sedum sieboldii                                             ,October Daphne Stonecrop                                    ,Succulent/cactus/yucca,PRN,03,, 5.15 ,-,CAN FULL, 18 , 10 , 18 , 18 ,04/01/15  ,     ,          ,     ,          
GA,06368UT,LittleOne,SEDUM SIEBOLDII,Sedum sieboldii                                             ,October Daphne Stonecrop                                    ,Succulent/cactus/yucca,PRN,03,, 3.10 ,,CAN FULL,     , 16 ,     , 236 ,10/15/14  ,     ,          ,     ,          
CA,069871,#1,SEDUM TETRACTINUM CORAL REEF,Sedum tetractinum 'Coral Reef'                              ,Chinese Sedum                                               ,Succulent/cactus/yucca,PRN,05,, 5.15 ,-,CAN FULL, 11 , 10 , 11 , 11 ,04/01/15  ,     ,          ,     ,          
CT,069871,#1,SEDUM TETRACTINUM CORAL REEF,Sedum tetractinum 'Coral Reef'                              ,Chinese Sedum                                               ,Succulent/cactus/yucca,PRN,05,, 5.15 ,,,     , 10 ,     ," 1,500 ",05/01/15  , 959 ,05/01/15  ,     ,          
OR,06987P72SA,Plug 72 PLUG,SEDUM TETRACTINUM CORAL REEF,Sedum tetractinum 'Coral Reef'                              ,Chinese Sedum                                               ,Succulent/cactus/yucca,PRN,05,, 1.25 ,,,     , 72 , 36 ,     ,          , 95 ,06/01/15  ,     ,          
OR,066311,#1,SOLIDAGO LITTLE LEMON PP17297,"Solidago hybrida 'Dansolitlem' P.P. #17,297                 ",Little Lemon Goldenrod                                      ,Mid/late tall flowering,PRN,05,PHI, 4.90 ,CUT BACK,CAN FULL,     , 10 , 19 ,     ,          , 270 ,04/01/15  ,     ,          
OR,050655,#5,STACHYURUS SAL SPARKLER R,Stachyurus salicifolia 'MonEmeri'                           ,Sparkler®  Willow-Leaf Stachyurus,Deciduous early flower'g Shrub,DCS,07,HIN, 23.50 ,-,24''H - 21''S,     , 5 , 5 ,     ,          ,     ,          ,     ,          
CA,050655,#5,STACHYURUS SAL SPARKLER R,Stachyurus salicifolia 'MonEmeri'                           ,Sparkler®  Willow-Leaf Stachyurus,Deciduous early flower'g Shrub,DCS,07,HIN, 23.50 ,,,     , 5 ,     , 66 ,04/01/15  ,     ,          ,     ,          
CT,022173,#3,THUJA OC MR BOWLING BALL R,Thuja occidentalis 'Bobozam'                                ,Mr. Bowling Ball™  Arborvitae,Thuja,CON,03,LHI, 17.25 ,-,"12"" H - 16""S", 1 , 5 , 1 ,     ,          ,     ,          ,     ,          
OR,022175,#5,THUJA OC MR BOWLING BALL R,Thuja occidentalis 'Bobozam'                                ,Mr. Bowling Ball™  Arborvitae,Thuja,CON,03,LHI, 23.50 ,-,"18""S", 12 , 5 , 12 ,     ,          ,     ,          ,     ,          
CT,022175,#5,THUJA OC MR BOWLING BALL R,Thuja occidentalis 'Bobozam'                                ,Mr. Bowling Ball™  Arborvitae,Thuja,CON,03,LHI, 23.50 ,-,"17"" S", 25 , 5 , 25 ,     ,          ,     ,          ,     ,          
OR,056232,#2,VACC BOUNTIFUL BLUE R PP19381,"Vaccinium corymbosum 'FLX-2' P.P.# 19,381                   ",Bountiful Blue®  Blueberry,Edible berries/fruit,DCS,06,FCF, 15.50 ,-,12''H - 10''S,     , 5 ," 1,236 ",     ,          ,     ,          ,     ,          
