,New Plant,Item,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,,,,,,,,,Available Later,On,Available Later,On
,2011,028565,PICEA PUN WALDBRUNN,Picea pungens 'Waldbrunn'                                   ,Waldbrunn Dwarf Blue Spruce                                 ,Picea,CON,02,,,,,,,,,,     ,          ,     ,          
,    ,027152,CLEM ARMANDII,Clematis armandii                                           ,Evergreen Clematis                                          ,Clematis,VIN,07,,,,,,,,,,     ,          ,     ,          
,2011,035142,PODOCARPUS ALP BLUE GEM,Podocarpus alpinus 'Blue Gem'                               ,Blue Gem Alpine Plum Yew                                    ,Temperate conifer,CON,07,,,,,,,,,,     ,          ,     ,          
,2011,035142ST,PODOCARPUS ALP BLUE GEM,Podocarpus alpinus 'Blue Gem'                               ,Blue Gem Alpine Plum Yew                                    ,Temperate conifer,CON,07,,,,,,,,,,     ,          ,     ,          
,New ,056195,CLEM ARMANDII APPLEBLOSSOM,Clematis armandii 'Apple Blossom'                           ,Apple Blossom Clematis                                      ,Clematis,VIN,07,,,,,,,,,,     ,          ,     ,          
,    ,027251,CLEM INTEGRIFOLIA CAERULEA,Clematis integrifolia 'Caerulea'                            ,Bushy Blue Bell Clematis                                    ,Clematis,PRN,03,,,,,,,,,,     ,          ,     ,          
,    ,027281,CLEM LAN CANDIDA,Clematis lanuginosa 'Candida'                               ,White Flowering Clematis                                    ,Clematis,VIN,04,,,,,,,,,, 60 ,05/01/15  ,     ,          
,2014,046252,CLEM LOUISE ROWE,Clematis x Louise Rowe                                      ,Louise Rowe Clematis                                        ,Clematis,VIN,04,,,,,,,,,,     ,          ,     ,          
,2014,046255,CLEM LOUISE ROWE,Clematis x Louise Rowe                                      ,Louise Rowe Clematis                                        ,Clematis,VIN,04,,,,,,,,,," 2,273 ",05/01/15  ,     ,          
,    ,027431,CLEM MONTANA FREDA,Clematis montana 'Freda'                                    ,Freda Anemone Clematis                                      ,Clematis,VIN,06,,,,,,,,,,     ,          ,     ,          
,2011,06146MT,PYRUS X BEURRE D'ANJOU PEAR,Pyrus communis 'Beurre D'Anjou'                             ,Beurre D'Anjou Pear                                         ,Edible berries/fruit,TRE,05,,,,,,,,,,     ,          ,     ,          
,2011,020793S,RHAMNUS FRA FINELINE R PP14791,"Rhamnus frangula 'Ron Williams' P.P. #14,791                ",Fine Line®  Fern Leaf Buckthorn,Deciduous shrub/hedge,DCS,02,PW,,,,,,,,,     ,          ,     ,          
,2011,074963S,ROSA OSO EASY R CHERRYPIE PPAF,Rosa x 'Meiboulka' P.P.A.F.                                 ,Oso Easy®  Cherry Pie Rose,Rosa,ROS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,074961S,ROSA OSO EASY R CHERRYPIE PPAF,Rosa x 'Meiboulka' P.P.A.F.                                 ,Oso Easy®  Cherry Pie Rose,Rosa,ROS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,074961S,ROSA OSO EASY R CHERRYPIE PPAF,Rosa x 'Meiboulka' P.P.A.F.                                 ,Oso Easy®  Cherry Pie Rose,Rosa,ROS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,074962S,ROSA OSO EASY R CHERRYPIE PPAF,Rosa x 'Meiboulka' P.P.A.F.                                 ,Oso Easy®  Cherry Pie Rose,Rosa,ROS,04,PW,,,,,,,,,     ,          ,     ,          
,    ,027405,CLEM MONTANA RUBENS,Clematis montana rubens                                     ,Pink Anemone Clematis                                       ,Clematis,VIN,06,,,,,,,,,,     ,          ,     ,          
,2011,074962S,ROSA OSO EASY R CHERRYPIE PPAF,Rosa x 'Meiboulka' P.P.A.F.                                 ,Oso Easy®  Cherry Pie Rose,Rosa,ROS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,075002S,ROSA OSO EASY R HONEY BUN PPAF,"Rosa x 'Scrivjean' P.P. #21,611                             ",Oso Easy®  Honey Bun Rose,Rosa,ROS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,074981S,ROSA OSO EASY R PAPRIKA PPAF,"Rosa x 'ChewMayTime' P.P. #18,347                           ",Oso Easy®  Paprika Rose,Rosa,ROS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,074971S,ROSA OSO HPY TM CNDY OH!P20471,"Rosa x 'ZleMatinCipar' P.P. #20,471                         ",Oso Happy™  Candy Oh! Landscape Rose,Rosa,ROS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,074972S,ROSA OSO HPY TM CNDY OH!P20471,"Rosa x 'ZleMatinCipar' P.P. #20,471                         ",Oso Happy™  Candy Oh! Landscape Rose,Rosa,ROS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,067841,RUBUS IDEAUS FALL GOLD RASPBRY,Rubus idaeus var. strigosus 'Fall Gold'                     ,Fall Gold Raspberry                                         ,Edible berries/fruit,DCS,03,,,,,,,,,,     ,          ,     ,          
,2011,067841,RUBUS IDEAUS FALL GOLD RASPBRY,Rubus idaeus var. strigosus 'Fall Gold'                     ,Fall Gold Raspberry                                         ,Edible berries/fruit,DCS,03,,,,,,,,,,     ,          ,     ,          
,2011,067842,RUBUS IDEAUS FALL GOLD RASPBRY,Rubus idaeus var. strigosus 'Fall Gold'                     ,Fall Gold Raspberry                                         ,Edible berries/fruit,DCS,03,,,,,,,,,,     ,          ,     ,          
,2011,067842,RUBUS IDEAUS FALL GOLD RASPBRY,Rubus idaeus var. strigosus 'Fall Gold'                     ,Fall Gold Raspberry                                         ,Edible berries/fruit,DCS,03,,,,,,,,,,     ,          ,     ,          
,2011,067841S,RUBUS IDEAUS FALL GOLD RASPBRY,Rubus idaeus var. strigosus 'Fall Gold'                     ,Fall Gold Raspberry                                         ,Edible berries/fruit,DCS,03,,,,,,,,,,     ,          ,     ,          
,2011,075951,SALVIA OFF TRICOLOR,Salvia officinalis 'Tricolor'                               ,Tricolor Sage                                               ,Edible berries/fruit,PRN,05,,,,,,,,,,     ,          ,     ,          
,    ,027475,CLEM PANICULATA,Clematis paniculata                                         ,Sweet Autumn Clematis                                       ,Clematis,VIN,04,,,,,,,,,,     ,          ,     ,          
,    ,021865,CLEM SAPPHIRE INDIGO TMPP17012,"Clematis 'Cleminov 51' P.P. # 17,012                        ",Sapphire Indigo™  Clematis,Clematis,VIN,04,CPC,,,,,,,,,     ,          ,     ,          
,2011,06514UT,SEDUM MAKINOI LIMELIGHT,Sedum makinoi 'Limelight'                                   ,Limelight Japanese Stonecrop                                ,Succulent/cactus/yucca,PRN,06,,,,,,,,,,     ,          ,     ,          
,2011,06514UT,SEDUM MAKINOI LIMELIGHT,Sedum makinoi 'Limelight'                                   ,Limelight Japanese Stonecrop                                ,Succulent/cactus/yucca,PRN,06,,,,,,,,,,     ,          ,     ,          
,    ,038005,CLEM TEX PRINCESS DIANA,Clematis texensis 'Princess Diana'                          ,Princess Diana Clematis                                     ,Clematis,VIN,05,,,,,,,,,,     ,          ,     ,          
,2011,06550UT,SEMPERVIVUM ARACHNOIDEUM,Sempervivum arachnoideum                                    ,Cobweb Houseleek                                            ,Succulent/cactus/yucca,PRN,03,,,,,,,,,,     ,          ,     ,          
,2010,048745,CLEM VANCOUVER TM STARRY NGHTS,Clematis x 'Starry Nights'                                  ,Vancouver™  Starry Nights Clematis,Clematis,VIN,04,OLD,,,,,,,,,     ,          ,     ,          
,2011,06550UT,SEMPERVIVUM ARACHNOIDEUM,Sempervivum arachnoideum                                    ,Cobweb Houseleek                                            ,Succulent/cactus/yucca,PRN,03,,,,,,,,,,     ,          ,     ,          
,2010,038081,CLEM VIT BETTY CORNING,Clematis viticella 'Betty Corning'                          ,Betty Corning Clematis                                      ,Clematis,VIN,03,,,,,,,,,,     ,          ,     ,          
,2011,06560UT,SEMPERVIVUM GREEN WHEEL,Sempervivum 'Green Wheel'                                   ,Green Wheel Hens and Chicks                                 ,Succulent/cactus/yucca,PRN,04,,,,,,,,,,     ,          ,     ,          
,2011,06560UT,SEMPERVIVUM GREEN WHEEL,Sempervivum 'Green Wheel'                                   ,Green Wheel Hens and Chicks                                 ,Succulent/cactus/yucca,PRN,04,,,,,,,,,,     ,          ,     ,          
,2011,06560UT,SEMPERVIVUM GREEN WHEEL,Sempervivum 'Green Wheel'                                   ,Green Wheel Hens and Chicks                                 ,Succulent/cactus/yucca,PRN,04,,,,,,,,,, 252 ,06/01/15  ,     ,          
,    ,027211,CLEM VIT ETOILE VIOLETTE,Clematis viticella 'Etoile Violette'                        ,Etoile Violette Clematis                                    ,Clematis,VIN,04,,,,,,,,,,     ,          ,     ,          
,2011,06561UT,SEMPERVIVUM KREBS DES ROSE,Sempervivum 'Krebs'                                         ,Krebs Desert Rose Hens and Chicks                           ,Succulent/cactus/yucca,PRN,04,,,,,,,,,,     ,          ,     ,          
,2011,070011,SEMPERVIVUM SILVER KING,Sempervivum 'Silver King'                                   ,Silver King Houseleek                                       ,Succulent/cactus/yucca,PRN,04,,,,,,,,,, 405 ,04/01/15  ,     ,          
,2011,070011,SEMPERVIVUM SILVER KING,Sempervivum 'Silver King'                                   ,Silver King Houseleek                                       ,Succulent/cactus/yucca,PRN,04,,,,,,,,,,     ,          ,     ,          
,2011,075013S,SPIRAEA DBLPLAY R ARTIST PPAF,Spiraea japonica 'Galen' P.P.A.F.                           ,Double Play®  Artist Spirea,Deciduous sumr flower'g shrub,DCS,04,PW,,,,,,,,, 553 ,06/01/15  ,     ,          
,2011,075011S,SPIRAEA DBLPLAY R ARTIST PPAF,Spiraea japonica 'Galen' P.P.A.F.                           ,Double Play®  Artist Spirea,Deciduous sumr flower'g shrub,DCS,04,PW,,,,,,,,,     ,          ,     ,          
,    ,027301,CLEM VIT MADAME JULIA CORREVON,Clematis viticella 'Madame Julia Correvon'                  ,Madame Julia Correvon Clematis                              ,Clematis,VIN,04,,,,,,,,,,     ,          ,     ,          
,    ,015901,CLEM X BLUE LIGHT R PP15953,Clematis x 'Vanso' P.P.# 15953                              ,Blue Light®  Clematis,Clematis,VIN,04,,,,,,,,,,     ,          ,     ,          
,2011,075032S,SPIRAEA DBLPLAY R BIGBANG PPAF,Spiraea japonica 'Tracy' P.P.A.F.                           ,Double Play®  Big Bang Spirea,Deciduous sumr flower'g shrub,DCS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,075023S,SPIRAEA DBLPLAY R GOLD PPAF,"Spiraea japonica 'Yan' P.P. # 21,615                        ",Double Play®  Gold Spirea,Deciduous sumr flower'g shrub,DCS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,075021S,SPIRAEA DBLPLAY R GOLD PPAF,"Spiraea japonica 'Yan' P.P. # 21,615                        ",Double Play®  Gold Spirea,Deciduous sumr flower'g shrub,DCS,04,PW,,,,,,,,,     ,          ,     ,          
,    ,027225,CLEM X COMTESSE DE BOUCHAUD,Clematis x 'Comtesse de Bouchaud'                           ,Comtesse De Bouchaud Clematis                               ,Clematis,VIN,04,,,,,,,,,,     ,          ,     ,          
,2011,074685,SYRINGA BLOOMERNG R PUR P20575,"Syringa x 'Penda' P.P. #20,575, Can. P.P. 4071              ",Bloomerang®  Purple Lilac,Deciduous early flower'g Shrub,DCS,03,PW,,,,,,,,,     ,          ,     ,          
,2011,074681S,SYRINGA BLOOMERNG R PUR P20575,"Syringa x 'Penda' P.P. #20,575, Can. P.P. 4071              ",Bloomerang®  Purple Lilac,Deciduous early flower'g Shrub,DCS,03,PW,,,,,,,,,     ,          ,     ,          
,2011,074682S,SYRINGA BLOOMERNG R PUR P20575,"Syringa x 'Penda' P.P. #20,575, Can. P.P. 4071              ",Bloomerang®  Purple Lilac,Deciduous early flower'g Shrub,DCS,03,PW,,,,,,,,,     ,          ,     ,          
,2011,087055,THUJA KORAIENSIS,Thuja koraiensis                                            ,Korean Arborvitae                                           ,Thuja,CON,05,,,,,,,,,,     ,          ,     ,          
,    ,027011,CLEM X ERNEST MARKHAM,Clematis x 'Ernest Markham'                                 ,Ernest Markham Clematis                                     ,Clematis,VIN,03,,,,,,,,,,     ,          ,     ,          
,    ,027261,CLEM X JACKMANII,Clematis x jackmanii                                        ,Jackman Clematis                                            ,Clematis,VIN,04,,,,,,,,,,     ,          ,     ,          
,2011,034055,THUJOPSIS DOLOBRATA NANA,Thujopsis dolobrata 'Nana'                                  ,False Hiba Cedar                                            ,Temperate conifer,CON,05,,,,,,,,,,     ,          ,     ,          
,2011,075941,THYMUS HI HO SILVER,Thymus argenteus 'Hi Ho Silver'                             ,Hi Ho Silver Thyme                                          ,Edible berries/fruit,PRN,05,,,,,,,,,,     ,          ,     ,          
,2011,067552,VITIS VIN ZINFANDEL,Vitis vinifera 'Zinfandel'                                  ,Zinfandel Grape                                             ,Edible berries/fruit,VIN,07,,,,,,,,,,     ,          ,     ,          
,2011,075082S,WEIGELA FL GHOST TM PP20025,"Weigela florida 'Carlton' P.P. #20,025                      ",Ghost™  Weigela,Deciduous sumr flower'g shrub,DCS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,074712S,WEIGELA FL MY MONET R PP16824,"Weigela florida 'Verweig' P.P. #16,824                      ",My Monet®  Weigela,Deciduous sumr flower'g shrub,DCS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,074712S,WEIGELA FL MY MONET R PP16824,"Weigela florida 'Verweig' P.P. #16,824                      ",My Monet®  Weigela,Deciduous sumr flower'g shrub,DCS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,077515,WEIGELA FL SPILLED WINE TM PAF,Weigela florida 'Bokraspiwi' P.P.A.F.                       ,Spilled Wine™  Weigela,Deciduous sumr flower'g shrub,DCS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,077513S,WEIGELA FL SPILLED WINE TM PAF,Weigela florida 'Bokraspiwi' P.P.A.F.                       ,Spilled Wine™  Weigela,Deciduous sumr flower'g shrub,DCS,04,PW,,,,,,,,,     ,          ,     ,          
,2012,058241,ACHILLEA APRICOT DLGHT PP18738,"Achillea millefolium 'Apricot Delight' P.P.# 18,738         ",Tutti Frutti Apricot Delight Yarrow                         ,Mid/late border flowering,PRN,03,,,,,,,,,,     ,          ,     ,          
,2012,058241,ACHILLEA APRICOT DLGHT PP18738,"Achillea millefolium 'Apricot Delight' P.P.# 18,738         ",Tutti Frutti Apricot Delight Yarrow                         ,Mid/late border flowering,PRN,03,,,,,,,,,,     ,          ,     ,          
,2012,058241,ACHILLEA APRICOT DLGHT PP18738,"Achillea millefolium 'Apricot Delight' P.P.# 18,738         ",Tutti Frutti Apricot Delight Yarrow                         ,Mid/late border flowering,PRN,03,,,,,,,,,,     ,          ,     ,          
,2012,058251,ACHILLEA STRWBRY SDCTN P18401,"Achillea millefolium 'Strawberry Seduction' P.P.# 18,401    ",Strawberry Seduction Yarrow                                 ,Mid/late border flowering,PRN,03,,,,,,,,,, 185 ,04/01/15  ,     ,          
,2012,058251,ACHILLEA STRWBRY SDCTN P18401,"Achillea millefolium 'Strawberry Seduction' P.P.# 18,401    ",Strawberry Seduction Yarrow                                 ,Mid/late border flowering,PRN,03,,,,,,,,,,     ,          ,     ,          
,    ,044481,CLEM X JACKMANII SUPERBA,Clematis x jackmanii 'Superba'                              ,Jackman Superba Clematis                                    ,Clematis,VIN,04,,,,,,,,,,     ,          ,     ,          
,2012,056415,ACTINIDIA TETRA  VAR MALOIDES,Actinidia tetramera var. maloides                           ,Rosy Crabapple Kiwi                                         ,Tropical flowering vine,VIN,06,HIN,,,,,,,,,     ,          ,     ,          
,2012,056415,ACTINIDIA TETRA  VAR MALOIDES,Actinidia tetramera var. maloides                           ,Rosy Crabapple Kiwi                                         ,Tropical flowering vine,VIN,06,HIN,,,,,,,,,     ,          ,     ,          
,2012,084921,AGASTACHE X BOLERO,Agastache 'Bolero'                                          ,Bolero Hyssop                                               ,Mid/late interm. flowering,PRN,05,,,,,,,,,, 162 ,05/15/15  ,     ,          
,2012,084921S,AGASTACHE X BOLERO,Agastache 'Bolero'                                          ,Bolero Hyssop                                               ,Mid/late interm. flowering,PRN,05,,,,,,,,,,     ,          ,     ,          
,2012,035341,AMSONIA HUBRICHTII,Amsonia hubrichtii                                          ,Arkansas Blue Star                                          ,Early spring interm. flowering,PRN,05,,,,,,,,,,     ,          ,     ,          
,2012,035342,AMSONIA HUBRICHTII,Amsonia hubrichtii                                          ,Arkansas Blue Star                                          ,Early spring interm. flowering,PRN,05,,,,,,,,,,     ,          ,     ,          
,    ,034432,CLEM X KILIAN DONAHUE,Clematis x 'Kilian Donahue'                                 ,Kilian Donahue Clematis                                     ,Clematis,VIN,04,,,,,,,,,,     ,          ,     ,          
,2012,078761S,AZ BLM-A-THON TM DB PK PP21477,"Rhododendron x 'RLH1-2P8' P.P. #21,477                      ",Bloom-A-Thon®  Pink Double Reblooming Azalea,Azalea,RHO,06,PW,,,,,,,,, 10 ,04/01/15  ,     ,          
,2012,078761S,AZ BLM-A-THON TM DB PK PP21477,"Rhododendron x 'RLH1-2P8' P.P. #21,477                      ",Bloom-A-Thon®  Pink Double Reblooming Azalea,Azalea,RHO,06,PW,,,,,,,,,     ,          ,     ,          
,2012,062931,BER T ORANGE ROCKET PP18411,"Berberis thunbergii 'Orange Rocket' P.P.#18,411             ",Orange Rocket Barberry                                      ,Berberis,DCS,04,PHS,,,,,,,,, 18 ,05/01/15  ,     ,          
,2012,062931,BER T ORANGE ROCKET PP18411,"Berberis thunbergii 'Orange Rocket' P.P.#18,411             ",Orange Rocket Barberry                                      ,Berberis,DCS,04,PHS,,,,,,,,, 42 ,05/15/15  ,     ,          
,2012,062932,BER T ORANGE ROCKET PP18411,"Berberis thunbergii 'Orange Rocket' P.P.#18,411             ",Orange Rocket Barberry                                      ,Berberis,DCS,04,PHS,,,,,,,,,     ,          ,     ,          
,2012,062932,BER T ORANGE ROCKET PP18411,"Berberis thunbergii 'Orange Rocket' P.P.#18,411             ",Orange Rocket Barberry                                      ,Berberis,DCS,04,PHS,,,,,,,,,     ,          ,     ,          
,2010,055205,CLEM X MRS. SPENCER CASTLE,Clematis 'Mrs. Spencer Castle'                              ,Mrs. Spencer Castle Clematis                                ,Clematis,VIN,04,,,,,,,,,,     ,          ,     ,          
