DRIMYS LANCEOLATA,Drimys lanceolata                                           ,Mountain Pepper                                             ,Evergreen small shrub/hedge,,,
DRIMYS LANCEOLATA,Drimys lanceolata                                           ,Mountain Pepper                                             ,Evergreen small shrub/hedge,,,
ECHEVERIA AGAVOIDES LIPSTICK,Echeveria agavoides 'Lipstick'                              ,Lipstick Echeveria                                          ,Succulent/cactus/yucca,,,
ECHEVERIA BLACK PRINCE,Echeveria 'Black Prince'                                    ,Black Prince Echeveria                                      ,Succulent/cactus/yucca,,,
ECHEVERIA CANTE WHITE CLOUD,Echeveria cante 'White Cloud' P.P.A.F.                      ,White Cloud Echeveria                                       ,Succulent/cactus/yucca,,,
ECHEVERIA NODULOSA,Echeveria nodulosa                                          ,Painted Echeveria                                           ,Succulent/cactus/yucca,,,
ECHEVERIA NODULOSA,Echeveria nodulosa                                          ,Painted Echeveria                                           ,Succulent/cactus/yucca,,,
ECHEVERIA PERLE VON NURNBERG,Echeveria 'Perle von Nurnberg'                              ,Perle von Nurnberg Echeveria                                ,Succulent/cactus/yucca,,,
ECHEVERIA RUFFLES,Echeveria 'Ruffles'                                         ,Ruffles Echeveria                                           ,Succulent/cactus/yucca,,,
ECHEVERIA SETOSA,Echeveria setosa                                            ,Firecracker Echeveria                                       ,Succulent/cactus/yucca,,,
ECHIN DBL SCP TM BBLGM PP23103,"Echinacea x 'Balscblum' P.P. #23, 103                       ",Double Scoop™  Bubble Gum Echinacea,Mid/late interm. flowering,,,
ECHIN DBL SCP TM RSPBRY P23117,Echinacea x 'Balsceras' P.P.A.F.                            ,Raspberry Double Scoop®  Cone Flower,Mid/late interm. flowering,,,
ECHIN GOLDEN DAZZLE,Echinacea x 'Golden Dazzle'                                 ,Golden Dazzle Coneflower                                    ,Mid/late interm. flowering,,,
ECHIN PXIE MEADWBRTE TM P18546,"Echinacea 'CBG Cone 2' P.P. #18,546                         ",Pixie Meadowbrite™  Coneflower,Mid/late interm. flowering,,,
ECHIN SMBRO TM FLMNCO ORNG,                                                            ,                                                            ,Mid/late interm. flowering,,,
ECHIN SMBRO TM HOT CORL P23097,"Echinacea x 'Balsomcor' P.P.#23,097                         ",Sombrero™  Hot Coral Coneflower,Mid/late interm. flowering,,,
ECHIN SMBRO TM LEMON YLW PPAF,                                                            ,                                                            ,Mid/late interm. flowering,,,
ECHIN SMBRO TM SALSA RD P23105,"Echinacea x 'Balsomsed' P.P.#23,105                         ",Sombrero™  Salsa Red Coneflower,Mid/late interm. flowering,,,
ECHIN SMBRO TM SALSA RD P23105,"Echinacea x 'Balsomsed' P.P.#23,105                         ",Sombrero™  Salsa Red Coneflower,Mid/late interm. flowering,,,
ECHIN SMBRO TM SALSA RD P23105,"Echinacea x 'Balsomsed' P.P.#23,105                         ",Sombrero™  Salsa Red Coneflower,Mid/late interm. flowering,,,
ECHIN SUPREME CANTALOUPE PPAF,Echinacea 'Supreme Cantaloupe' P.P.A.F.                     ,Supreme Cantaloupe Cone Flower                              ,Mid/late interm. flowering,,,
ECHINACEA CHEYENNE SPIRIT,Echinacea hybrida 'Cheyenne Spirit'                         ,Cheyenne Spirit Echinacea                                   ,Mid/late interm. flowering,,,
ECHINACEA CHEYENNE SPIRIT,Echinacea hybrida 'Cheyenne Spirit'                         ,Cheyenne Spirit Echinacea                                   ,Mid/late interm. flowering,,,
ECHINACEA FIREBIRD PPAF,                                                            ,                                                            ,Mid/late interm. flowering,,,
ECHINACEA FRAGRNT ANGEL P16054,Echinacea purpurea 'Fragrant Angel' P.P.# 16054             ,Fragrant Angel Coneflower                                   ,Mid/late interm. flowering,,,
ECHINACEA GREEN EYES PP17172,Echinacea purpurea 'Green Eyes' P.P.# 17172                 ,Green Eyes Coneflower                                       ,Mid/late interm. flowering,,,
ECHINACEA KIMS KNEE HI PP12242,Echinacea purpurea 'Kim's Knee High' P.P. #12242            ,Kim's Knee High Purple Coneflower                           ,Mid/late interm. flowering,,,
ECHINACEA KIMS KNEE HI PP12242,Echinacea purpurea 'Kim's Knee High' P.P. #12242            ,Kim's Knee High Purple Coneflower                           ,Mid/late interm. flowering,,,
ECHINACEA NOW CHEESIER PPAF,Echinacea 'Now Cheesier' P.P.A.F.                           ,Now Cheesier Coneflower                                     ,Mid/late interm. flowering,,,
ECHINACEA PNK DBL DLITE P18803,Echinacea purpurea 'Pink Double Delight' P.P.A.F            ,Pink Double Delight Cone Flower                             ,Mid/late interm. flowering,,,
ECHINACEA PNK DBL DLITE P18803,Echinacea purpurea 'Pink Double Delight' P.P.A.F            ,Pink Double Delight Cone Flower                             ,Mid/late interm. flowering,,,
ECHINACEA POWWOW R WHITE,"Echinacea purpurea 'PAS702918' P.P. #7,982,110              ",PowWow®  White Coneflower,Mid/late interm. flowering,,,
ECHINACEA POWWOW R WILDBERRY,Echinacea purpurea 'PAS702917'                              ,PowWow®  Wild Berry Coneflower,Mid/late interm. flowering,,,
ECHINACEA POWWOW R WILDBERRY,Echinacea purpurea 'PAS702917'                              ,PowWow®  Wild Berry Coneflower,Mid/late interm. flowering,,,
ECHINACEA POWWOW R WILDBERRY,Echinacea purpurea 'PAS702917'                              ,PowWow®  Wild Berry Coneflower,Mid/late interm. flowering,,,
ECHINACEA POWWOW R WILDBERRY,Echinacea purpurea 'PAS702917'                              ,PowWow®  Wild Berry Coneflower,Mid/late interm. flowering,,,
ECHINACEA PRAIRIE SPLENDOR,Echinacea purpurea 'Prairie Splendor'                       ,Prairie Splendor Coneflower                                 ,Mid/late interm. flowering,,,
ECHINACEA PRAIRIE SPLENDOR,Echinacea purpurea 'Prairie Splendor'                       ,Prairie Splendor Coneflower                                 ,Mid/late interm. flowering,,,
ECHINACEA PRAIRIE SPLENDOR,Echinacea purpurea 'Prairie Splendor'                       ,Prairie Splendor Coneflower                                 ,Mid/late interm. flowering,,,
ECHINACEA PUR HOT PAPAYA PPAF,Echinacea purpurea 'Hot Papaya'                             ,Hot Papaya Coneflower                                       ,Mid/late interm. flowering,,,
ECHINACEA PUR HOT PAPAYA PPAF,Echinacea purpurea 'Hot Papaya'                             ,Hot Papaya Coneflower                                       ,Mid/late interm. flowering,,,
ECHINACEA PUR MAGNUS,Echinacea purpurea 'Magnus'                                 ,Magnus Purple Coneflower                                    ,Mid/late interm. flowering,,,
ECHINACEA PUR MAGNUS,Echinacea purpurea 'Magnus'                                 ,Magnus Purple Coneflower                                    ,Mid/late interm. flowering,,,
ECHINACEA PUR MAGNUS,Echinacea purpurea 'Magnus'                                 ,Magnus Purple Coneflower                                    ,Mid/late interm. flowering,,,
ECHINACEA PUR MERINGUE PPAF,Echinacea purpurea 'Meringue' P.P.A.F.                      ,Meringue Coneflower                                         ,Mid/late interm. flowering,,,
ECHINACEA PUR MERLOT PP18814,Echinacea purpurea 'Merlot' P.P.# 18814                     ,Merlot Coneflower                                           ,Mid/late interm. flowering,,,
ECHINACEA PUR RUBY STAR,Echinacea purpurea 'Ruby Star'                              ,Ruby Star Coneflower                                        ,Mid/late interm. flowering,,,
ECHINACEA PUR RUBY STAR,Echinacea purpurea 'Ruby Star'                              ,Ruby Star Coneflower                                        ,Mid/late interm. flowering,,,
ECHINACEA PUR RUBY STAR,Echinacea purpurea 'Ruby Star'                              ,Ruby Star Coneflower                                        ,Mid/late interm. flowering,,,
ECHINACEA PUR RUBY STAR,Echinacea purpurea 'Ruby Star'                              ,Ruby Star Coneflower                                        ,Mid/late interm. flowering,,,
ECHINACEA PUR WHITE SWAN,Echinacea purpurea 'White Swan'                             ,White Swan Coneflower                                       ,Mid/late interm. flowering,,,
ECHINACEA RASPBRY TART PP18560,Echinacea purpurea 'Raspberry Tart' P.P.# 18933             ,Raspberry Tart Coneflower                                   ,Mid/late interm. flowering,,,
ECHINACEA SOM SNDY YLW P23104,"Echinacea x 'Balsomselo' P.P.#23,104                        ",Sombrero™  Sandy Yellow Coneflower,Mid/late interm. flowering,,,
ECHINACEA SUNDOWN TM PP17659,Echinacea x 'Evan Saul' P.P.# 17659                         ,Sundown Big Sky™  Series Coneflower,Mid/late interm. flowering,,,
ECHINACEA SUNDOWN TM PP17659,Echinacea x 'Evan Saul' P.P.# 17659                         ,Sundown Big Sky™  Series Coneflower,Mid/late interm. flowering,,,
ECHINACEA TIKI TORCH PP18839,Echinacea purpurea 'Tiki Torch' P.P.# 18839                 ,Tiki Torch Coneflower                                       ,Mid/late interm. flowering,,,
ECHINACEA TIKI TORCH PP18839,Echinacea purpurea 'Tiki Torch' P.P.# 18839                 ,Tiki Torch Coneflower                                       ,Mid/late interm. flowering,,,
ECHINACEA TOMATO SOUP PPAF,"Echinacea 'Tomato Soup' P.P.# 19,427                        ",Tomato Soup Coneflower                                      ,Mid/late interm. flowering,,,
ECHINOPSIS OXYGONA,Echinopsis oxygona                                          ,Easter Lily Cactus                                          ,Succulent/cactus/yucca,,,
ELAEAGNUS EBBINGEI,Elaeagnus x ebbingei                                        ,Ebbinge's Silverberry                                       ,Evergreen large shrub/hedge,,,
ELAEOCARPUS DECIPIENS,Elaeocarpus decipiens                                       ,Japanese Blueberry Tree - Shogun®  Series,Evergreen shade tree,,,
ENKIANTHUS CAM SIKOKIANUS,Enkianthus campanulatus 'Sikokianus'                        ,Sikokianus Redvein Enkianthus                               ,Deciduous fall/winter interest,,,
ENKIANTHUS CAMPANULATUS,Enkianthus campanulatus                                     ,Red Veined Enkianthus                                       ,Deciduous fall/winter interest,,,
ENSETE MAURELII,Ensete ventricosum 'Maurelii'                               ,Red Leaved Banana                                           ,Tropical perennial,,,
ENSETE MAURELII,Ensete ventricosum 'Maurelii'                               ,Red Leaved Banana                                           ,Tropical perennial,,,
ENSETE MAURELII,Ensete ventricosum 'Maurelii'                               ,Red Leaved Banana                                           ,Tropical perennial,,,
EPIMEDIUM GRAND ROSE QUEEN,Epimedium grandiflorum 'Rose Queen'                         ,Rose Queen Bishop's Hat                                     ,Shade foliage/flower,,,
ERICA KRAMER'S RED,Erica x darleyensis 'Kramer's Rote'                         ,Kramer's Red Winter Heath                                   ,Evergreen early flower'g shrub,,,
ERICA KRAMER'S RED,Erica x darleyensis 'Kramer's Rote'                         ,Kramer's Red Winter Heath                                   ,Evergreen early flower'g shrub,,,
ERICA MEDITERRANEAN PINK,Erica x darleyensis 'Mediterranean Pink'                    ,Mediterranean Pink Heath                                    ,Evergreen early flower'g shrub,,,
ERICA MEDITERRANEAN PINK,Erica x darleyensis 'Mediterranean Pink'                    ,Mediterranean Pink Heath                                    ,Evergreen early flower'g shrub,,,
ERICA SILBERSCHMELZE,Erica x darleyensis 'Silberschmelze'                        ,White Bell Heath                                            ,Evergreen early flower'g shrub,,,
ERICA SILBERSCHMELZE,Erica x darleyensis 'Silberschmelze'                        ,White Bell Heath                                            ,Evergreen early flower'g shrub,,,
ERIGERON GLA SEA BREEZE P12076,Erigeron glaucus 'Sea Breeze' P.P. #12076                   ,Sea Breeze Fleabane                                         ,Mid/late interm. flowering,,,
ERIOGONUM FASCICULATUM,Eriogonum fasciculatum                                      ,California Buckwheat                                        ,Evergreen sumr flower'g shrub,,,
ERIOPHYLLUM LANATUM,Eriophyllum lanatum                                         ,Common Woolly Sunflower                                     ,Ground cover,,,
ERYNGIUM PLANUM BLUE HOBBIT,Eryngium planum 'Blue Hobbit'                               ,Blue Hobbit Dwarf Sea Holly                                 ,Mid/late tall flowering,,,
