Loc,Item,Description,Botanical Name,Common Name,,,,,,,,,,,,,,,,,
CA,06801MT,PUNICA GR ANGEL RED R PP16578,"Punica granatum 'Smith' P.P.#16,578                         ",Angel Red®  Pomegranate,,,,,,,,,,,,,,,,,
CA,067455,PUNICA GRAN WONDERFUL,Punica granatum 'Wonderful'                                 ,Fruiting Pomegranate                                        ,,,,,,,,,,,,,,,,,
CA,067455PT,PUNICA GRAN WONDERFUL,Punica granatum 'Wonderful'                                 ,Fruiting Pomegranate                                        ,,,,,,,,,,,,,,,,,
CA,067401,PUNICA GRANATUM NANA,Punica granatum 'Nana'                                      ,Dwarf Pomegranate                                           ,,,,,,,,,,,,,,,,,
CA,067705,PYRACANTHA ANG YUKON BELLE R,Pyracantha angustifolia 'Monon'                             ,Yukon Belle®  Pyracantha,,,,,,,,,,,,,,,,,
CA,067705ES,PYRACANTHA ANG YUKON BELLE R,Pyracantha angustifolia 'Monon'                             ,Yukon Belle®  Pyracantha,,,,,,,,,,,,,,,,,
CA,067705ST,PYRACANTHA ANG YUKON BELLE R,Pyracantha angustifolia 'Monon'                             ,Yukon Belle®  Pyracantha,,,,,,,,,,,,,,,,,
CA,069005ES,PYRACANTHA KOID VICTORY,Pyracantha koidzumii 'Victory'                              ,Victory Pyracantha                                          ,,,,,,,,,,,,,,,,,
CA,069005ST,PYRACANTHA KOID VICTORY,Pyracantha koidzumii 'Victory'                              ,Victory Pyracantha                                          ,,,,,,,,,,,,,,,,,
CA,069285,PYRUS KAWAKAMII,Pyrus kawakamii                                             ,Evergreen Pear                                              ,,,,,,,,,,,,,,,,,
CA,020062,RHAPH GEORGIA PETITE P9983,"Rhaphiolepis x delacourii 'Georgia Petite' P.P.# 9,983      ",Georgia Petite Indian Hawthorn                              ,,,,,,,,,,,,,,,,,
CA,021372,RHAPH INDICA BALLERINA,Rhaphiolepis indica 'Ballerina'                             ,Ballerina Indian Hawthorn                                   ,,,,,,,,,,,,,,,,,
CA,046752,RHAPH U RUTRHAPH STHRN MOON TM,"Rhaphiolepis umbellata 'RutRhaph1' P.P.# 20,730             ",Southern Moon®  Yedda Hawthorn,,,,,,,,,,,,,,,,,
CA,069921,RHAPH UMBELLATA MINOR,Rhaphiolepis umbellata 'Minor'                              ,Dwarf Yedda Hawthorn                                        ,,,,,,,,,,,,,,,,,
CA,069922,RHAPH UMBELLATA MINOR,Rhaphiolepis umbellata 'Minor'                              ,Dwarf Yedda Hawthorn                                        ,,,,,,,,,,,,,,,,,
CA,069605,RHAPH X MAJESTIC BEAUTY R,Rhaphiolepis x 'Montic'                                     ,Majestic Beauty®  Indian Hawthorn,,,,,,,,,,,,,,,,,
CA,024582,ROSA CARAMBA TM PP13396,Rosa x 'Tanabamar' P.P.# 13396                              ,Caramba®  Shrub Rose,,,,,,,,,,,,,,,,,
CA,036292,ROSA FLWR CAR R AMBER PPAF,Rosa x 'NOA97400A' P.P.A.F.                                 ,Flower Carpet®  Amber Groundcover Rose,,,,,,,,,,,,,,,,,
CA,036295PT,ROSA FLWR CAR R AMBER PPAF,Rosa x 'NOA97400A' P.P.A.F.                                 ,Flower Carpet®  Amber Groundcover Rose,,,,,,,,,,,,,,,,,
CA,069292,ROSA FLWR CAR R APLBLSM P10239,Rosa x 'Noamel' P.P.# 10239                                 ,Flower Carpet®  Appleblossom Groundcover Rose,,,,,,,,,,,,,,,,,
CA,078182,ROSA FLWR CAR R CORAL PP14441,Rosa x 'Noala' P.P.# 14441                                  ,Flower Carpet®  Coral Groundcover Rose,,,,,,,,,,,,,,,,,
CA,069782,ROSA FLWR CAR R PINK,Rosa x 'Noatraum'                                           ,Flower Carpet®  Pink Groundcover Rose,,,,,,,,,,,,,,,,,
CA,079572,ROSA FLWR CAR R PNK SPLSH PPAF,Rosa x 'Noasplash' P.P.A.F.                                 ,Flower Carpet®  Pink Splash Groundcover Rose,,,,,,,,,,,,,,,,,
CA,036382,ROSA FLWR CAR R PNK SUP P16276,"Rosa x 'NOA250092' P.P. #16,276                             ",Flower Carpet®  Pink Supreme Ground Cover Rose,,,,,,,,,,,,,,,,,
CA,071602,ROSA FLWR CAR R RED P11308,Rosa x 'Noare' P.P.# 11308                                  ,Flower Carpet®  Red Groundcover Rose,,,,,,,,,,,,,,,,,
CA,036312,ROSA FLWR CAR R SCARLET P17373,"Rosa x 'NOA83100B' P.P. #17,373                             ",Flower Carpet®  Scarlet Groundcover Rose,,,,,,,,,,,,,,,,,
CA,036315PT,ROSA FLWR CAR R SCARLET P17373,"Rosa x 'NOA83100B' P.P. #17,373                             ",Flower Carpet®  Scarlet Groundcover Rose,,,,,,,,,,,,,,,,,
CA,070212,ROSA FLWR CAR R WHITE P9573,Rosa x 'Noaschnee' P.P.# 9573                               ,Flower Carpet®  White Groundcover Rose,,,,,,,,,,,,,,,,,
CA,018242,ROSA FLWR CAR R YELLOW PP13869,Rosa x 'Noalesa' P.P.# 13869                                ,Flower Carpet®  Yellow Rose,,,,,,,,,,,,,,,,,
CA,018245PT,ROSA FLWR CAR R YELLOW PP13869,Rosa x 'Noalesa' P.P.# 13869                                ,Flower Carpet®  Yellow Rose,,,,,,,,,,,,,,,,,
CA,042822S,ROSA KNCK OUT R DBL PNK P18507,Rosa x 'Radtkopink' P.P.# 18507                             ,Pink Double Knock Out®  Rose,,,,,,,,,,,,,,,,,
CA,042825,ROSA KNCK OUT R DBL PNK P18507,Rosa x 'Radtkopink' P.P.# 18507                             ,Pink Double Knock Out®  Rose,,,,,,,,,,,,,,,,,
CA,030902S,ROSA KNCK OUT R DBL RD P16202,Rosa x 'Radtko' P.P.# 16202                                 ,Double Knock Out®  Rose,,,,,,,,,,,,,,,,,
CA,030905,ROSA KNCK OUT R DBL RD P16202,Rosa x 'Radtko' P.P.# 16202                                 ,Double Knock Out®  Rose,,,,,,,,,,,,,,,,,
CA,011622S,ROSA KNCK OUT R P11836 (RED),Rosa x 'Radrazz' P.P.# 11836                                ,Knock Out®  Shrub Rose,,,,,,,,,,,,,,,,,
CA,011625,ROSA KNCK OUT R P11836 (RED),Rosa x 'Radrazz' P.P.# 11836                                ,Knock Out®  Shrub Rose,,,,,,,,,,,,,,,,,
CA,011625PT,ROSA KNCK OUT R P11836 (RED),Rosa x 'Radrazz' P.P.# 11836                                ,Knock Out®  Shrub Rose,,,,,,,,,,,,,,,,,
CA,022152S,ROSA KNCK OUT R P15070 (PINK),Rosa x 'Radcon' P.P.# 15070                                 ,Pink Knock Out®  Rose,,,,,,,,,,,,,,,,,
CA,022155,ROSA KNCK OUT R P15070 (PINK),Rosa x 'Radcon' P.P.# 15070                                 ,Pink Knock Out®  Rose,,,,,,,,,,,,,,,,,
CA,081302,ROSA SWT SPOT TM CALYPSO PPAF,Rosa L. hybrid var. 'IntRos01' P.P.A.F.                     ,Sweet Spot™  Calypso Rose,,,,,,,,,,,,,,,,,
CA,081502,ROSA SWT SPOT TM PEACH PPAF,Rosa L. hybrid var. 'IntRos02' P.P.A.F.                     ,Sweet Spot™  Peach Rose,,,,,,,,,,,,,,,,,
CA,081492,ROSA SWT SPOT TM RUBY PPAF,Rosa L. hybrid var. 'IntRos04' P.P.A.F.                     ,Sweet Spot™  Ruby Rose,,,,,,,,,,,,,,,,,
CA,081392,ROSA SWT SPOT TM YELLOW PPAF,Rosa L. hybrid var. 'IntRos03' P.P.A.F.                     ,Sweet Spot™  Yellow Rose,,,,,,,,,,,,,,,,,
CA,070155,ROSA-CL-BANKSIAE ALBA PLENA,Rosa banksiae 'Alba Plena'                                  ,White Lady Banks Climbing Rose                              ,,,,,,,,,,,,,,,,,
CA,082275ST,ROSA-CL-CANDY LAND PPAF,Rosa x 'WEKrosopela' P.P.A.F.                               ,Candy Land Climbing Rose                                    ,,,,,,,,,,,,,,,,,
CA,090791ST,ROSA-CL-CECILE BRUNNER,Rosa x 'Cecile Brunner' (Climbing Type)                     ,Cecile Brunner Climbing Rose                                ,,,,,,,,,,,,,,,,,
CA,090795ST,ROSA-CL-CECILE BRUNNER,Rosa x 'Cecile Brunner' (Climbing Type)                     ,Cecile Brunner Climbing Rose                                ,,,,,,,,,,,,,,,,,
CA,075415ST,ROSA-CL-SKY'S THE LIMIT TM PAF,Rosa 'WEKprimsoul'                                          ,Sky's The Limit™  Climbing Rose,,,,,,,,,,,,,,,,,
CA,058915ST,ROSA-CL-WILLIAM BAFFIN,Rosa x 'William Baffin'                                     ,William Baffin Climbing Rose                                ,,,,,,,,,,,,,,,,,
CA,070321,ROSMARINUS HUNTINGTON CARPET,Rosmarinus officinalis 'Huntington Carpet'                  ,Huntington Carpet Rosemary                                  ,,,,,,,,,,,,,,,,,
CA,070325,ROSMARINUS HUNTINGTON CARPET,Rosmarinus officinalis 'Huntington Carpet'                  ,Huntington Carpet Rosemary                                  ,,,,,,,,,,,,,,,,,
CA,021301,ROSMARINUS OFF BBQ,Rosmarinus officinalis 'Barbeque'                           ,Barbeque Rosemary                                           ,,,,,,,,,,,,,,,,,
CA,084941,ROSMARINUS OFF SPICE ISLANDS,Rosmarinus officinalis 'Spice Islands'                      ,Spice Islands Rosemary                                      ,,,,,,,,,,,,,,,,,
CA,070281,ROSMARINUS OFF TUSCAN BLUE,Rosmarinus officinalis 'Tuscan Blue'                        ,Tuscan Blue Rosemary                                        ,,,,,,,,,,,,,,,,,
CA,070282,ROSMARINUS OFF TUSCAN BLUE,Rosmarinus officinalis 'Tuscan Blue'                        ,Tuscan Blue Rosemary                                        ,,,,,,,,,,,,,,,,,
CA,041361,ROSMARINUS ROMAN BTY PP18192,"Rosmarinus officinalis 'Roman Beauty' P.P.# 18,192          ",Roman Beauty Rosemary                                       ,,,,,,,,,,,,,,,,,
CA,070335,RUBUS BLACK SATIN BLACKBERRY,Rubus subgenus Rubus Watson 'Black Satin'                   ,Black Satin Blackberry                                      ,,,,,,,,,,,,,,,,,
CA,070341,RUBUS CANBY RED RASPBERRY,Rubus idaeus 'Canby Red'                                    ,Canby Red Raspberry                                         ,,,,,,,,,,,,,,,,,
CA,070345,RUBUS CANBY RED RASPBERRY,Rubus idaeus 'Canby Red'                                    ,Canby Red Raspberry                                         ,,,,,,,,,,,,,,,,,
CA,067841,RUBUS IDEAUS FALL GOLD RASPBRY,Rubus idaeus var. strigosus 'Fall Gold'                     ,Fall Gold Raspberry                                         ,,,,,,,,,,,,,,,,,
CA,067871,RUBUS PRIME-JIM R BKBRY P16989,"Rubus 'APF-12' P.P. #16,989                                 ",Prime-Jim®  Blackberry,,,,,,,,,,,,,,,,,
CA,079382,RUBUS RSPBRY SHRTCKE TM P22141,"Rubus idaeus 'NR7' P.P. #22,141                             ",BrazelBerries®  Raspberry Shortcake™  Dwarf Thor,,,,,,,,,,,,,,,,,
CA,070271,RUELLIA KATIE,Ruellia brittoniana 'Katie'                                 ,Dwarf Katie Ruellia                                         ,,,,,,,,,,,,,,,,,
CA,088861,RUELLIA KATIE PINK,Ruellia brittoniana 'Katie Pink'                            ,Katie Pink Dwarf Ruellia                                    ,,,,,,,,,,,,,,,,,
CA,022652,SALVIA HOT LIPS,Salvia microphylla 'Hot Lips'                               ,Hot Lips Sage                                               ,,,,,,,,,,,,,,,,,
CA,094291,SALVIA HTWV BLAST TM PP24153,"Salvia (microphylla x greggii) 'EGGBEN002' P.P.#24,153      ",Heatwave™  Blast Sage,,,,,,,,,,,,,,,,,
CA,099451,SALVIA HTWV BLAZE TM PP24151,"Salvia (microphylla x greggii) 'EGGBEN005' P.P.#24,151      ",Heatwave™  Blaze Sage,,,,,,,,,,,,,,,,,
CA,094271,SALVIA HTWV GLITTER TM PP24152,"Salvia (microphylla x greggii) 'EGGBEN001' P.P.#24,152      ",Heatwave™  Glitter Sage,,,,,,,,,,,,,,,,,
CA,094281,SALVIA HTWV SPARKLE TM PP24154,"Salvia (microphylla x greggii) 'EGGBEN004' P.P.#24,154      ",Heatwave™  Sparkle Sage,,,,,,,,,,,,,,,,,
CA,070941,SEDUM BRONZE CARPET,Sedum spurium 'Bronze Carpet'                               ,Bronze Carpet Stonecrop                                     ,,,,,,,,,,,,,,,,,
CA,011811,SEDUM FROSTY MORN,Sedum x 'Frosty Morn'                                       ,Frosty Morn Stonecrop                                       ,,,,,,,,,,,,,,,,,
CA,063671,SEDUM RUBROTINCTUM AURORA,Sedum rubrotinctum 'Aurora'                                 ,Pink Stonecrop                                              ,,,,,,,,,,,,,,,,,
CA,044871,SEDUM RUP ANGELINA PPAF,Sedum rupestre 'Angelina'                                   ,Angelina Stonecrop                                          ,,,,,,,,,,,,,,,,,
CA,025041,SEDUM X AUTUMN FIRE,Sedum x 'Autumn Fire'                                       ,Autumn Fire Stonecrop                                       ,,,,,,,,,,,,,,,,,
CA,070741,SEDUM X AUTUMN JOY,Sedum x 'Autumn Joy'                                        ,Autumn Joy Stonecrop                                        ,,,,,,,,,,,,,,,,,
CA,065601,SEMPERVIVUM GREEN WHEEL,Sempervivum 'Green Wheel'                                   ,Green Wheel Hens and Chicks                                 ,,,,,,,,,,,,,,,,,
CA,065611,SEMPERVIVUM KREBS DES ROSE,Sempervivum 'Krebs'                                         ,Krebs Desert Rose Hens and Chicks                           ,,,,,,,,,,,,,,,,,
CA,044911,SEMPERVIVUM RUBIKON,Sempervivum 'Rubikon'                                       ,Rubikon Hens & Chicks                                       ,,,,,,,,,,,,,,,,,
CA,05696E,SEMPERVIVUM RUBY HEARTS,Sempervivum 'Ruby Hearts'                                   ,Ruby Hearts Hens and Chicks                                 ,,,,,,,,,,,,,,,,,
CA,068681,SENECIO MANDRALISCAE,Senecio talinoides var. mandraliscae                        ,Blue Finger                                                 ,,,,,,,,,,,,,,,,,
CA,077911,SENECIO VITALIS SERPENTS,Senecio vitalis 'Serpents'                                  ,Serpents Blue Chalk Fingers                                 ,,,,,,,,,,,,,,,,,
CA,070961,SOLANUM RANT ROYAL ROBE,Solanum rantonnetii 'Royal Robe'                            ,Royal Robe Paraguay Nightshade                              ,,,,,,,,,,,,,,,,,
CA,070965,SOLANUM RANT ROYAL ROBE,Solanum rantonnetii 'Royal Robe'                            ,Royal Robe Paraguay Nightshade                              ,,,,,,,,,,,,,,,,,
CA,071005PT,SOPHORA SECUNDIFLORA,Sophora secundiflora                                        ,Texas Mountain Laurel                                       ,,,,,,,,,,,,,,,,,
CA,071611,SPIRAEA X VAN RENAISSANCE,Spiraea x vanhouttei 'Renaissance'                          ,Renaissance Spirea                                          ,,,,,,,,,,,,,,,,,
CA,072215,TABERNAEMONTANA FLORE PLENO,Tabernaemontana divaricata 'Flore Pleno'                    ,Double-Flowering Crape Jasmine                              ,,,,,,,,,,,,,,,,,
CA,012541,TECOMA STANS GOLD STAR,Tecoma stans 'Lonesp'                                       ,Gold Star™  Esperanza,,,,,,,,,,,,,,,,,
CA,012542,TECOMA STANS GOLD STAR,Tecoma stans 'Lonesp'                                       ,Gold Star™  Esperanza,,,,,,,,,,,,,,,,,
CA,072551,TECOMARIA CAPENSIS,Tecomaria capensis                                          ,Orange Cape Honeysuckle                                     ,,,,,,,,,,,,,,,,,
CA,072835PT,THUJA OC FILIFORMIS,Thuja occidentalis 'Filiformis'                             ,Weeping Threadleaf Arborvitae                               ,,,,,,,,,,,,,,,,,
CA,072905,THUJA OR AUREA NANA,Thuja orientalis 'Aurea Nana'                               ,Dwarf Golden Arborvitae                                     ,,,,,,,,,,,,,,,,,
CA,073152,THUJA OR WESTMONT,Thuja orientalis 'Westmont'                                 ,Westmont Chinease Arborvitae                                ,,,,,,,,,,,,,,,,,
CA,070001,TRACH ASIATICUM,Trachelospermum asiaticum                                   ,Asian Star Jasmine                                          ,,,,,,,,,,,,,,,,,
CA,070051ST,TRACH JASMINOIDES,Trachelospermum jasminoides                                 ,Star Jasmine                                                ,,,,,,,,,,,,,,,,,
CA,070052ST,TRACH JASMINOIDES,Trachelospermum jasminoides                                 ,Star Jasmine                                                ,,,,,,,,,,,,,,,,,
CA,070055,TRACH JASMINOIDES,Trachelospermum jasminoides                                 ,Star Jasmine                                                ,,,,,,,,,,,,,,,,,
CA,070055ES,TRACH JASMINOIDES,Trachelospermum jasminoides                                 ,Star Jasmine                                                ,,,,,,,,,,,,,,,,,
CA,070055ST,TRACH JASMINOIDES,Trachelospermum jasminoides                                 ,Star Jasmine                                                ,,,,,,,,,,,,,,,,,
CA,012731,TRACH JASMINOIDES MADISON,Trachelospermum jasminoides 'Madison'                       ,Madison Star Jasmine                                        ,,,,,,,,,,,,,,,,,
CA,012731ST,TRACH JASMINOIDES MADISON,Trachelospermum jasminoides 'Madison'                       ,Madison Star Jasmine                                        ,,,,,,,,,,,,,,,,,
CA,073141,TULBAGHIA VIO TRICOLOR,Tulbaghia violacea 'Tricolor'                               ,Tri-Color Society Garlic                                    ,,,,,,,,,,,,,,,,,
CA,409241,VERB ENDURASCP TM DRK PRL PPAF,Verbena hybrida 'Balendakle' P.P.A.F.                       ,Endurascape™  Purple Verbena,,,,,,,,,,,,,,,,,
CA,409231,VERB ENDURASCP TM HOT PNK PPAF,Verbena hybrida 'Balendopin' P.P.A.F.                       ,Endurascape™  Hot Pink Verbena,,,,,,,,,,,,,,,,,
CA,409221,VERB ENDURASCP TM RED PPAF,Verbena hybrida 'Balendred' P.P.A.F.                        ,Endurascape™  Red Verbena,,,,,,,,,,,,,,,,,
CA,094841,VERBENA LILACINA DE LA MINA,Verbena lilacina 'De La Mina'                               ,De La Mina Verbena                                          ,,,,,,,,,,,,,,,,,
CA,076005,VIB TINUS COMPACTUM,Viburnum tinus 'Compactum'                                  ,Spring Bouquet Laurustinus                                  ,,,,,,,,,,,,,,,,,
CA,076181,VITEX AGNUS-CASTUS,Vitex agnus-castus                                          ,Chaste Tree                                                 ,,,,,,,,,,,,,,,,,
CA,076185,VITEX AGNUS-CASTUS,Vitex agnus-castus                                          ,Chaste Tree                                                 ,,,,,,,,,,,,,,,,,
CA,076195,VITEX TRI PURPUREA,Vitex trifolia 'Purpurea'                                   ,Arabian Lilac                                               ,,,,,,,,,,,,,,,,,
CA,076705,WISTERIA FL ROSEA,Wisteria floribunda 'Rosea'                                 ,Pink Japanese Wisteria                                      ,,,,,,,,,,,,,,,,,
CA,076815,WISTERIA FRU AMETHYST FALLS,Wisteria frutescens 'Amethyst Falls'                        ,Amethyst Falls American Wisteria                            ,,,,,,,,,,,,,,,,,
CA,017345,WISTERIA MAC BLUE MOON,Wisteria macrostachya 'Blue Moon'                           ,Blue Moon Kentucky Wisteria                                 ,,,,,,,,,,,,,,,,,
CA,076955,XYLOSMA CONGESTUM,Xylosma congestum                                           ,Shiny Xylosma                                               ,,,,,,,,,,,,,,,,,
CA,047831,YUCCA ELATA,Yucca elata                                                 ,Soaptree Yucca                                              ,,,,,,,,,,,,,,,,,
CA,077231,YUCCA FIL GOLDEN SWORD,Yucca filamentosa 'Golden Sword'                            ,Golden Sword Yucca                                          ,,,,,,,,,,,,,,,,,
CA,077235,YUCCA FIL GOLDEN SWORD,Yucca filamentosa 'Golden Sword'                            ,Golden Sword Yucca                                          ,,,,,,,,,,,,,,,,,
CA,077221,YUCCA FIL IVORY TOWER,Yucca filamentosa 'Ivory Tower'                             ,Ivory Tower Yucca                                           ,,,,,,,,,,,,,,,,,
CA,413061,YUCCA HAR NANA,Yucca harrimaniae x nana                                    ,Dwarf Harriman's Yucca                                      ,,,,,,,,,,,,,,,,,
CA,077351,YUCCA RECURV (PENDULA),Yucca recurvifolia                                          ,Soft Leaf Yucca                                             ,,,,,,,,,,,,,,,,,
CA,077355,YUCCA RECURV (PENDULA),Yucca recurvifolia                                          ,Soft Leaf Yucca                                             ,,,,,,,,,,,,,,,,,
CA,074015,YUCCA RIGIDA,Yucca rigida                                                ,Blue Yucca                                                  ,,,,,,,,,,,,,,,,,
