,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Rep Allocation,,,,,,,,,,,,,,,,,
Branch,Item,Description,Category,"Click to
Edit","Ending
06/30/2014",Orders,Shipped,Remaining,"Allocation Avail
For Now Order","Open Avail
Now",Next Ready,"Open Avail
Season","Price
2014",History,Forecast,,
550000,038765,HYD QUEEN OF PEARLS R PP18294,DCS,+,5,-,-,5,-,-,4/1/2014,-,$20.25 ,1,-,,
160000,093172,HYD QUER NA73936 MUNCHKIN,DCS,+,5,5,-,-,-,-,,-,$15.50 ,10,-,,
160000,042565,HYD QUER PEE WEE,DCS,+,3,-,-,3,3,-,,-,$21.00 ,-,-,,
160000,042065,HYD QUER SNOW QUEEN,DCS,+,32,5,-,27,27,-,,-,$21.00 ,5,-,,
170000,042045,HYD QUER SNOWFLAKE,DCS,+,24,24,-,-,-,-,,-,$21.00 ,5,-,,
550000,042033,HYD SER BLUEBIRD,DCS,+,5,5,-,-,-,-,4/15/2014,-,$17.00 ,6,-,,
170000,042035,HYD SER BLUEBIRD,DCS,+,18,-,-,18,18,-,,-,$18.75 ,26,-,,
550000,080961S,HYD SER TUFF STUFF TM PPAF,DCS,+,10,-,-,10,10,213,5/15/2014,213,$9.75 ,-,-,,
550000,080962S,HYD SER TUFF STUFF TM PPAF,DCS,+,38,10,-,28,28,23,4/1/2014,23,$16.00 ,20,-,,
170000,028325,HYD VAUGHN'S LILLIE R PP12982,DCS,+,4,-,-,4,-,-,4/1/2014,-,$21.00 ,-,-,,
160000,042131,HYPERICUM FRONDOSUM SUNBURST,DCS,+,35,-,-,35,35,-,,-,$7.00 ,-,-,,
160000,042135,HYPERICUM FRONDOSUM SUNBURST,DCS,+,5,-,-,5,5,-,,-,$19.25 ,-,-,,
550000,074621S,HYPERICUM SUNNY BLVD TM P20045,DCS,+,10,-,-,10,-,-,5/1/2014,412,$9.50 ,-,-,,
550000,074622S,HYPERICUM SUNNY BLVD TM P20045,DCS,+,5,-,-,5,5,-,5/1/2014,-,$15.00 ,10,-,,
160000,042221,IBERIS SEMP LITTLE GEM,PRN,+,11,-,-,11,11,-,4/1/2014,-,$4.75 ,-,-,,
160000,04222UT,IBERIS SEMP LITTLE GEM,PRN,+,16,-,-,16,16,-,,-,$2.95 ,-,-,,
160000,090981,IBERIS SEMP PURITY,PRN,+,20,-,-,20,20,-,,-,$4.75 ,-,-,,
160000,042607,ILEX AQ ARGENTEOMARGINATA,EVS,+,2,-,-,2,2,-,4/15/2014,-,$57.50 ,-,-,,
160000,043052,ILEX AQ GOLD COAST R,EVS,+,15,-,-,15,15,191,,191,$14.75 ,10,-,,
160000,043055,ILEX AQ GOLD COAST R,EVS,+,13,10,-,3,3,-,,-,$20.50 ,-,-,,
550000,044507,ILEX CREN COMPACTA,EVS,+,34,-,-,34,-,-,5/1/2014,13,$35.00 ,-,-,,
160000,044932,ILEX CREN SKY PENCIL(SKY SNTRY,EVS,+,6,6,-,-,-,-,,-,$14.75 ,7,-,,
550000,044935,ILEX CREN SKY PENCIL(SKY SNTRY,EVS,+,89,18,-,71,-,-,5/1/2014,-,$20.50 ,-,-,,
160000,044937,ILEX CREN SKY PENCIL(SKY SNTRY,EVS,+,11,11,-,-,-,-,,-,$40.00 ,-,-,,
550000,007592,ILEX CREN SOFT TOUCH,EVS,+,5,-,-,5,5,-,5/1/2014,-,$13.25 ,-,-,,
550000,044949,ILEX CREN STEEDS UPRIGHT,EVS,+,23,-,-,23,-,-,4/1/2014,-,$70.00 ,-,-,,
160000,045115,ILEX GLA NORDIC TM,EVS,+,5,-,-,5,5,-,,-,$20.50 ,-,-,,
550000,045122,ILEX X BERRI-MAGIC R CHINA,EVS,+,75,-,-,75,75,740,,740,$14.75 ,-,-,,
550000,045125,ILEX X BERRI-MAGIC R CHINA,EVS,+,166,-,-,166,166,151,4/15/2014,151,$21.75 ,-,-,,
160000,045092,ILEX X BERRI-MAGIC R KIDS,EVS,+,16,-,-,16,16,-,,-,$14.75 ,-,-,,
160000,045095,ILEX X BERRI-MAGIC R KIDS,EVS,+,6,-,-,6,6,-,,-,$21.75 ,-,-,,
160000,045135,ILEX X BERRI-MAGIC R ROYALTY,EVS,+,5,-,-,5,5,-,,-,$21.75 ,-,-,,
160000,045172,ILEX X BLUE PRINCESS,EVS,+,5,-,-,5,-,-,,-,$13.75 ,10,-,,
550000,007899,ILEX X FESTIVE TM P9498,EVS,+,4,-,-,4,-,-,4/15/2014,-,$70.00 ,-,-,,
160000,045352,ILEX X LITTLE RASCAL R P9999,EVS,+,49,10,-,39,39,-,,-,$15.50 ,-,-,,
160000,045353,ILEX X LITTLE RASCAL R P9999,EVS,+,9,-,-,9,9,-,,-,$21.00 ,10,-,,
550000,045309,ILEX X NELLIE R STEVENS,EVS,+,25,-,-,25,-,-,4/1/2014,223,$75.00 ,-,-,,
550000,019655,ILEX X RED BEAUTY R PP14750,EVS,+,50,35,-,15,-,-,5/15/2014,341,$21.75 ,35,-,,
550000,019657,ILEX X RED BEAUTY R PP14750,EVS,+,18,18,-,-,-,-,4/15/2014,242,$55.00 ,-,-,,
160000,023965,ILEX X SANTA'S DELIGHT R,EVS,+,30,10,-,20,20,664,4/15/2014,"2,105",$21.75 ,5,-,,
160000,021092,ILEX X SCALLYWAG TM PP21941,EVS,+,49,-,-,49,49,-,4/15/2014,-,$15.75 ,25,-,,
160000,021093,ILEX X SCALLYWAG TM PP21941,EVS,+,14,14,-,-,-,-,,-,$23.50 ,30,-,,
160000,044011,IRIS EN VARIEGATA,PRN,+,10,-,-,10,10,314,,314,$6.75 ,-,-,,
550000,044011,IRIS EN VARIEGATA,PRN,+,39,35,-,4,4,553,4/15/2014,754,$6.75 ,14,-,,
160000,045981,IRIS PALLIDA VARIEGATA,PRN,+,29,25,-,4,4,31,4/1/2014,31,$5.50 ,25,-,,
160000,046361,IRIS SIB BENNERUP BLUE,PRN,+,20,-,-,20,20,"1,142",,"1,142",$5.50 ,-,-,,
160000,046441,IRIS SIB CAESAR'S BROTHER,PRN,+,10,-,-,10,10,570,,570,$5.50 ,-,-,,
550000,046441,IRIS SIB CAESAR'S BROTHER,PRN,+,10,10,-,-,-,-,4/1/2014,110,$5.50 ,10,-,,
160000,046011,IRIS SIB RUFFLED VELVET,PRN,+,20,-,-,20,20,"2,775",,"2,775",$5.50 ,-,-,,
550000,046491S,ITEA VIR LITTLE HENRY R P10988,DCS,+,56,-,-,56,56,851,4/15/2014,851,$9.00 ,-,-,,
170000,046551,JASMINUM NITIDUM,EVS,+,24,10,-,14,14,-,,-,$5.75 ,20,-,,
550000,008123,JASMINUM NUDIFLORUM,DCS,+,9,-,-,9,-,-,4/1/2014,302,$15.50 ,10,-,,
170000,071781,JASMINUM SAMBAC,EVS,+,36,-,-,36,-,-,3/15/2014,239,$7.00 ,20,-,,
170000,071782,JASMINUM SAMBAC,EVS,+,10,-,-,10,-,-,4/1/2014,117,$15.50 ,-,-,,
170000,046632,JASMINUM SAMBAC GRAND DUKE,EVS,+,5,-,-,5,-,-,3/15/2014,13,$15.50 ,10,-,,
170000,046665,JATROPHA INT COMPACTA,EVS,+,5,-,-,5,-,-,4/1/2014,33,$22.25 ,-,-,,
170000,046665PT,JATROPHA INT COMPACTA,EVS,+,2,2,-,-,-,-,4/1/2014,-,$38.50 ,5,-,,
550000,046665PT,JATROPHA INT COMPACTA,EVS,+,10,2,-,8,8,99,3/1/2014,354,$38.50 ,6,-,,
170000,046875,JUN C BLUE POINT,CON,+,4,-,-,4,4,-,,-,$24.00 ,-,-,,
550000,046875,JUN C BLUE POINT,CON,+,8,-,-,8,8,-,3/15/2014,-,$24.00 ,13,-,,
550000,046877,JUN C BLUE POINT,CON,+,35,12,-,23,-,-,3/1/2014,-,$45.00 ,22,-,,
550000,046879,JUN C BLUE POINT,CON,+,5,5,-,-,-,-,3/1/2014,-,$82.50 ,15,-,,
160000,084651,JUN C DAUB'S FROSTED,CON,+,5,-,-,5,-,-,5/15/2014,-,$5.75 ,-,-,,
160000,084655,JUN C DAUB'S FROSTED,CON,+,26,26,-,-,-,-,5/15/2014,-,$17.50 ,96,-,,
160000,084655PT,JUN C DAUB'S FROSTED,CON,+,10,-,-,10,10,-,,-,$55.00 ,-,-,,
170000,084655PT,JUN C DAUB'S FROSTED,CON,+,2,-,-,2,2,-,,-,$55.00 ,1,-,,
160000,046901,JUN C GOLD COAST R,CON,+,53,-,-,53,53,-,5/15/2014,-,$5.75 ,-,-,,
160000,046902,JUN C GOLD COAST R,CON,+,49,-,-,49,49,-,,-,$12.50 ,-,-,,
160000,046905,JUN C GOLD COAST R,CON,+,6,-,-,6,6,-,6/1/2014,-,$17.00 ,20,-,,
170000,047505P2,JUN C HETZII COLUMN,CON,+,11,-,-,11,11,-,,-,$55.00 ,-,-,,
550000,047505P2,JUN C HETZII COLUMN,CON,+,2,-,-,2,2,-,,-,$55.00 ,-,-,,
170000,047505SP,JUN C HETZII COLUMN,CON,+,30,5,-,25,25,-,4/1/2014,-,$65.00 ,5,-,,
550000,047507,JUN C HETZII COLUMN,CON,+,9,9,-,-,-,-,2/15/2014,-,$55.00 ,16,-,,
550000,047507P3,JUN C HETZII COLUMN,CON,+,0,-,-,-,-,-,,-,$105.00 ,3,-,,
550000,047509,JUN C HETZII COLUMN,CON,+,8,6,-,2,2,-,3/15/2014,-,$82.50 ,35,-,,
550000,047509P3,JUN C HETZII COLUMN,CON,+,1,-,-,1,1,-,,-,$135.00 ,-,-,,
550000,047509SP,JUN C HETZII COLUMN,CON,+,2,-,-,2,2,-,,-,$135.00 ,-,-,,
550000,04750MSP,JUN C HETZII COLUMN,CON,+,3,-,-,3,-,-,6/1/2014,44,$99.00 ,-,-,,
170000,047602PP,JUN C HETZII GLAUCA,CON,+,4,-,-,4,4,-,4/1/2014,-,$36.50 ,-,-,,
170000,047605PP,JUN C HETZII GLAUCA,CON,+,3,-,-,3,3,-,,-,$60.00 ,-,-,,
170000,047609PP,JUN C HETZII GLAUCA,CON,+,6,-,-,6,6,-,,-,$105.00 ,-,-,,
170000,048001,JUN C MINT JULEP R,CON,+,41,-,-,41,41,-,,-,$5.75 ,70,-,,
160000,048002,JUN C MINT JULEP R,CON,+,9,-,-,9,9,-,,-,$12.50 ,-,-,,
170000,048002,JUN C MINT JULEP R,CON,+,16,-,-,16,16,-,,-,$12.50 ,-,-,,
170000,048002P2,JUN C MINT JULEP R,CON,+,6,5,-,1,1,-,,-,$38.50 ,-,-,,
170000,048002PP,JUN C MINT JULEP R,CON,+,9,9,-,-,-,-,,-,$36.50 ,7,-,,
170000,048002SP,JUN C MINT JULEP R,CON,+,8,-,-,8,8,-,,-,$44.00 ,-,-,,
160000,048005,JUN C MINT JULEP R,CON,+,31,5,-,26,26,-,6/1/2014,-,$17.00 ,-,-,,
170000,048005,JUN C MINT JULEP R,CON,+,10,10,-,-,-,-,,-,$17.00 ,-,-,,
170000,048005GL,JUN C MINT JULEP R,CON,+,6,-,-,6,6,-,,-,$30.00 ,3,-,,
170000,048005PP,JUN C MINT JULEP R,CON,+,10,-,-,10,10,-,,-,$60.00 ,5,-,,
160000,048005SP,JUN C MINT JULEP R,CON,+,9,4,-,5,5,-,,-,$65.00 ,2,-,,
170000,048005SP,JUN C MINT JULEP R,CON,+,14,-,-,14,-,-,4/1/2014,-,$65.00 ,-,-,,
170000,048005TD,JUN C MINT JULEP R,CON,+,2,-,-,2,2,-,,-,$60.00 ,-,-,,
170000,048009SP,JUN C MINT JULEP R,CON,+,10,-,-,10,10,-,,-,$135.00 ,-,-,,
170000,048305OP,JUN C PFITZERIANA GLAUCA,CON,+,2,-,-,2,2,-,,-,$70.00 ,-,-,,
170000,048451BO,JUN C SAN JOSE,CON,+,14,-,-,14,14,-,,-,$15.00 ,3,-,,
170000,048452BO,JUN C SAN JOSE,CON,+,40,-,-,40,40,-,,-,$30.00 ,-,-,,
170000,048452P3,JUN C SAN JOSE,CON,+,5,-,-,5,5,-,,-,$42.50 ,-,-,,
170000,048455OP,JUN C SAN JOSE,CON,+,8,-,-,8,8,-,,-,$70.00 ,2,-,,
170000,048131,JUN C SEA OF GOLD R PP17622,CON,+,26,-,-,26,26,-,,-,$6.00 ,-,-,,
160000,048132,JUN C SEA OF GOLD R PP17622,CON,+,11,10,-,1,-,-,5/15/2014,-,$13.00 ,-,-,,
170000,048132,JUN C SEA OF GOLD R PP17622,CON,+,70,27,-,43,43,-,,-,$13.00 ,71,-,,
550000,048132,JUN C SEA OF GOLD R PP17622,CON,+,18,10,-,8,-,-,4/15/2014,-,$13.00 ,-,-,,
160000,048135,JUN C SEA OF GOLD R PP17622,CON,+,19,-,-,19,-,-,5/15/2014,-,$17.50 ,20,-,,
170000,048135,JUN C SEA OF GOLD R PP17622,CON,+,39,-,-,39,39,-,,-,$17.50 ,10,-,,
170000,048135TB,JUN C SEA OF GOLD R PP17622,CON,+,4,4,-,-,-,-,,-,$50.00 ,-,-,,
170000,047305P2,JUN C SPARTAN,CON,+,2,-,-,2,2,-,,-,$55.00 ,-,-,,
160000,047305SP,JUN C SPARTAN,CON,+,8,-,-,8,8,-,,-,$65.00 ,-,-,,
170000,047305SP,JUN C SPARTAN,CON,+,15,4,-,11,11,-,,-,$65.00 ,17,-,,
170000,047307,JUN C SPARTAN,CON,+,23,-,-,23,23,-,,-,$55.00 ,4,-,,
170000,047307SP,JUN C SPARTAN,CON,+,38,-,-,38,-,-,5/1/2014,-,$95.00 ,-,-,,
170000,047309SP,JUN C SPARTAN,CON,+,19,-,-,19,-,-,5/1/2014,-,$135.00 ,-,-,,
170000,048705,JUN C TORULOSA,CON,+,30,-,-,30,14,-,5/31/2014,-,$24.00 ,-,-,,
170000,048707,JUN C TORULOSA,CON,+,1,-,-,1,1,-,,-,$55.00 ,-,-,,
170000,048707OP,JUN C TORULOSA,CON,+,2,-,-,2,2,-,,-,$95.00 ,-,-,,
170000,048709,JUN C TORULOSA,CON,+,1,-,-,1,1,-,,-,$82.50 ,-,-,,
550000,049102,JUN CON BLUE PACIFIC,CON,+,6,-,-,6,6,51,,51,$12.50 ,-,-,,
550000,049103,JUN CON BLUE PACIFIC,CON,+,59,12,-,47,47,"1,493",5/1/2014,"1,493",$14.75 ,-,-,,
160000,049251,JUN H BLUE CHIP,CON,+,123,-,-,123,123,-,,-,$5.75 ,-,-,,
160000,049255,JUN H BLUE CHIP,CON,+,30,20,-,10,10,-,5/15/2014,-,$16.75 ,21,-,,
160000,049901,JUN H ICEE BLUE R P9639,CON,+,298,298,-,-,-,-,5/15/2014,-,$5.75 ,325,-,,
170000,049901,JUN H ICEE BLUE R P9639,CON,+,62,62,-,-,-,-,4/1/2014,-,$5.75 ,148,-,,
550000,049901,JUN H ICEE BLUE R P9639,CON,+,25,-,-,25,-,-,5/1/2014,-,$5.75 ,-,-,,
160000,049902,JUN H ICEE BLUE R P9639,CON,+,59,30,-,29,29,-,5/15/2014,-,$12.50 ,15,-,,
170000,049902,JUN H ICEE BLUE R P9639,CON,+,11,-,-,11,-,-,4/1/2014,-,$12.50 ,-,-,,
160000,049905,JUN H ICEE BLUE R P9639,CON,+,20,-,-,20,20,-,,-,$16.75 ,-,-,,
170000,049905,JUN H ICEE BLUE R P9639,CON,+,6,-,-,6,-,-,5/1/2014,27,$16.75 ,-,-,,
160000,049905PT,JUN H ICEE BLUE R P9639,CON,+,4,-,-,4,4,3,,3,$55.00 ,-,-,,
170000,049905PT,JUN H ICEE BLUE R P9639,CON,+,2,-,-,2,2,10,5/1/2014,15,$55.00 ,-,-,,
160000,050701,JUN H WILTONII,CON,+,101,-,-,101,101,-,,-,$5.75 ,-,-,,
160000,050702,JUN H WILTONII,CON,+,20,-,-,20,20,-,,-,$12.50 ,-,-,,
160000,050705,JUN H WILTONII,CON,+,5,-,-,5,5,-,,-,$16.75 ,-,-,,
160000,050901,JUN PRO NANA,CON,+,27,27,-,-,-,-,,-,$6.00 ,-,-,,
170000,050901,JUN PRO NANA,CON,+,96,-,-,96,96,-,,-,$6.00 ,-,-,,
550000,050901,JUN PRO NANA,CON,+,12,-,-,12,12,-,3/15/2014,-,$6.00 ,-,-,,
160000,050902,JUN PRO NANA,CON,+,60,24,-,36,36,-,,-,$12.50 ,9,-,,
170000,050902,JUN PRO NANA,CON,+,55,-,-,55,55,-,,-,$12.50 ,-,-,,
170000,050902OP,JUN PRO NANA,CON,+,9,-,-,9,9,-,,-,$42.50 ,5,-,,
170000,050902ST,JUN PRO NANA,CON,+,5,5,-,-,-,-,,-,$16.50 ,5,-,,
170000,050905,JUN PRO NANA,CON,+,20,5,-,15,15,-,,-,$17.00 ,-,-,,
550000,050905,JUN PRO NANA,CON,+,45,-,-,45,45,-,,-,$17.00 ,5,-,,
170000,050905OP,JUN PRO NANA,CON,+,2,-,-,2,2,-,4/1/2014,-,$70.00 ,-,-,,
170000,050905ST,JUN PRO NANA,CON,+,5,5,-,-,-,-,,-,$26.50 ,10,-,,
160000,051702,JUN SA BUFFALO,CON,+,17,-,-,17,17,-,,-,$12.50 ,-,-,,
160000,051752,JUN SA CALGARY CARPET R,CON,+,5,-,-,5,5,-,,-,$12.50 ,-,-,,
170000,051652,JUN SA MOOR-DENSE R,CON,+,9,9,-,-,-,-,,-,$12.50 ,20,-,,
170000,052505,JUN SC GRAY GLEAM,CON,+,5,-,-,5,5,-,,-,$24.00 ,-,-,,
170000,052507,JUN SC GRAY GLEAM,CON,+,2,-,-,2,2,-,,-,$55.00 ,-,-,,
170000,052707,JUN SC MEDORA,CON,+,2,-,-,2,2,-,5/15/2014,-,$55.00 ,15,-,,
170000,052755,JUN SC MOONGLOW,CON,+,12,12,-,-,-,-,,-,$24.00 ,27,-,,
170000,052755SP,JUN SC MOONGLOW,CON,+,2,2,-,-,-,-,,-,$65.00 ,4,-,,
170000,052757,JUN SC MOONGLOW,CON,+,5,-,-,5,5,-,,-,$55.00 ,-,-,,
170000,054005,JUN SC SKYROCKET,CON,+,5,-,-,5,5,234,5/31/2014,344,$24.00 ,-,-,,
170000,053105PT,JUN SC TOLL BLU WEEPING,CON,+,2,-,-,2,2,-,,-,$55.00 ,-,-,,
160000,05330M,JUN SC WICHITA BLUE,CON,+,2,-,-,2,2,-,,-,$59.00 ,-,-,,
160000,053391,JUN SQUA BLUE STAR,CON,+,100,10,-,90,90,-,,-,$5.75 ,51,-,,
160000,053392,JUN SQUA BLUE STAR,CON,+,127,-,-,127,127,-,,-,$12.50 ,53,-,,
160000,053395,JUN SQUA BLUE STAR,CON,+,102,5,-,97,97,384,5/15/2014,384,$17.00 ,35,-,,
160000,053395PT,JUN SQUA BLUE STAR,CON,+,2,-,-,2,2,-,5/15/2014,-,$55.00 ,3,-,,
170000,053655,JUN V BLUE ARROW,CON,+,50,14,-,36,36,425,5/31/2014,425,$24.00 ,29,-,,
170000,053659,JUN V BLUE ARROW,CON,+,25,5,-,20,20,-,5/15/2014,-,$82.50 ,4,-,,
170000,05365M,JUN V BLUE ARROW,CON,+,3,-,-,3,3,-,,-,$59.00 ,9,-,,
550000,054145,JUN V GREY OWL,CON,+,5,-,-,5,-,-,5/1/2014,-,$16.75 ,-,-,,
170000,036845,JUN V TAYLOR,CON,+,11,-,-,11,11,-,,-,$24.00 ,5,-,,
170000,069402,KALANCHOE THYR DESERT ROSE,CAC,+,6,6,-,-,-,-,,-,$16.25 ,11,-,,
550000,054192,KERRIA J PLENIFLORA,DCS,+,7,-,-,7,7,11,4/1/2014,11,$14.75 ,6,-,,
160000,054195,KERRIA J PLENIFLORA,DCS,+,5,5,-,-,-,-,,-,$19.75 ,5,-,,
160000,074662S,KOLKWITZIA AMA DREAM CATCHR TM,DCS,+,6,-,-,6,6,-,,-,$16.00 ,-,-,,
160000,054335,LABURNUM X WAT VOSSII,TRE,+,2,-,-,2,2,-,,-,$33.00 ,-,-,,
550000,054705,LAG CATAWBA,DCS,+,4,-,-,4,4,329,6/15/2014,329,$19.25 ,5,-,,
550000,008865,LAG DYNAMITE R P10296,DCS,+,40,-,-,40,40,"1,816",6/15/2014,"1,816",$22.00 ,5,-,,
550000,008867,LAG DYNAMITE R P10296,DCS,+,1,-,-,1,1,-,,-,$40.00 ,-,-,,
550000,008897,LAG MUSKOGEE,DCS,+,12,-,-,12,-,-,6/1/2014,-,$40.00 ,-,-,,
550000,008899,LAG MUSKOGEE,DCS,+,14,-,-,14,14,24,6/15/2014,24,$75.00 ,-,-,,
550000,008997,LAG NATCHEZ,DCS,+,3,-,-,3,-,-,5/15/2014,7,$40.00 ,2,-,,
550000,008999,LAG NATCHEZ,DCS,+,4,-,-,4,4,"1,161",4/1/2014,"1,161",$75.00 ,-,-,,
550000,009025,LAG RED ROCKET R PP11342,DCS,+,11,-,-,11,11,-,,-,$19.25 ,-,-,,
170000,056205,LAG SEMINOLE,DCS,+,50,-,-,50,50,"1,047",,"1,047",$19.25 ,-,-,,
550000,009037,LAG TUSCARORA,DCS,+,12,-,-,12,-,-,6/15/2014,-,$40.00 ,5,-,,
550000,009039,LAG TUSCARORA,DCS,+,2,-,-,2,2,494,4/15/2014,494,$75.00 ,-,-,,
170000,054555,LAG X PECOS,DCS,+,5,-,-,5,-,-,4/15/2014,-,$19.25 ,-,-,,
550000,056357,LAG X TONTO,DCS,+,14,-,-,14,-,-,5/15/2014,7,$40.00 ,-,-,,
550000,056359,LAG X TONTO,DCS,+,5,-,-,5,5,-,4/15/2014,-,$75.00 ,-,-,,
170000,054575,LAG X ZUNI,DCS,+,5,-,-,5,-,-,4/15/2014,32,$19.25 ,5,-,,
160000,024901,LAMIUM M PURPLE DRAGON P15890,PRN,+,10,-,-,10,10,-,4/1/2014,-,$4.75 ,-,-,,
170000,056611,LANTANA CAM AMERICAN RED,PRN,+,19,-,-,19,-,-,3/15/2014,-,$4.95 ,-,-,,
550000,056611,LANTANA CAM AMERICAN RED,PRN,+,89,30,-,59,-,-,4/1/2014,114,$4.95 ,11,-,,
170000,056871,LANTANA CAM LEMON SWIRL R,PRN,+,21,-,-,21,-,-,3/15/2014,-,$5.50 ,-,-,,
550000,056641,LANTANA CAM MARY ANN,PRN,+,80,20,-,60,-,-,3/15/2014,390,$4.95 ,10,-,,
550000,056643PT,LANTANA CAM MARY ANN,PRN,+,146,43,-,103,-,-,3/1/2014,-,$34.00 ,28,-,,
550000,009131,LANTANA CAM MOZELLE,PRN,+,162,70,-,92,-,-,4/1/2014,-,$4.95 ,80,-,,
550000,009133PT,LANTANA CAM MOZELLE,PRN,+,323,132,-,191,-,-,3/1/2014,94,$34.00 ,170,-,,
170000,056851,LANTANA CAM RADIATION,PRN,+,10,-,-,10,-,-,3/15/2014,-,$4.95 ,-,-,,
550000,056631,LANTANA CHAPEL HILL YLW P19548,PRN,+,97,10,-,87,-,-,4/1/2014,514,$5.50 ,-,-,,
550000,056631SPT,LANTANA CHAPEL HILL YLW P19548,PRN,+,44,44,-,-,-,-,4/1/2014,-,$15.00 ,64,-,,
550000,056633PT,LANTANA CHAPEL HILL YLW P19548,PRN,+,69,57,-,12,-,-,4/1/2014,-,$34.00 ,28,-,,
170000,056635PT,LANTANA CHAPEL HILL YLW P19548,PRN,+,4,4,-,-,-,-,4/1/2014,-,$38.50 ,4,-,,
170000,056951,LANTANA CONFETTI TM,PRN,+,14,-,-,14,-,-,3/15/2014,-,$4.95 ,-,-,,
550000,056951,LANTANA CONFETTI TM,PRN,+,233,70,-,163,-,-,4/1/2014,-,$4.95 ,55,-,,
550000,056953PT,LANTANA CONFETTI TM,PRN,+,450,149,-,301,-,-,3/1/2014,143,$34.00 ,153,-,,
550000,05695UT,LANTANA CONFETTI TM,PRN,+,18,-,-,18,-,-,4/1/2014,-,$2.95 ,24,-,,
550000,009091,LANTANA NEW GOLD,PRN,+,125,40,-,85,-,-,4/1/2014,154,$4.95 ,42,-,,
550000,009093PT,LANTANA NEW GOLD,PRN,+,140,38,-,102,-,-,2/15/2014,972,$34.00 ,42,-,,
550000,00909UT,LANTANA NEW GOLD,PRN,+,24,-,-,24,-,-,4/1/2014,256,$2.95 ,24,-,,
550000,056881,LANTANA PAT TM RAINBOW PP9837,PRN,+,81,40,-,41,-,-,4/1/2014,-,$5.50 ,40,-,,
170000,057231,LANTANA S LAVENDER SWIRL R,PRN,+,12,10,-,2,-,-,3/15/2014,-,$5.50 ,50,-,,
550000,057231,LANTANA S LAVENDER SWIRL R,PRN,+,65,-,-,65,-,-,4/1/2014,-,$5.50 ,-,-,,
550000,057231SPT,LANTANA S LAVENDER SWIRL R,PRN,+,150,102,-,48,-,-,4/1/2014,-,$15.00 ,71,-,,
170000,057031,LANTANA S WHITE LIGHTNIN' R,PRN,+,12,-,-,12,-,-,3/15/2014,-,$5.50 ,10,-,,
550000,057103PT,LANTANA SPREADING SUNSHINE R,PRN,+,67,12,-,55,-,-,3/1/2014,37,$34.00 ,46,-,,
170000,057105PT,LANTANA SPREADING SUNSHINE R,PRN,+,2,2,-,-,-,-,3/15/2014,2,$38.50 ,2,-,,
170000,057151,LANTANA SUNBURST TM,PRN,+,26,-,-,26,-,-,3/15/2014,-,$4.95 ,-,-,,
550000,057153PT,LANTANA SUNBURST TM,PRN,+,50,7,-,43,43,41,4/1/2014,41,$34.00 ,10,-,,
170000,057201,LANTANA TANGERINE TM,PRN,+,16,-,-,16,-,-,3/15/2014,-,$4.95 ,-,-,,
550000,057201SPT,LANTANA TANGERINE TM,PRN,+,50,17,-,33,-,-,4/1/2014,-,$15.00 ,8,-,,
550000,057203PT,LANTANA TANGERINE TM,PRN,+,160,63,-,97,97,197,4/1/2014,197,$34.00 ,77,-,,
170000,024461,LANTANA TEENIE GENIE R PP17612,PRN,+,15,-,-,15,-,-,3/15/2014,410,$5.50 ,15,-,,
550000,024461,LANTANA TEENIE GENIE R PP17612,PRN,+,550,117,-,433,-,-,4/1/2014,"1,175",$5.50 ,126,-,,
170000,057291,LAURUS NOBILIS,EVS,+,255,215,-,40,40,-,4/1/2014,-,$6.50 ,305,-,,
160000,057295,LAURUS NOBILIS,EVS,+,5,-,-,5,5,-,6/1/2014,-,$20.50 ,-,-,,
170000,057295,LAURUS NOBILIS,EVS,+,4,-,-,4,-,-,4/1/2014,-,$20.50 ,-,-,,
170000,057295PT,LAURUS NOBILIS,EVS,+,2,2,-,-,-,-,4/1/2014,-,$38.50 ,2,-,,
170000,057295PY,LAURUS NOBILIS,EVS,+,3,2,-,1,1,1,4/1/2014,3,$38.50 ,-,-,,
170000,05729EPT,LAURUS NOBILIS,EVS,+,48,48,-,-,-,-,3/15/2014,"1,613",$15.50 ,31,-,,
170000,05729EST,LAURUS NOBILIS,EVS,+,13,6,-,7,-,-,3/15/2014,21,$15.50 ,7,-,,
170000,017845,LAVANDULA STO HAZEL PP20894,PRN,+,8,-,-,8,-,-,3/15/2014,-,$22.00 ,10,-,,
170000,026592,LAVANDULA STO WINTERBEE P20840,PRN,+,200,-,-,200,-,-,3/15/2014,"1,104",$14.50 ,-,-,,
160000,02848UT,LAVANDULA THUMBELINA LE P15231,PRN,+,10,-,-,10,-,-,5/1/2014,-,$3.75 ,-,-,,
550000,06224UT,LEPTINELLA X PLATT'S BLACK,PRN,+,30,-,-,30,30,-,4/1/2014,-,$2.95 ,-,-,,
550000,057881,LIATRIS SPI KOBOLD,PRN,+,24,-,-,24,-,-,4/1/2014,5,$4.75 ,-,-,,
160000,032182,LIGULARIA BR M CRAWFORD P16123,PRN,+,5,-,-,5,5,-,4/1/2014,-,$13.00 ,-,-,,
170000,058205P2,LIGUSTRUM TEXANUM,EVS,+,5,-,-,5,-,-,3/15/2014,-,$55.00 ,10,-,,
