Loc,New Plant,Item,Size,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,2014 List Price,Condition,Current Specs,Qty Allocated,Min Order Qty,Available         ,Available Later,On,Available Later,On,Available Later,On
CT,    ,070971,#1,SCABIOSA COL BUTTERFLY BLUE,Scabiosa columbaria 'Butterfly Blue'                        ,Butterfly Blue Pincushion Flower                            ,Mid spring border flowering,PRN,03,, 4.95 ,,,     , 10 ,     ," 1,198 ",04/15/14  ,     ,          ,     ,          
CT,    ,070972,#2,SCABIOSA COL BUTTERFLY BLUE,Scabiosa columbaria 'Butterfly Blue'                        ,Butterfly Blue Pincushion Flower                            ,Mid spring border flowering,PRN,03,, 6.95 ,,,     , 5 ,     , 10 ,04/15/14  ,     ,          ,     ,          
CT,    ,012111,#1,STACHYS SILVER CARPET,Stachys byzantina 'Silver Carpet'                           ,Silver Carpet Lamb's Ear                                    ,Ground cover,PRN,04,, 4.95 ,,,     , 10 ,     , 599 ,04/15/14  ,     ,          ,     ,          
CT,    ,406721,#1,STOKESIA LAEVIS BLUE DANUBE,                                                            ,                                                            ,Mid/late border flowering,PRN,05,, 4.95 ,,,     , 10 ,     , 358 ,04/15/14  ,     ,          ,     ,          
CT,    ,400311,#1,THYMUS SERP MAGIC CARPET,Thymus serpyllum 'Magic Carpet'                             ,Magic Carpet Creeping Thyme                                 ,Edible berries/fruit,PRN,03,, 2.95 ,,,     , 10 ,     , 502 ,04/15/14  ,     ,          ,     ,          
CT,    ,401641,#1,THYMUS VUL ARGENTEUS,                                                            ,                                                            ,Edible berries/fruit,PRN,05,, 2.95 ,,,     , 10 ,     , 103 ,04/15/14  ,     ,          ,     ,          
CT,    ,40164RND,Pint ROUND,THYMUS VUL ARGENTEUS,                                                            ,                                                            ,Edible berries/fruit,PRN,05,, 1.80 ,,,     ,     ,     , 226 ,04/01/14  ,     ,          ,     ,          
CT,2010,067931,#1,THYMUS VULGARUS,Thymus vulgaris                                             ,English Thyme                                               ,Edible berries/fruit,PRN,05,, 2.95 ,,,     , 10 ,     , 623 ,04/15/14  ,     ,          ,     ,          
CT,    ,400301,#1,THYMUS X GOLDEN LEMON,Thymus x 'Golden Lemon'                                     ,Golden Lemon Thyme                                          ,Edible berries/fruit,PRN,04,, 2.95 ,,,     , 10 ,     , 675 ,04/15/14  ,     ,          ,     ,          
CT,    ,407011,#1,TIARELLA X DARK STAR,                                                            ,                                                            ,Shade foliage/flower,PRN,04,, 4.95 ,,,     , 10 , 145 ,     ,          ,     ,          ,     ,          
CT,    ,407131,#1,VERONICA ATOMIC PINK RAY PAF,                                                            ,                                                            ,Early spring border flowering,PRN,03,, 4.95 ,,,     , 10 ,     , 591 ,04/15/14  ,     ,          ,     ,          
CT,    ,407111,#1,VERONICA ATOMIC VIOLET RAY PAF,                                                            ,                                                            ,Early spring border flowering,PRN,03,, 4.95 ,,,     , 10 ,     , 488 ,04/15/14  ,     ,          ,     ,          
CT,    ,017391,#1,VERONICA ROYAL CANDLES PP18932,Veronica x 'Glory' P.P.# 18932                              ,Royal Candles Speedwell                                     ,Early spring border flowering,PRN,04,PHI, 4.95 ,,,     , 10 ,     , 646 ,04/15/14  ,     ,          ,     ,          
CT,    ,073622,#2,VERONICA SPICATA RED FOX,Veronica spicata 'Red Fox'                                  ,Red Fox Spike Speedwell                                     ,Early spring border flowering,PRN,04,, 6.95 ,,,     , 5 ,     , 208 ,05/01/14  ,     ,          ,     ,          
CT,2014,098542S,SuperTwo,ROSA DRIFT R APRICOT PP23354,                                                            ,                                                            ,Rosa,ROS,04,, 13.25 ,,,     , 5 ,     , 777 ,05/15/14  ,     ,          ,     ,          
CT,2014,098552S,SuperTwo,ROSA DRIFT R CORAL PP19148,                                                            ,                                                            ,Rosa,ROS,04,, 13.25 ,,,     , 5 ,     , 688 ,04/15/14  ,     ,          ,     ,          
CT,2014,098553SPT,Super 3 PATIO TREE,ROSA DRIFT R CORAL PP19148,                                                            ,                                                            ,Rosa,ROS,04,, 27.50 ,,,     ,     ,     , 49 ,04/15/14  ,     ,          ,     ,          
CT,2014,098563SPT,Super 3 PATIO TREE,ROSA DRIFT R PEACH PP18542,                                                            ,                                                            ,Rosa,ROS,04,, 27.50 ,,,     ,     ,     , 114 ,04/15/14  ,     ,          ,     ,          
CT,2014,022633SPT,Super 3 PATIO TREE,ROSA DRIFT R PINK PP18874,                                                            ,                                                            ,Rosa,ROS,04,, 27.50 ,,,     ,     ,     , 40 ,04/15/14  ,     ,          ,     ,          
CT,    ,406313SPT,Super 3 PATIO TREE,ROSA DRIFT R POPCORN PPAF,                                                            ,                                                            ,Rosa,ROS,05,, 27.50 ,,,     ,     ,     , 6 ,04/15/14  ,     ,          ,     ,          
CT,2014,022642S,SuperTwo,ROSA DRIFT R RED PP17877,                                                            ,                                                            ,Rosa,ROS,04,, 13.25 ,,,     , 5 , 333 ," 1,789 ",04/15/14  ," 2,679 ",05/15/14  ,     ,          
CT,2012,077493S,Super 3,ROSA HOME RUN R RED PP18552,"Rosa 'WEKcisbako' P.P. #18,552                              ",Home Run®  Red Rose,Rosa,ROS,04,PW, 13.75 ,,,     ,     ,     , 55 ,04/15/14  ,     ,          ,     ,          
CT,    ,023783S,Super 3,ROSA KNCK OUT R BLSHNG P14700,Rosa x 'Radyod' P.P.# 14700                                 ,Blushing Knock Out®  Rose,Rosa,ROS,05,CPC, 13.75 ,,,     ,     ,     , 679 ,04/15/14  ,     ,          ,     ,          
CT,    ,042822S,SuperTwo,ROSA KNCK OUT R DBL PNK P18507,Rosa x 'Radtkopink' P.P.# 18507                             ,Pink Double Knock Out®  Rose,Rosa,ROS,04,CPC, 10.55 ,,,     , 5 ,     , 473 ,04/15/14  ,     ,          ,     ,          
CT,    ,030902S,SuperTwo,ROSA KNCK OUT R DBL RD P16202,Rosa x 'Radtko' P.P.# 16202                                 ,Double Knock Out®  Rose,Rosa,ROS,04,CPC, 10.55 ,,,     , 5 ,     , 80 ,04/15/14  ,     ,          ,     ,          
CT,    ,030903SPT,Super 3 PATIO TREE,ROSA KNCK OUT R DBL RD P16202,Rosa x 'Radtko' P.P.# 16202                                 ,Double Knock Out®  Rose,Rosa,ROS,04,CPC, 27.50 ,,,     ,     ,     , 101 ,04/15/14  ,     ,          ,     ,          
CT,    ,011623S,Super 3,ROSA KNCK OUT R P11836 (RED),Rosa x 'Radrazz' P.P.# 11836                                ,Knock Out®  Shrub Rose,Rosa,ROS,04,CPC, 13.75 ,,,     ,     ,     ," 1,997 ",04/15/14  ,     ,          ,     ,          
CT,    ,011623SPT,Super 3 PATIO TREE,ROSA KNCK OUT R P11836 (RED),Rosa x 'Radrazz' P.P.# 11836                                ,Knock Out®  Shrub Rose,Rosa,ROS,04,CPC, 27.50 ,,,     ,     ,     , 165 ,04/15/14  ,     ,          ,     ,          
CT,    ,022153S,Super 3,ROSA KNCK OUT R P15070 (PINK),Rosa x 'Radcon' P.P.# 15070                                 ,Pink Knock Out®  Rose,Rosa,ROS,04,CPC, 13.75 ,,,     ,     ,     ," 1,080 ",05/15/14  ,     ,          ,     ,          
CT,    ,022153SPT,Super 3 PATIO TREE,ROSA KNCK OUT R P15070 (PINK),Rosa x 'Radcon' P.P.# 15070                                 ,Pink Knock Out®  Rose,Rosa,ROS,04,CPC, 27.50 ,,,     ,     ,     , 67 ,04/15/14  ,     ,          ,     ,          
CT,    ,037863S,Super 3,ROSA KNCK OUT R SUNNY P18562,Rosa x 'Radsunny'  P.P.# 18562                              ,Sunny Knock Out®  Rose,Rosa,ROS,05,CPC, 13.75 ,,,     ,     ,     , 24 ,04/15/14  ,     ,          ,     ,          
CT,    ,037863SPT,Super 3 PATIO TREE,ROSA KNCK OUT R SUNNY P18562,Rosa x 'Radsunny'  P.P.# 18562                              ,Sunny Knock Out®  Rose,Rosa,ROS,05,CPC, 27.50 ,,,     ,     ,     , 12 ,04/15/14  ,     ,          ,     ,          
CT,2011,074963S,Super 3,ROSA OSO EASY R CHERRYPIE PPAF,Rosa x 'Meiboulka' P.P.A.F.                                 ,Oso Easy®  Cherry Pie Rose,Rosa,ROS,04,PW, 13.75 ,,,     ,     ,     , 53 ,04/15/14  ,     ,          ,     ,          
CT,    ,069933,#3,ROSA RUGOSA ALBA,                                                            ,WHITE JAPANESE ROSE                                         ,Rosa,ROS,03,, 13.25 ,,,     , 5 , 11 ,     ,          ,     ,          ,     ,          
CT,    ,071923,#3,ROSA RUGOSA PINK,                                                            ,                                                            ,Rosa,ROS,03,, 13.25 ,,,     , 5 , 9 ,     ,          ,     ,          ,     ,          
CT,    ,406223,#3,ROSA SUNSHINE DAYDREAM PPAF,                                                            ,                                                            ,Rosa,ROS,05,, 13.75 ,,,     , 5 ,     , 922 ,04/15/14  ,     ,          ,     ,          
CT,    ,406233,#3,ROSA TAHITIAN TREASURE TM,                                                            ,                                                            ,Rosa,ROS,05,, 13.75 ,,,     , 5 ,     , 789 ,04/15/14  ,     ,          ,     ,          
CT,    ,406253,#3,ROSA THRIVE! TM SEASHELL PPAF,                                                            ,                                                            ,Rosa,ROS,05,, 13.75 ,,,     , 5 ," 1,998 ",     ,          ,     ,          ,     ,          
CT,    ,406153,#3,ROSA-CL BRITE EYES TM PP17391,                                                            ,                                                            ,Rosa,ROS,05,, 13.75 ,,,     , 5 ,     ," 1,005 ",04/15/14  ,     ,          ,     ,          
CT,    ,406163,#3,ROSA-CL CANCAN TM PP21430,                                                            ,                                                            ,Rosa,ROS,05,, 13.75 ,,,     , 5 ,     , 217 ,04/15/14  ,     ,          ,     ,          
CT,    ,406173,#3,ROSA-CL CLOUD TEN TM PPTBS,                                                            ,                                                            ,Rosa,ROS,05,, 13.75 ,,,     , 5 ,     , 212 ,04/15/14  ,     ,          ,     ,          
CT,    ,406183,#3,ROSA-CL GOLDEN SHOWERS,                                                            ,                                                            ,Rosa,ROS,05,, 13.75 ,,,     , 5 ,     , 610 ,04/15/14  ,     ,          ,     ,          
CT,    ,406195,#5,ROSA-CL THE CHARLATAN R P18990,                                                            ,                                                            ,Rosa,ROS,06,, 21.00 ,,,     , 5 ,     , 96 ,05/01/14  ,     ,          ,     ,          
CT,    ,406203,#3,ROSA-CL WNERS CIRCLE TM P19310,                                                            ,                                                            ,Rosa,ROS,05,, 13.75 ,,,     , 5 ,     , 681 ,04/15/14  ,     ,          ,     ,          
CT,    ,406205,#5,ROSA-CL WNERS CIRCLE TM P19310,                                                            ,                                                            ,Rosa,ROS,05,, 21.00 ,,,     , 5 ,     , 161 ,05/01/14  ,     ,          ,     ,          
CT,    ,401477PT,#7 PATIO TREE,CAMP INDIAN SUMMER R PP13139,                                                            ,                                                            ,Hardy vine,VIN,05,, 49.50 ,,,     , 2 , 351 ,     ,          ,     ,          ,     ,          
CT,    ,401427PT,#7 PATIO TREE,CAMP SMR JAZ SNRSE GOLD P23918,                                                            ,                                                            ,Hardy vine,VIN,05,BHC, 49.50 ,,,     , 2 , 6 ,     ,          ,     ,          ,     ,          
CT,    ,401437PT,#7 PATIO TREE,CAMP SUMMER JAZZ FIRE P23917,                                                            ,                                                            ,Hardy vine,VIN,05,BHC, 49.50 ,,,     , 2 , 4 ,     ,          ,     ,          ,     ,          
CT,    ,401452,#2,CAMPSIS RAD ATOMIC RED TM,                                                            ,                                                            ,Hardy vine,VIN,04,, 12.50 ,,,     , 5 , 383 ,     ,          ,     ,          ,     ,          
CT,    ,068453,#3,CELASTRUS SCAN AUTUMN REVOL TM,                                                            ,                                                            ,Temperate vine,VIN,02,, 14.95 ,,,     , 5 , 332 ,     ,          ,     ,          ,     ,          
CT,    ,027472,#2 STAKED,CLEM PANICULATA,Clematis paniculata                                         ,Sweet Autumn Clematis                                       ,Clematis,VIN,04,, 12.50 ,,,     , 5 ,     ," 1,645 ",06/15/14  ,     ,          ,     ,          
CT,    ,02701UT,LittleOne STAKED,CLEM X ERNEST MARKHAM,Clematis x 'Ernest Markham'                                 ,Ernest Markham Clematis                                     ,Clematis,VIN,03,, 2.50 ,,,     , 16 ,     , 288 ,04/15/14  ,     ,          ,     ,          
CT,    ,02741UT,LittleOne STAKED,CLEM X HENRYI,Clematis x 'Henryi'                                         ,Henry Clematis                                              ,Clematis,VIN,04,, 2.50 ,,,     , 16 ,     , 243 ,04/15/14  ,     ,          ,     ,          
CT,    ,02726UT,LittleOne STAKED,CLEM X JACKMANII,Clematis x jackmanii                                        ,Jackman Clematis                                            ,Clematis,VIN,04,, 2.50 ,,,     , 16 ,     , 428 ,04/15/14  ,     ,          ,     ,          
CT,    ,09065UT,LittleOne STAKED,CLEM X WARSAW NIKE (WARSZAWSKA,                                                            ,                                                            ,Clematis,VIN,04,, 2.50 ,,,     , 16 ,     , 296 ,04/15/14  ,     ,          ,     ,          
CT,    ,40156UT,LittleOne,HEDERA HELIX DUCKFOOT,                                                            ,                                                            ,Hardy vine,VIN,05,, 2.50 ,,,     , 16 , 132 , 603 ,04/15/14  ,     ,          ,     ,          
CT,    ,00584UT,LittleOne,HEDERA HELIX GLACIER,Hedera helix 'Glacier'                                      ,GLACIER ENGLISH IVY                                         ,Hardy vine,VIN,06,, 2.50 ,,,     , 16 ,     , 485 ,04/15/14  ,     ,          ,     ,          
CT,    ,403001,#1,HEDERA HELIX VARIEGATA,                                                            ,                                                            ,Hardy vine,VIN,05,, 6.50 ,,,     , 10 ,     , 9 ,04/15/14  ,     ,          ,     ,          
CT,    ,041702,#2 STAKED,HYD PETIOLARIS,Hydrangea anomala petiolaris                                ,Climbing Hydrangea                                          ,Hardy vine,VIN,05,, 14.95 ,,,     , 5 ,     ," 1,699 ",05/15/14  ,     ,          ,     ,          
CT,    ,404632S,SuperTwo,LONICERA CRANBERRY VANILLA TM,                                                            ,                                                            ,Hardy vine,VIN,04,, 13.00 ,,,     , 5 , 221 , 572 ,06/01/14  ,     ,          ,     ,          
CT,    ,087561S,SuperOne TM,LONICERA NITIDA OPHELIA TM,                                                            ,                                                            ,Hardy vine,VIN,04,, 7.95 ,,,     , 10 , 2 , 611 ,04/15/14  ,     ,          ,     ,          
CT,2013,084392,#2,LONICERA PCHES & CREAM PP21839,"Lonicera periclymenum 'Inov 86' P.P.#21,839                 ",Peaches and Cream Honeysuckle                               ,Hardy vine,VIN,04,BHC, 12.50 ,,,     , 5 ,     ," 1,081 ",06/15/14  ,     ,          ,     ,          
CT,    ,404682,#2,LONICERA SEMP BLANCHE SANDMAN,                                                            ,                                                            ,Hardy vine,VIN,05,, 12.50 ,,,     , 5 ," 1,169 "," 1,451 ",06/15/14  ,     ,          ,     ,          
CT,2011,067832,#2 STAKED,LONICERA SEMP MAJOR WHEELER,Lonicera sempervirens 'Major Wheeler'                       ,Major Wheeler Coral Honeysuckle                             ,Hardy vine,VIN,04,, 12.50 ,,,     , 5 , 624 ," 1,555 ",06/15/14  ,     ,          ,     ,          
CT,    ,404662,#2,LONICERA SWEET TEA PP21874,                                                            ,                                                            ,Hardy vine,VIN,04,, 12.50 ,,,     , 5 , 73 , 431 ,06/15/14  ,     ,          ,     ,          
CT,    ,404642,#2,LONICERA X HARLEQUIN,                                                            ,                                                            ,Hardy vine,VIN,04,, 12.50 ,,,     , 5 ,     , 280 ,05/15/14  ,     ,          ,     ,          
CT,    ,044772,#2,LONICERA X JOHN CLAYTON,Lonicera sempervirens 'John Clayton'                        ,JOHN CLAYTON HONEYSUCKLE                                    ,Hardy vine,VIN,04,, 12.50 ,,,     , 5 ,     , 503 ,06/01/14  ,     ,          ,     ,          
CT,    ,059112,#2 STAKED,LONICERA X MANDARIN PP11083,"Lonicera x 'Mandarin' P.P.# 11,083                          ",Mandarin Honeysuckle                                        ,Hardy vine,VIN,04,BNI, 12.50 ,,,     , 5 , 328 , 454 ,06/15/14  ,     ,          ,     ,          
CT,    ,404652S,SuperTwo,LONICERA X RASPBERRY SUNRISE,                                                            ,                                                            ,Hardy vine,VIN,04,, 13.00 ,,,     , 5 ,     , 869 ,06/15/14  ,     ,          ,     ,          
CT,    ,076222,#2,VITIS LAB EASTERN CONCORD,Vitis labrusca 'Eastern Concord'                            ,Eastern Concord Grape                                       ,Edible berries/fruit,VIN,04,, 9.75 ,,,     , 5 , 32 ,     ,          ,     ,          ,     ,          
CT,    ,076252,#2,VITIS LAB NIAGARA,Vitis labrusca 'Niagara'                                    ,Niagara Grape                                               ,Edible berries/fruit,VIN,04,, 9.75 ,,,     , 5 , 1 ,     ,          ,     ,          ,     ,          
CT,    ,407302,#2,VITIS LAB TRAMINETTE,                                                            ,                                                            ,Edible berries/fruit,VIN,05,, 9.75 ,,,     , 5 , 66 ,     ,          ,     ,          ,     ,          
CT,    ,407242,#2,VITIS VIN CHAMBOURCIN PPAF,                                                            ,                                                            ,Edible berries/fruit,VIN,05,, 9.75 ,,,     , 5 , 70 ,     ,          ,     ,          ,     ,          
CT,    ,076845,#5,WISTERIA MAC AUNT DEE,Wisteria macrostachya 'Aunt Dee'                            ,Aunt Dee Kentucky Wisteria                                  ,Hardy vine,VIN,04,, 22.00 ,,,     , 5 , 992 , 992 ,06/15/14  ,     ,          ,     ,          
CT,    ,017343,#3,WISTERIA MAC BLUE MOON,Wisteria macrostachya 'Blue Moon'                           ,Blue Moon Kentucky Wisteria                                 ,Hardy vine,VIN,04,, 15.50 ,,,     , 5 , 643 ,     ,          ,     ,          ,     ,          
CT,    ,407415,#5,WISTERIA MAC SUMMER CASCADE,                                                            ,                                                            ,Hardy vine,VIN,04,, 21.00 ,,,     , 5 , 201 , 264 ,05/01/14  ,     ,          ,     ,          
