Loc,Item,Size,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,2015 List Price,Condition,Current Specs,Qty Allocated,Min Order Qty,Available         ,Available Later,On,Available Later,On,Available Later,On
CA,072651,#1 STAKED,MAN SUN PAR R CARMINE KING PAF,Mandevilla x 'Sunparaka' P.P.A.F                            ,Sun Parasol®  Carmine King™  Mandevilla,Tropical flowering vine,VIN,10,OLD, 9.00 ,BUDS & BLOOMS,"24""H", 12 , 10 , 12 , 12 ,04/01/15  ,     ,          ,     ,          
CA,072652,#2 STAKED,MAN SUN PAR R CARMINE KING PAF,Mandevilla x 'Sunparaka' P.P.A.F                            ,Sun Parasol®  Carmine King™  Mandevilla,Tropical flowering vine,VIN,10,OLD, 17.50 ,BUDS & BLOOMS,"30""H", 19 , 5 , 19 , 19 ,04/01/15  ,     ,          ,     ,          
CA,072655,#5 STAKED,MAN SUN PAR R CARMINE KING PAF,Mandevilla x 'Sunparaka' P.P.A.F                            ,Sun Parasol®  Carmine King™  Mandevilla,Tropical flowering vine,VIN,10,OLD, 27.50 ,BUDS & BLOOMS,"36""H", 17 , 5 , 17 , 17 ,04/01/15  ,     ,          ,     ,          
CA,045012,#2 STAKED,MAN SUN PAR R CRIMSON PP15539,"Mandevilla x 'Sunmandecrim' P.P.# 15,539                    ",Sun Parasol®  Crimson Mandevilla,Tropical flowering vine,VIN,10,, 17.50 ,BUDS & BLOOMS,"24""H", 86 , 5 , 86 , 86 ,04/01/15  ,     ,          ,     ,          
CA,04501K,"10"" TC Pot STAKED",MAN SUN PAR R CRIMSON PP15539,"Mandevilla x 'Sunmandecrim' P.P.# 15,539                    ",Sun Parasol®  Crimson Mandevilla,Tropical flowering vine,VIN,10,, 25.00 ,,, 35 ,     ,     , 35 ,04/01/15  ,     ,          ,     ,          
CA,09238UT,LittleOne,MAN SUN PAR R GARDEN CRIMSON,Mandevilla x 'Sunparacore' P.P.A.F.                         ,Sun Parasol®  Garden Crimson Mandevilla,Tropical flowering vine,VIN,10,, 4.20 ,BUDS & BLOOMS,CAN FULL, 500 , 16 ," 5,508 "," 6,374 ",03/01/15  ," 6,374 ",04/01/15  ,     ,          
CA,057082,#2 STAKED,MAN SUN PAR R GIANT PNK P15202,"Mandevilla 'Sunmandecos' P.P.# 15,202                       ",Sun Parasol®  Giant Pink Mandevilla,Tropical flowering vine,VIN,10,Y, 17.50 ,BUDS & BLOOMS,"30""H", 12 , 5 , 12 , 12 ,04/01/15  ,     ,          ,     ,          
CA,057085,#5 STAKED,MAN SUN PAR R GIANT PNK P15202,"Mandevilla 'Sunmandecos' P.P.# 15,202                       ",Sun Parasol®  Giant Pink Mandevilla,Tropical flowering vine,VIN,10,Y, 27.50 ,BUDS & BLOOMS,"48""H", 5 , 5 , 5 , 5 ,04/01/15  ,     ,          ,     ,          
CA,057065,#5 STAKED,MAN SUN PAR R GNT WHITE P11556,"Mandevilla 'Sunmandeho' P.P.#11,556                         ",Sun Parasol®  Giant White Mandevilla,Tropical flowering vine,VIN,10,Y, 27.50 ,BUDS & BLOOMS,"48""H", 16 , 5 , 16 , 16 ,04/01/15  ,     ,          ,     ,          
CA,072641BH,#1 BUSH,MAN SUN PAR R WHITE PP22695,"Mandevilla x 'Sunparacoho' P.P. # 22,695                    ",Sun Parasol®  White Mandevilla,Tropical flowering vine,VIN,10,, 7.75 ,,, 23 , 10 ,     , 23 ,04/01/15  ,     ,          ,     ,          
CA,072642,#2 STAKED,MAN SUN PAR R WHITE PP22695,"Mandevilla x 'Sunparacoho' P.P. # 22,695                    ",Sun Parasol®  White Mandevilla,Tropical flowering vine,VIN,10,, 17.50 ,BUDS & BLOOMS,"24""H", 23 , 5 , 23 , 23 ,04/01/15  ,     ,          ,     ,          
CA,072642BH,#2 BUSH,MAN SUN PAR R WHITE PP22695,"Mandevilla x 'Sunparacoho' P.P. # 22,695                    ",Sun Parasol®  White Mandevilla,Tropical flowering vine,VIN,10,, 14.00 ,BUDS & BLOOMS,"10""H-12""S", 24 , 5 , 25 , 25 ,04/01/15  ,     ,          ,     ,          
CA,061291,#1 STAKED,MAN TANGO TWIRL R P14290,"Mandevilla x amabilis 'Monrey' P.P. #14,290                 ",Tango Twirl®  Mandevilla,Tropical flowering vine,VIN,10,, 9.00 ,BUDS & BLOOMS,"24""H", 26 , 10 , 26 , 26 ,04/01/15  ,     ,          ,     ,          
CA,061295,#5 STAKED,MAN TANGO TWIRL R P14290,"Mandevilla x amabilis 'Monrey' P.P. #14,290                 ",Tango Twirl®  Mandevilla,Tropical flowering vine,VIN,10,, 27.50 ,BUDS & BLOOMS,"48""H",     , 5 , 3 ,     ,          ,     ,          ,     ,          
CA,061935,#5,MUSA ACUM ENANO GIGANTE,Musa acuminata 'Enano Gigante'                              ,Dwarf Giant Banana                                          ,Edible berries/fruit,PRN,10,, 29.00 ,-,"24""H",     , 5 ,     , 1 ,03/01/15  , 1 ,04/01/15  ,     ,          
CA,061941,#1,MUSA ACUM ZEBRINA,Musa acuminata 'Zebrina'                                    ,Blood Banana                                                ,Tropical perennial,PRN,10,, 8.50 ,-,"14""H", 13 , 10 ,     , 13 ,03/01/15  ,     ,          ,     ,          
CA,061945,#5,MUSA ACUM ZEBRINA,Musa acuminata 'Zebrina'                                    ,Blood Banana                                                ,Tropical perennial,PRN,10,, 29.00 ,-,"36""H",     , 5 , 7 , 7 ,03/01/15  , 7 ,04/01/15  ,     ,          
CA,062171,#1,MYRTUS COM COMPACTA,Myrtus communis 'Compacta'                                  ,Dwarf Myrtle                                                ,Evergreen small shrub/hedge,EVS,09,, 7.00 ,-,6''H - 6''S,     , 10 ,     , 124 ,04/01/15  ,     ,          ,     ,          
CA,06304ECN,"7"" Terra Cotta CONE",OLEA LITTLE OLLIE R,"Olea europaea 'Montra' P.P.# 6,266                          ",Little Ollie®  Dwarf Olive,Evergreen small shrub/hedge,EVS,08,, 16.25 ,-,"20""H",     , 10 ,     , 578 ,03/01/15  ,     ,          ,     ,          
CA,06304EPT,"7"" Terra Cotta PATIO TREE",OLEA LITTLE OLLIE R,"Olea europaea 'Montra' P.P.# 6,266                          ",Little Ollie®  Dwarf Olive,Evergreen small shrub/hedge,EVS,08,, 16.25 ,-,"6""S", 15 , 10 ,     , 167 ,03/01/15  , 167 ,04/01/15  ,     ,          
CA,062991,#1,OLEA MAJESTIC BEAUTY R,Olea europaea 'Monher'                                      ,Majestic Beauty®  Fruitless Olive,Ornamental tree,TRE,08,, 7.50 ,-,"12""H - 8""S", 11 , 10 ,     , 11 ,03/01/15  ,     ,          ,     ,          
CA,025463,#3,OPUNTIA SANTA-RITA TUBAC TM,Opuntia santa-rita 'Tubac'                                  ,Santa Rita Tubac™  Prickly Pear,Succulent/cactus/yucca,CAC,08,MSW, 23.50 ,-,"14""H - 15""S",     , 5 ,     , 306 ,12/31/14  ,     ,          ,     ,          
CA,079181,#1,PACHYPHYTUM HOOKERI,Pachyphytum hookeri                                         ,Hooker's Pachyphytum                                        ,Succulent/cactus/yucca,CAC,09,, 6.50 ,-,CAN FULL, 10 , 10 , 10 , 10 ,12/31/14  ,     ,          ,     ,          
CA,089482,#2,PACHYSTACHYS LUTEA,Pachystachys lutea                                          ,Golden Shrimp Plant                                         ,Sun/shade foliage-groundcover,PRN,10,, 13.00 ,,, 8 , 5 ,     , 596 ,03/01/15  ,     ,          ,     ,          
CA,010555,#5,PALM-BUTIA CAPITATA,Butia capitata                                              ,Pindo Palm                                                  ,Ornamental tree,TRE,08,, 25.50 ,-,"15""H - 15""S",     , 5 , 7 , 7 ,03/01/15  ,     ,          ,     ,          
CA,092715,#5,PALM-CHAMAEROPS HUM CERIFERA,Chamaerops humilis var. cerifera                            ,Atlas Mountain Palm                                         ,Ornamental tree,TRE,08,, 27.00 ,-,"10""H",     , 5 , 1 ,     ,          ,     ,          ,     ,          
CA,063651,#1,PALM-CHAMAEROPS HUMILIS,Chamaerops humilis                                          ,Mediterranean Fan Palm                                      ,Ornamental tree,TRE,08,, 8.25 ,-,"8""H", 15 , 10 ,     , 15 ,05/01/15  ,     ,          ,     ,          
CA,063655,#5,PALM-CHAMAEROPS HUMILIS,Chamaerops humilis                                          ,Mediterranean Fan Palm                                      ,Ornamental tree,TRE,08,, 25.50 ,-,"20""H - 18""S", 8 , 5 ,     , 8 ,12/31/14  ,     ,          ,     ,          
CA,063752,#2,PALM-CYCAS REVOLUTA,Cycas revoluta                                              ,Sago Palm                                                   ,Ornamental tree,TRE,09,, 19.25 ,-,"10""H - 10""S", 33 , 5 , 450 , 476 ,04/15/15  ,     ,          ,     ,          
CA,063755,#5,PALM-CYCAS REVOLUTA,Cycas revoluta                                              ,Sago Palm                                                   ,Ornamental tree,TRE,09,, 27.00 ,-,"15""H - 15""S", 13 , 5 , 13 ,     ,          ,     ,          ,     ,          
CA,063605,#5,PALM-TRACHYCARPUS FORTUNEI,Trachycarpus fortunei                                       ,Windmill Palm                                               ,Ornamental tree,TRE,08,, 25.50 ,-,"24""H", 8 , 5 , 8 , 8 ,04/01/15  ,     ,          ,     ,          
CA,063609,#15,PALM-TRACHYCARPUS FORTUNEI,Trachycarpus fortunei                                       ,Windmill Palm                                               ,Ornamental tree,TRE,08,, 93.00 ,-,"36""H", 1 , 1 , 1 ,     ,          ,     ,          ,     ,          
CA,064101,#1,PALM-WASHINGTONIA ROBUSTA,Washingtonia robusta                                        ,Mexican Fan Palm                                            ,Ornamental tree,TRE,08,, 7.50 ,-,"20""H", 35 , 10 , 35 ,     ,          ,     ,          ,     ,          
CA,064105,#5,PALM-WASHINGTONIA ROBUSTA,Washingtonia robusta                                        ,Mexican Fan Palm                                            ,Ornamental tree,TRE,08,, 21.50 ,-,"28""H", 9 , 5 , 9 ,     ,          ,     ,          ,     ,          
CA,064151,#1 STAKED,PANDOREA JAS ALBA LADY DI,Pandorea jasminoides 'Lady Di'                              ,White Bower Vine                                            ,Tropical flowering vine,VIN,09,, 8.25 ,,"24""H", 25 , 10 ,     , 531 ,03/01/15  , 531 ,04/01/15  ,     ,          
CA,064155,#5 STAKED,PANDOREA JAS ALBA LADY DI,Pandorea jasminoides 'Lady Di'                              ,White Bower Vine                                            ,Tropical flowering vine,VIN,09,, 25.00 ,-,"48""H",     , 5 , 483 , 703 ,03/01/15  , 759 ,04/01/15  ,     ,          
CA,033721,#1 STAKED,PANDOREA JAS CHARISMA,Pandorea jasminoides 'Charisma'                             ,Charisma Bower Vine                                         ,Tropical flowering vine,VIN,09,, 8.25 ,-,"24""H", 17 , 10 , 450 , 450 ,03/01/15  ,     ,          ,     ,          
CA,033725,#5 STAKED,PANDOREA JAS CHARISMA,Pandorea jasminoides 'Charisma'                             ,Charisma Bower Vine                                         ,Tropical flowering vine,VIN,09,, 25.00 ,-,"48""H", 8 , 5 , 317 , 400 ,03/01/15  , 530 ,04/01/15  ,     ,          
CA,064131,#1 STAKED,PANDOREA JAS ROSEA,Pandorea jasminoides 'Rosea'                                ,Pink Bower Vine                                             ,Tropical flowering vine,VIN,09,, 8.25 ,-,"24""H", 12 , 10 ,     , 300 ,03/01/15  , 351 ,04/01/15  ,     ,          
CA,064135,#5 STAKED,PANDOREA JAS ROSEA,Pandorea jasminoides 'Rosea'                                ,Pink Bower Vine                                             ,Tropical flowering vine,VIN,09,, 25.00 ,-,"48""H", 8 , 5 , 387 , 535 ,03/01/15  , 690 ,04/01/15  ,     ,          
CA,064161,#1,PASSIFLORA VITIFOLIA,Passiflora vitifolia                                        ,Crimson Passion Flower                                      ,Tropical flowering vine,VIN,10,, 8.25 ,,"24""H", 25 , 10 ,     , 25 ,03/01/15  ,     ,          ,     ,          
CA,064011,#1 STAKED,PASSIFLORA X LAVENDER LADY,Passiflora x 'Lavender Lady'                                ,Lavender Lady Passion Flower                                ,Tropical flowering vine,VIN,09,, 8.25 ,-,"24""H", 40 , 10 ,     , 40 ,03/01/15  ,     ,          ,     ,          
CA,064012,#2 STAKED,PASSIFLORA X LAVENDER LADY,Passiflora x 'Lavender Lady'                                ,Lavender Lady Passion Flower                                ,Tropical flowering vine,VIN,09,, 17.00 ,-,"30""H", 15 , 5 ,     , 15 ,03/01/15  ,     ,          ,     ,          
CA,064015,#5 STAKED,PASSIFLORA X LAVENDER LADY,Passiflora x 'Lavender Lady'                                ,Lavender Lady Passion Flower                                ,Tropical flowering vine,VIN,09,, 27.50 ,BUDS & BLOOMS,"48""H", 7 , 5 , 7 , 7 ,03/01/15  ,     ,          ,     ,          
CA,097741,#1,PENSTEMON PARRYI,Penstemon parryi                                            ,Parry's Penstemon                                           ,Mid spring interm. flowering,PRN,08,, 4.90 ,,,     , 10 ,     , 743 ,04/01/15  ,     ,          ,     ,          
CA,097741S,SuperOne TM,PENSTEMON PARRYI,Penstemon parryi                                            ,Parry's Penstemon                                           ,Mid spring interm. flowering,PRN,08,, 7.50 ,-,"8""H",     , 10 ,     , 180 ,03/01/15  ,     ,          ,     ,          
CA,065042,#2,PHILODENDRON X XANADU,Philodendron x 'Xanadu'                                     ,Xanadu Cut-Leaf Philodendron                                ,Evergreen shade shrub,EVS,09,, 16.50 ,,"12""H - 12""S", 2 , 5 ,     , 2 ,04/01/15  ,     ,          ,     ,          
CA,016581,#1,PITT TEN GOLF BALL P15329,"Pittosporum tenuifolium 'Golf Ball' P.P. #15,329            ",Golf Ball Kohuhu                                            ,Evergreen small shrub/hedge,EVS,08,PPL, 7.50 ,-,"6""H - 6""S",     , 10 ,     ," 2,820 ",03/01/15  ,     ,          ,     ,          
CA,016582,#2,PITT TEN GOLF BALL P15329,"Pittosporum tenuifolium 'Golf Ball' P.P. #15,329            ",Golf Ball Kohuhu                                            ,Evergreen small shrub/hedge,EVS,08,PPL, 17.00 ,-,"8""H - 12""S", 5 , 5 ,     ," 8,719 ",03/01/15  ,     ,          ,     ,          
CA,016585,#5,PITT TEN GOLF BALL P15329,"Pittosporum tenuifolium 'Golf Ball' P.P. #15,329            ",Golf Ball Kohuhu                                            ,Evergreen small shrub/hedge,EVS,08,PPL, 23.50 ,-,"12""H - 12""S", 5 , 5 ,     , 743 ,03/01/15  ,     ,          ,     ,          
CA,065921,#1,PITT TOB TURNERS PITT TM,Pittosporum tobira 'Turner's Variegated Dwarf'              ,Turner's Pitt™  Mock Orange,Evergreen small shrub/hedge,EVS,08,OLD, 7.25 ,-,"6""H - 8""S",     , 10 , 83 , 83 ,04/01/15  ,     ,          ,     ,          
CA,065955,#5,PITT TOB VARIEGATUM,Pittosporum tobira 'Variegatum'                             ,Variegated Japanese Mock Orange                             ,Evergreen large shrub/hedge,EVS,08,, 21.00 ,-,"15""H - 18""S",     , 5 ,     , 59 ,11/01/14  , 210 ,04/01/15  ,     ,          
CA,066002,#2,PITT TOB WHEELERS DWARF,Pittosporum tobira 'Wheeler's Dwarf'                        ,Wheeler's Dwarf Japanese Mock Orange                        ,Evergreen small shrub/hedge,EVS,08,, 13.50 ,-,"12""S", 30 , 5 ,     , 357 ,04/01/15  , 382 ,05/01/15  ,     ,          
CA,066005,#5,PITT TOB WHEELERS DWARF,Pittosporum tobira 'Wheeler's Dwarf'                        ,Wheeler's Dwarf Japanese Mock Orange                        ,Evergreen small shrub/hedge,EVS,08,, 21.00 ,-,"15""S", 8 , 5 ,     , 8 ,04/01/15  ,     ,          ,     ,          
CA,066371,#1,PLUMBAGO ROYAL CAPE R,Plumbago auriculata 'Monott'                                ,Royal Cape®  Plumbago,Evergreen sumr flower'g shrub,EVS,09,, 7.00 ,,"10""H - 8""S", 51 , 10 ,     , 137 ,03/01/15  , 137 ,05/01/15  ,     ,          
CA,066372ST,#2 STAKED,PLUMBAGO ROYAL CAPE R,Plumbago auriculata 'Monott'                                ,Royal Cape®  Plumbago,Evergreen sumr flower'g shrub,EVS,09,, 21.00 ,,"32""H", 10 , 5 ,     , 10 ,04/01/15  ,     ,          ,     ,          
CA,066375,#5,PLUMBAGO ROYAL CAPE R,Plumbago auriculata 'Monott'                                ,Royal Cape®  Plumbago,Evergreen sumr flower'g shrub,EVS,09,, 22.00 ,BUDS & BLOOMS,"16""H-16""S", 24 , 5 , 24 , 24 ,04/01/15  ,     ,          ,     ,          
CA,066375PT,#5 PATIO TREE,PLUMBAGO ROYAL CAPE R,Plumbago auriculata 'Monott'                                ,Royal Cape®  Plumbago,Evergreen sumr flower'g shrub,EVS,09,, 40.00 ,BUDS & BLOOMS,"15""S",     , 2 , 18 , 18 ,04/01/15  ,     ,          ,     ,          
CA,066375ST,#5 STAKED,PLUMBAGO ROYAL CAPE R,Plumbago auriculata 'Monott'                                ,Royal Cape®  Plumbago,Evergreen sumr flower'g shrub,EVS,09,, 29.00 ,-,"36""H", 7 , 5 , 7 ,     ,          ,     ,          ,     ,          
CA,066361,#1,PLUMBAGO WHITE CAPE R PP13953,Plumbago auriculata 'Monite' P.P.# 13953                    ,White Cape®  Plumbago,Evergreen sumr flower'g shrub,EVS,09,OLD, 7.00 ,,,     , 10 ,     , 582 ,04/01/15  ,     ,          ,     ,          
CA,066365,#5,PLUMBAGO WHITE CAPE R PP13953,Plumbago auriculata 'Monite' P.P.# 13953                    ,White Cape®  Plumbago,Evergreen sumr flower'g shrub,EVS,09,OLD, 22.00 ,,,     , 5 ,     , 99 ,04/01/15  ,     ,          ,     ,          
CA,086559,#15,PODOCARPUS ICEE BLUE R(BL CHIP,Podocarpus elongatus 'Monmal'                               ,Icee Blue®  Yellow-Wood,Ornamental tree,TRE,09,, 98.00 ,-,"60""H", 2 , 1 , 2 , 2 ,11/15/14  ,     ,          ,     ,          
CA,030132,#2,POLYGALA PETITE BUTTERFLIES,Polygala fruticosa 'Petite Butterflies'                     ,Petite Butterflies Sweet Pea Shrub                          ,Evergreen early flower'g shrub,EVS,09,, 13.50 ,-,"10""H - 8""S", 10 , 5 ,     , 592 ,03/01/15  ,     ,          ,     ,          
CA,021372,#2,RHAPH INDICA BALLERINA,Rhaphiolepis indica 'Ballerina'                             ,Ballerina Indian Hawthorne                                  ,Evergreen early flower'g shrub,EVS,08,, 14.50 ,-,"10""H - 12""S",     , 5 , 22 ,     ,          ,     ,          ,     ,          
CA,021301,#1,ROSMARINUS OFF BBQ,Rosmarinus officinalis 'Barbeque'                           ,Barbeque Rosemary                                           ,Edible berries/fruit,EVS,08,, 7.25 ,-,"6""H - 6""S", 75 , 10 , 75 , 75 ,04/01/15  ,     ,          ,     ,          
CA,084941,#1,ROSMARINUS OFF SPICE ISLANDS,Rosmarinus officinalis 'Spice Islands'                      ,Spice Islands Rosemary                                      ,Edible berries/fruit,EVS,08,, 7.25 ,BUDS & BLOOMS,"6""H-6""S",     , 10 , 24 , 24 ,04/01/15  ,     ,          ,     ,          
CA,070281,#1,ROSMARINUS OFF TUSCAN BLUE,Rosmarinus officinalis 'Tuscan Blue'                        ,Tuscan Blue Rosemary                                        ,Edible berries/fruit,EVS,08,, 7.25 ,-,"8""H - 8""S", 81 , 10 , 81 , 81 ,04/01/15  ,     ,          ,     ,          
CA,070282,#2,ROSMARINUS OFF TUSCAN BLUE,Rosmarinus officinalis 'Tuscan Blue'                        ,Tuscan Blue Rosemary                                        ,Edible berries/fruit,EVS,08,, 15.00 ,-,"10""H - 10'S",     , 5 , 1 ,     ,          ,     ,          ,     ,          
CA,070282CN,#2 CONE,ROSMARINUS OFF TUSCAN BLUE,Rosmarinus officinalis 'Tuscan Blue'                        ,Tuscan Blue Rosemary                                        ,Edible berries/fruit,EVS,08,, 28.00 ,-,"24""H", 4 ,     ,     , 4 ,03/01/15  ,     ,          ,     ,          
CA,070284P,"4"" Pot",ROSMARINUS OFF TUSCAN BLUE,Rosmarinus officinalis 'Tuscan Blue'                        ,Tuscan Blue Rosemary                                        ,Edible berries/fruit,EVS,08,, 3.50 ,-,CAN FULL, 95 , 20 ,     , 95 ,05/01/15  ,     ,          ,     ,          
CA,070285,#5,ROSMARINUS OFF TUSCAN BLUE,Rosmarinus officinalis 'Tuscan Blue'                        ,Tuscan Blue Rosemary                                        ,Edible berries/fruit,EVS,08,, 21.50 ,-,"18""H - 14""S",     , 5 ,     , 4 ,03/01/15  , 4 ,04/01/15  ,     ,          
CA,07028E,"7"" Terra Cotta",ROSMARINUS OFF TUSCAN BLUE,Rosmarinus officinalis 'Tuscan Blue'                        ,Tuscan Blue Rosemary                                        ,Edible berries/fruit,EVS,08,, 16.25 ,-,"8""H -8""S", 10 , 10 ,     , 10 ,03/01/15  ,     ,          ,     ,          
CA,07028EPT,"7"" Terra Cotta PATIO TREE",ROSMARINUS OFF TUSCAN BLUE,Rosmarinus officinalis 'Tuscan Blue'                        ,Tuscan Blue Rosemary                                        ,Edible berries/fruit,EVS,08,, 16.25 ,-,"6""S", 55 , 10 ,     , 664 ,03/01/15  , 664 ,04/01/15  ,     ,          
CA,07028EST,"7"" Terra Cotta STAKED",ROSMARINUS OFF TUSCAN BLUE,Rosmarinus officinalis 'Tuscan Blue'                        ,Tuscan Blue Rosemary                                        ,Edible berries/fruit,EVS,08,, 16.25 ,-,"20""H", 8 ,     , 2 ,     ,          ,     ,          ,     ,          
CA,041361,#1,ROSMARINUS ROMAN BTY PP18192,"Rosmarinus officinalis 'Roman Beauty' P.P.# 18,192          ",Roman Beauty Rosemary                                       ,Edible berries/fruit,EVS,08,PHI, 7.25 ,-,"6""H - 6""S", 24 , 10 , 24 , 24 ,04/01/15  ,     ,          ,     ,          
CA,044192,#2,RUELLIA BRITTONIANA,Ruellia x brittoniana                                       ,Mexican Petunia                                             ,Mid/late interm. flowering,PRN,08,, 12.25 ,BUDS & BLOOMS,"10""H - 10""S", 8 , 5 ,     , 8 ,06/01/15  ,     ,          ,     ,          
CA,070271,#1,RUELLIA KATIE,Ruellia brittoniana 'Katie'                                 ,Dwarf Katie Ruellia                                         ,Mid/late interm. flowering,PRN,08,, 4.90 ,BUDS & BLOOMS,CAN FULL, 10 , 10 ,     , 301 ,03/01/15  , 367 ,05/01/15  ,     ,          
CA,088861,#1,RUELLIA KATIE PINK,Ruellia brittoniana 'Katie Pink'                            ,Katie Pink Dwarf Ruellia                                    ,Mid/late interm. flowering,PRN,08,, 4.90 ,BUDS & BLOOMS,CAN FULL,     , 10 , 212 , 337 ,03/01/15  , 337 ,05/01/15  ,     ,          
CA,097761S,SuperOne TM,RUELLIA PENINSULARIS,Ruellia peninsularis                                        ,Baja Ruellia                                                ,Mid/late interm. flowering,PRN,09,, 7.50 ,,,     , 10 ,     , 306 ,03/01/15  ,     ,          ,     ,          
CA,069691S,SuperOne TM,RUSSELIA EQUISETIFORMIS,Russelia equisetiformis                                     ,Firecracker Plant                                           ,Mid/late tall flowering,PRN,09,, 7.50 ,,, 25 , 10 ,     , 25 ,06/01/15  ,     ,          ,     ,          
CA,090471S,SuperOne TM,SALVIA AMISTAD PPAF,Salvia 'Amistad'                                            ,Friendship Sage                                             ,Mid/late interm. flowering,PRN,08,, 8.50 ,,,     , 10 ,     , 740 ,03/01/15  ,     ,          ,     ,          
CA,025541,#1,SALVIA CHAMAEDRYOIDES,Salvia chamaedryoides                                       ,Mexican Blue Sage                                           ,Mid/late interm. flowering,PRN,08,, 4.90 ,BUDS & BLOOMS,"6""H -6""S",     , 10 , 564 , 564 ,03/01/15  , 564 ,06/01/15  ,     ,          
CA,022651,#1,SALVIA HOT LIPS,Salvia microphylla 'Hot Lips'                               ,Hot Lips Sage                                               ,Mid/late interm. flowering,PRN,08,, 5.25 ,,"6""H - 6""S", 58 , 10 ,     , 58 ,04/01/15  ,     ,          ,     ,          
CA,022652,#2,SALVIA HOT LIPS,Salvia microphylla 'Hot Lips'                               ,Hot Lips Sage                                               ,Mid/late interm. flowering,PRN,08,, 12.25 ,,, 13 , 5 ,     , 13 ,03/01/15  ,     ,          ,     ,          
CA,091401,#1,SALVIA L SANTA BARBARA PP12949,Salvia leucantha 'Santa Barbara' P.P.# 12949                ,Santa Barbara Mexican Bush Sage                             ,Evergreen sumr flower'g shrub,PRN,09,PHI, 5.75 ,-,"4""H - 6''S", 21 , 10 ,     , 709 ,03/01/15  , 709 ,05/01/15  ,     ,          
CA,023111,#1,SALVIA NAVAJO TM BRIGHT RED,Salvia greggii 'Navajo Bright Red'                          ,Navajo™  Bright Red Autumn Sage,Mid/late interm. flowering,PRN,08,, 5.25 ,BUDS,"6'H-6""S", 17 , 10 ,     , 17 ,04/01/15  ,     ,          ,     ,          
CA,068422,#2,SALVIA WENDY'S WISH PP21889,"Salvia hybrida 'Wendy's Wish' P.P.#21,889                   ",Wendy's Wish Sage                                           ,Mid/late interm. flowering,PRN,09,PHI, 12.25 ,-,CAN FULL,     , 5 ,     , 82 ,03/01/15  ,     ,          ,     ,          
CA,068681,#1,SENECIO MANDRALISCAE,Senecio talinoides var.mandraliscae                         ,Blue Finger                                                 ,Succulent/cactus/yucca,CAC,10,OLD, 6.00 ,BUDS,"4""H - 8""S",     , 10 , 545 , 729 ,04/01/15  ,     ,          ,     ,          
CA,077911,#1,SENECIO VITALIS SERPENTS,Senecio vitalis 'Serpents'                                  ,Serpents Blue Chalk Fingers                                 ,Succulent/cactus/yucca,CAC,10,, 6.50 ,-,"6""H - 4""S", 10 , 10 , 12 , 12 ,04/01/15  ,     ,          ,     ,          
CA,070901,#1 STAKED,SOLANUM JASMINOIDES,Solanum jasminoides                                         ,Potato Vine                                                 ,Tropical flowering vine,VIN,09,, 8.00 ,-,"24""H",     , 10 ,     , 42 ,04/01/15  ,     ,          ,     ,          
CA,070905,#5 STAKED,SOLANUM JASMINOIDES,Solanum jasminoides                                         ,Potato Vine                                                 ,Tropical flowering vine,VIN,09,, 25.00 ,BUDS & BLOOMS,"48""H",     , 5 , 4 ,     ,          ,     ,          ,     ,          
CA,070961,#1,SOLANUM RANT ROYAL ROBE,Solanum rantonnetii 'Royal Robe'                            ,Royal Robe Paraguay Nightshade                              ,Evergreen trop flower'g shrub,EVS,09,, 6.50 ,,"8""H - 8""S", 17 , 10 ,     , 958 ,03/01/15  , 958 ,04/01/15  ,     ,          
CA,070965,#5,SOLANUM RANT ROYAL ROBE,Solanum rantonnetii 'Royal Robe'                            ,Royal Robe Paraguay Nightshade                              ,Evergreen trop flower'g shrub,EVS,09,, 22.00 ,-,"18""H-15""S",     , 5 ,     , 267 ,03/01/15  , 335 ,04/01/15  ,     ,          
CA,070965PT,#5 PATIO TREE,SOLANUM RANT ROYAL ROBE,Solanum rantonnetii 'Royal Robe'                            ,Royal Robe Paraguay Nightshade                              ,Evergreen trop flower'g shrub,EVS,09,, 40.00 ,-,"18""S",     , 2 , 261 ,     ,          ,     ,          ,     ,          
CA,071005,#5,SOPHORA SECUNDIFLORA,Sophora secundiflora                                        ,Texas Mountain Laurel                                       ,Evergreen sumr flower'g shrub,EVS,08,, 23.50 ,-,"15""H - 10""S *", 23 , 5 ,     , 23 ,05/01/15  ,     ,          ,     ,          
CA,071552,#2,STEPHANOTIS FLORABUNDA,Stephanotis floribunda                                      ,Madagascar Jasmine                                          ,Tropical flowering vine,VIN,10,, 17.25 ,,, 15 , 5 ,     ," 1,002 ",03/01/15  ,     ,          ,     ,          
CA,063991,#1,STEVIA REBAUDIANA,Stevia rebaudiana                                           ,Sweetleaf                                                   ,Edible berries/fruit,PRN,09,, 4.90 ,,, 42 , 10 ,     , 360 ,03/01/15  ,     ,          ,     ,          
CA,071751,#1,STRELITZIA REGINAE,Strelitzia reginae                                          ,Bird Of Paradise                                            ,Evergreen trop flower'g shrub,EVS,09,, 7.25 ,-,"8""H", 21 , 10 ,     , 21 ,04/01/15  ,     ,          ,     ,          
CA,071755,#5,STRELITZIA REGINAE,Strelitzia reginae                                          ,Bird Of Paradise                                            ,Evergreen trop flower'g shrub,EVS,09,, 23.00 ,-,"24""H", 8 , 5 , 8 , 8 ,04/01/15  ,     ,          ,     ,          
