Loc,New Plant,Item,Size,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,2014 List Price,Condition,Current Specs,Qty Allocated,Min Order Qty,Available         ,Available Later,On,Available Later,On,Available Later,On
CT,    ,029095,#5,ACER PAL TAMUKEYAMA,Acer palmatum var. dissectum 'Tamukeyama'                   ,Tamukeyama Japanese Maple                                   ,Japanese maple,TRE,05,, 51.50 ,,,     , 5 ,     ," 2,116 ",06/01/14  ,     ,          ,     ,          
CT,    ,02909M,#10 Squat,ACER PAL TAMUKEYAMA,Acer palmatum var. dissectum 'Tamukeyama'                   ,Tamukeyama Japanese Maple                                   ,Japanese maple,TRE,05,, 130.00 ,,,     , 2 , 567 , 802 ,06/01/14  ,     ,          ,     ,          
CT,    ,033963,#3,ACER PAL TROMPENBURG,Acer palmatum 'Trompenburg'                                 ,Trompenburg Japanese Maple                                  ,Japanese maple,TRE,05,, 34.00 ,,,     , 5 ,     , 11 ,05/15/14  ,     ,          ,     ,          
CT,    ,400433,#3,ACER PAL VIRIDIS,                                                            ,                                                            ,,TRE,05,, 34.00 ,,,     , 5 , 19 , 67 ,05/15/14  ,     ,          ,     ,          
CT,    ,400433ST,#3 STAKED,ACER PAL VIRIDIS,                                                            ,                                                            ,,TRE,05,, 34.00 ,,,     ,     , 53 , 217 ,05/15/14  ,     ,          ,     ,          
CT,    ,400435ST,#5 STAKED,ACER PAL VIRIDIS,                                                            ,                                                            ,,TRE,05,, 51.50 ,,,     , 5 ,     , 751 ,06/01/14  ,     ,          ,     ,          
CT,    ,40043MST,Plug-Medium STAKED,ACER PAL VIRIDIS,                                                            ,                                                            ,,TRE,05,, 130.00 ,,,     , 2 , 37 , 151 ,06/01/14  ,     ,          ,     ,          
CT,    ,400467,#7,ACER RUB REDPOINTE R P16769,                                                            ,                                                            ,Tree fall/winter interest,TRE,05,, 49.50 ,,,     , 2 , 11 ,     ,          ,     ,          ,     ,          
CT,    ,002535MU,#5 CLUMP,AMEL AUTUMN BRILLIANCE R,Amelanchier x grandiflora 'Autumn Brilliance'               ,Autumn Brilliance®  Apple Serviceberry,Tree fall/winter interest,TRE,04,, 22.50 ,,,     , 5 , 1 ,     ,          ,     ,          ,     ,          
CT,    ,400575,#5,AMEL CAN RAINBOW PILLAR R,                                                            ,                                                            ,Tree fall/winter interest,TRE,04,, 22.50 ,,,     , 5 , 13 ,     ,          ,     ,          ,     ,          
CT,    ,01429M,#10 Squat,BETULA HERITAGE TM (CLMP),Betula nigra 'Cully'                                        ,Heritage®  River Birch Multi,Ornamental tree,TRE,03,, 55.00 ,,,     , 2 , 6 ,     ,          ,     ,          ,     ,          
CT,    ,022567,#7,CARAGANA ARB PENDULA,                                                            ,                                                            ,Hardy flowering tree,TRE,03,, 49.50 ,,,     , 2 , 5 ,     ,          ,     ,          ,     ,          
CT,    ,022497,#7,CARAGANA ARB WALKER,Caragana arborescens 'Walker'                               ,Walker Siberian Peashrub                                    ,Hardy flowering tree,TRE,03,, 49.50 ,,,     , 2 , 3 ,     ,          ,     ,          ,     ,          
CT,    ,038415,#5,CERCIS C HEARTS OF GOLD P17740,"Cercis canadensis 'Hearts of Gold' P.P #17,740              ",Hearts Of Gold Redbud                                       ,Hardy flowering tree,TRE,05,PHI, 37.50 ,,,     , 5 ,     , 1 ,05/15/14  ,     ,          ,     ,          
CT,2013,058427,#7,CERCIS C RUBY FALLS,                                                            ,                                                            ,Hardy flowering tree,TRE,05,PHI, 49.50 ,,,     , 2 , 10 ,     ,          ,     ,          ,     ,          
CT,    ,058417,#7,CERCIS C TEXENSIS MERLOT,"Cercis x 'Merlot' P.P.#22,297                               ",Merlot Redbud                                               ,Hardy flowering tree,TRE,06,, 49.50 ,,,     , 2 , 5 ,     ,          ,     ,          ,     ,          
CT,    ,401767,#7,CERCIS C THE RISING SUN P21451,                                                            ,                                                            ,Hardy flowering tree,TRE,05,, 49.50 ,,,     , 2 , 95 ,     ,          ,     ,          ,     ,          
CT,    ,023587,#7,CERCIS CAN FOREST PANSY,Cercis canadensis 'Forest Pansy'                            ,Forest Pansy Redbud                                         ,Hardy flowering tree,TRE,05,, 49.50 ,,,     , 2 , 4 ,     ,          ,     ,          ,     ,          
CT,    ,023557,#7,CERCIS CANADENSIS,Cercis canadensis                                           ,Eastern Redbud                                              ,Hardy flowering tree,TRE,05,, 40.85 ,,,     , 2 , 4 ,     ,          ,     ,          ,     ,          
CT,    ,032577,#7,CERCIS CHIN DON EGOLF,Cercis chinensis 'Don Egolf'                                ,Don Egolf Redbud                                            ,Hardy flowering tree,TRE,06,, 49.50 ,,,     , 2 , 103 ,     ,          ,     ,          ,     ,          
CT,    ,017857,#7,CERCIS LAVENDER TWIST R P10328,"Cercis canadensis 'Covey' P.P. #10,328                      ",Lavender Twist®  Redbud,Hardy flowering tree,TRE,05,BNU, 49.50 ,,,     , 2 , 4 ,     ,          ,     ,          ,     ,          
CT,    ,01785M,#10 Squat,CERCIS LAVENDER TWIST R P10328,"Cercis canadensis 'Covey' P.P. #10,328                      ",Lavender Twist®  Redbud,Hardy flowering tree,TRE,05,BNU, 55.00 ,,,     , 2 , 3 ,     ,          ,     ,          ,     ,          
CT,2011,049677,#7,CORNUS KOUSA SAMARITAN R,                                                            ,                                                            ,Hardy flowering tree,TRE,05,LHI, 49.50 ,,,     , 2 , 624 ,     ,          ,     ,          ,     ,          
CT,    ,402027,#7,CORNUS KOUSA SUMMER FUN PPAF,                                                            ,                                                            ,Hardy flowering tree,TRE,05,, 49.50 ,,,     , 2 , 2 ,     ,          ,     ,          ,     ,          
CT,    ,027587,#7,CORNUS X STELLAR PINK R,Cornus x 'Rutgan'                                           ,Stellar Pink®  Dogwood,Hardy flowering tree,TRE,05,OCL, 49.50 ,,,     , 2 , 53 ,     ,          ,     ,          ,     ,          
CT,2013,030397,#7,CORNUS X VENUS R PP16309,"Cornus x 'KN30-8' P.P.# 16,309                              ",Venus®  Dogwood,Hardy flowering tree,TRE,05,OCL, 49.50 ,,,     , 2 , 2 ,     ,          ,     ,          ,     ,          
CT,    ,402977,#7,GINKGO BIL PRINCETON SENTRY R,                                                            ,                                                            ,Tree fall/winter interest,TRE,03,, 50.00 ,,,     , 2 , 20 , 20 ,06/15/14  ,     ,          ,     ,          
CT,    ,010085,#5,MAG X ANN,Magnolia x 'Ann'                                            ,Ann Magnolia                                                ,Deciduous early flower'g Shrub,TRE,04,, 21.50 ,,,     , 5 ,     , 496 ,06/15/14  ,     ,          ,     ,          
CT,    ,402667ES,#7 ESPALIER,MALUS 4-IN-1 APPLE,                                                            ,                                                            ,Edible berries/fruit,TRE,05,, 51.00 ,,,     , 2 , 2 ,     ,          ,     ,          ,     ,          
CT,    ,402777ES,#7 ESPALIER,MALUS 6-IN-1 APPLE A,                                                            ,                                                            ,Edible berries/fruit,TRE,05,, 51.00 ,,,     , 2 , 4 ,     ,          ,     ,          ,     ,          
CT,    ,407427ES,#7 ESPALIER,MALUS 6-IN-1 APPLE B,                                                            ,                                                            ,Edible berries/fruit,TRE,05,, 51.00 ,,,     , 2 , 2 ,     ,          ,     ,          ,     ,          
CT,    ,404727,#7,MALUS APRIL SHOWERS TM PP15559,                                                            ,                                                            ,Hardy flowering tree,TRE,04,, 49.50 ,,,     , 2 , 330 ,     ,          ,     ,          ,     ,          
CT,    ,404767,#7,MALUS RUBY TEARS TM PP22001,                                                            ,                                                            ,Hardy flowering tree,TRE,04,, 49.50 ,,,     , 2 , 113 ,     ,          ,     ,          ,     ,          
CT,    ,010167,#7,MALUS SARGENTII,Malus sargentii                                             ,Sargent Crabapple                                           ,Hardy flowering tree,TRE,04,, 40.85 ,,,     , 2 , 20 ,     ,          ,     ,          ,     ,          
CT,    ,402725,#5,MALUS URBN BLUSH DELITE P21511,                                                            ,                                                            ,Edible berries/fruit,TRE,04,, 39.50 ,,,     , 5 , 270 ,     ,          ,     ,          ,     ,          
CT,    ,404777,#7,MALUS X CARDINAL,                                                            ,                                                            ,Hardy flowering tree,TRE,04,, 40.85 ,,,     , 2 , 1 ,     ,          ,     ,          ,     ,          
CT,    ,061067,#7,MALUS X CORALBURST TM PP2983,                                                            ,                                                            ,Hardy flowering tree,TRE,04,, 40.85 ,,,     , 2 , 14 ,     ,          ,     ,          ,     ,          
CT,2010,058957ES,#7 ESPALIER,MALUS X FUJI APPLE,Malus domestica Fuji                                        ,Fuji Apple                                                  ,Edible berries/fruit,TRE,04,, 51.00 ,,,     , 2 , 26 ,     ,          ,     ,          ,     ,          
CT,    ,061037ES,#7 ESPALIER,MALUS X GALA APPLE,                                                            ,                                                            ,Edible berries/fruit,TRE,04,, 51.00 ,,,     , 2 , 28 ,     ,          ,     ,          ,     ,          
CT,    ,061147,#7,MALUS X PRAIRIFIRE,Malus x 'Prairifire'                                        ,Prairifire Crabapple                                        ,Hardy flowering tree,TRE,04,, 40.85 ,,,     , 2 , 3 ,     ,          ,     ,          ,     ,          
CT,    ,404757,#7,MALUS X ROYAL RAINDROPS R,                                                            ,                                                            ,Hardy flowering tree,TRE,04,, 40.85 ,,,     , 2 , 5 ,     ,          ,     ,          ,     ,          
CT,    ,061177,#7,MALUS X SNOWDRIFT,                                                            ,                                                            ,Hardy flowering tree,TRE,04,, 40.85 ,,,     , 2 , 9 ,     ,          ,     ,          ,     ,          
CT,    ,402735,#5,MALUS X URBAN GOLDEN TREAT,                                                            ,                                                            ,Edible berries/fruit,TRE,04,, 39.50 ,,,     , 5 , 74 ,     ,          ,     ,          ,     ,          
CT,    ,402745,#5,MALUS X URBAN TANGY GREEN,                                                            ,                                                            ,Edible berries/fruit,TRE,04,, 39.50 ,,,     , 5 , 92 ,     ,          ,     ,          ,     ,          
CT,    ,402755,#5,MALUS X URBAN TASTY RED,                                                            ,                                                            ,Edible berries/fruit,TRE,04,, 39.50 ,,,     , 5 , 234 ,     ,          ,     ,          ,     ,          
CT,    ,066887,#7,PRUNUS CER THUNDERCLOUD,Prunus cerasifera 'Thundercloud'                            ,Thundercloud Purple Leaf Plum                               ,Hardy flowering tree,TRE,04,, 42.00 ,,,     , 2 , 8 ,     ,          ,     ,          ,     ,          
CT,    ,031817,#7,PRUNUS CRMSON POINTE TM P19564,"Prunus x cerasifera 'Cripoizam' P.P. #19,564                ",Crimson Pointe™  Flowering Plum,Hardy flowering tree,TRE,04,LHI, 40.85 ,,,     , 2 , 92 ,     ,          ,     ,          ,     ,          
CT,    ,081797,#7,PRUNUS INCISIA LITTLE TWIST R,                                                            ,                                                            ,Hardy flowering tree,TRE,05,, 65.00 ,,,     , 2 , 5 ,     ,          ,     ,          ,     ,          
CT,    ,405527,#7,PRUNUS SARGENTII PINK FLAIR R,                                                            ,                                                            ,Hardy flowering tree,TRE,04,, 49.50 ,,,     , 2 , 20 ,     ,          ,     ,          ,     ,          
CT,    ,066917,#7,PRUNUS SER KWANZAN,Prunus serrulata 'Kwanzan'                                  ,Kwanzan Flowering Cherry                                    ,Hardy flowering tree,TRE,04,, 42.00 ,,,     , 2 , 7 ,     ,          ,     ,          ,     ,          
