Branch ,Item ,Size,Plant Availability,,,,,,For: 4/29/16,,,,,,,,,,,,
,,,Rep#:  600201   ,,,,,, 6:51:12  ,,,,,,,,,,,,
,,,House Accounts-East                     ,,,,,,,,,,,,,,,,,,
OPRPJ026R ,,,                      ,,,,,,,PS1;Plants that are prime condition.,,,,,,,,,,,
,,Landscape Ready:*Excluded,,,,,,,,PS2:Plants in prime condition for at least 2 more weeks.,,,,,,,,,,,
,,                  ,,,,,,,,"PS3:Plants are past blooming, but still saleable.",,,,,,,,,,,
,,,,,,,,,,*:Denotes perennials that bloom once per year.,,,,,,,,,,,
Loc,Item,Size,Description,Botanical Name,Common Name,Product,Zone,Condition,Current Specs,Plant Status,Qty Open,Qty Alloc Rem Thru 06/30/16,Net Avail Qty,Min Order Qty,List Price,UPC#,Sale Price,AVL Flag,,,
GA,018761,#1,FERN-ATHYRIUM GHOST,Athyrium 'Ghost'                                            ,Ghost Fern                                                  ,FRN,04,,CAN FULL,, 251 ,     , 251 , 10 , 7.00 ,014949008843,          ,I,,,
GA,036121,#1,FERN-ATHYRIUM NIP PICTUM,Athyrium niponicum 'Pictum'                                 ,Japanese Painted Fern                                       ,FRN,05,,CAN FULL,, 371 ,     , 371 , 10 , 7.00 ,014949361214,          ,I,,,
GA,044531,#1,FERN-ATHYRIUM NIP URSULA'S RED,Athyrium niponicum 'Ursula's Red'                           ,Ursula's Red Japanese Painted Fern                          ,FRN,05,,CAN FULL,, 18 ,     , 18 , 10 , 6.00 ,014949272220,          , ,,,
GA,036151,#1,FERN-CYRTOMIUM ROCHFORDIANUM,Cyrtomium falcatum 'Rochfordianum'                          ,Holly Fern                                                  ,FRN,06,,CAN FULL,, 135 ,     , 135 , 10 , 7.00 ,014949361511,          ,I,,,
GA,005041,#1,FERN-DRYOPTERIS CELSA,Dryopteris celsa                                            ,Log Fern                                                    ,FRN,05,,CAN FULL,, 115 ,     , 115 , 10 , 6.00 ,014949014783,          , ,,,
GA,036241,#1,FERN-DRYOPTERIS ERYTHROSORA,Dryopteris erythrosora                                      ,Autumn Fern                                                 ,FRN,05,,CAN FULL,, 183 ,     , 183 , 10 , 7.00 ,014949362419,          ,I,,,
GA,021231,#1,FERN-DRYOPTERIS X AUSTRALIS,Dryopteris x australis                                      ,Dixie Wood Fern                                             ,FRN,05,,CAN FULL,, 149 ,     , 149 , 10 , 6.00 ,014949023655,          ,I,,,
GA,083721,#1,FERN-POLYSTICHUM POLYBLEPHARUM,Polystichum polyblepharum                                   ,Tassel Fern                                                 ,FRN,06,,CAN FULL,, 84 ,     , 84 , 10 , 6.00 ,014949837214,          ,I,,,
GA,005091,#1,FERN-THELYPTERIS DECUR-PINNATA,Thelypteris decursive-pinnata                               ,Japanese Beech Fern                                         ,FRN,04,,"8""H",, 21 ,     , 21 , 10 , 7.00 ,014949014899,          ,I,,,
GA,005111,#1,FERN-THELYPTERIS NORMALIS,Thelypteris normalis                                        ,Southern Wood Fern                                          ,FRN,08,,CAN FULL,, 172 ,     , 172 , 10 , 7.00 ,014949014929,          , ,,,
GA,036725,#5,FICUS CAR BLACK JACK,Ficus carica 'Black Jack'                                   ,Black Jack Fig                                              ,TRE,07,,"32""H",, 33 ,     , 33 , 5 , 30.50 ,014949367254,          , ,,,
GA,077605,#5,FICUS CORKY'S HONEY DELIGHT TM,Ficus carica Corky's Honey Delight™ ,Corky's Honey Delight™  Fig,TRE,07,,"32""H",, 1 ,     , 1 , 5 , 31.50 ,014949356241,          , ,,,
GA,036851,#1 STAKED,FICUS PUMILA,Ficus pumila                                                ,Creeping Fig                                                ,VIN,09,,CAN FULL,, 271 ,     , 271 , 10 , 7.50 ,014949368510,          , ,,,
GA,036851BH,#1 BUSH,FICUS PUMILA,Ficus pumila                                                ,Creeping Fig                                                ,VIN,09,,,," 1,971 ",     ," 1,971 ", 10 , 5.75 ,014949364819,      4.03, ,,,
GA,408751,#1,GAILLARDIA SUNSET FLASH PPAF,Gaillardia x grandiflora 'Sunset Flash' P.P.A.F.            ,Sunset Flash Blanket Flower                                 ,PRN,05,BUDS & BLOOMS,CAN FULL,PS2, 1 ,     , 1 , 10 , 6.00 ,014949413883,          ,I,,,
GA,037701,#1,GARDENIA AUGUST BEAUTY,Gardenia jasminoides 'August Beauty'                        ,August Beauty Gardenia                                      ,EVS,08,,"10""H - 8""S",," 1,318 ",     ," 1,318 ", 10 , 6.75 ,014949377017,          ,I,,,
GA,037705,#5,GARDENIA AUGUST BEAUTY,Gardenia jasminoides 'August Beauty'                        ,August Beauty Gardenia                                      ,EVS,08,BUDS,"15""H - 15""S",, 51 ,     , 51 , 5 , 23.50 ,014949377055,          , ,,,
GA,034155PT,#5 PATIO TREE,GARDENIA AUGUST BEAUTY-GRAFT,Gardenia jasminoides 'August Beauty' (Grafted G. thunbergia),August Beauty Gardenia (Grafted)                            ,EVS,08,,"15""S",, 3 ,     , 3 , 2 , 47.50 ,014949214039,          ,I,,,
GA,037671,#1,GARDENIA FIRST LOVE R,Gardenia jasminoides 'Aimee'                                ,First Love®  Gardenia,EVS,08,,"10""H - 8""S",, 341 ,     , 341 , 10 , 6.75 ,014949376713,          ,I,,,
GA,410092S,SuperTwo,GARDENIA HEAVEN SCNT R PP19988,Gardenia augusta 'MADGA 1' P.P.#19988                       ,Heaven Scent®  Gardenia,EVS,06,BUDS & BLOOMS,,, 142 ,     , 142 , 5 , 17.75 ,014949134719,          , ,,,
GA,037562,#2,GARDENIA KLEIM'S HARDY,Gardenia jasminoides 'Kleim's Hardy'                        ,Kleim's Hardy Gardenia                                      ,EVS,07,,"10""H - 10""S",, 70 ,     , 70 , 5 , 17.25 ,014949375624,          ,I,,,
GA,097912S,SuperTwo,GARDENIA PINWHEEL R PP22510,Gardenia augusta 'PIIGA-I' P.P.A.F.                         ,Pinwheel®  Gardenia,EVS,06,,,, 108 ,     , 108 , 5 , 17.75 ,014949383773,          ,I,,,
GA,080755,#5,GARDENIA SUMMER SNOW R PPAF,"Gardenia jasminoides 'BAB 1183' P.P.#22,797                 ",Summer Snow®  Gardenia,EVS,06,,,, 1 ,     , 1 , 5 , 24.50 ,014949377314,          , ,,,
GA,028091,#1,GAURA L PINK CLOUD,Gaura lindheimeri 'Pink Cloud'                              ,Pink Cloud Gaura                                            ,PRN,06,-,CAN FULL,PS0, 235 ,     , 235 , 10 , 5.25 ,014949062302,          ,I,,,
GA,03796UT,LittleOne,GAURA L SISKIYOU PINK,Gaura lindheimeri 'Siskiyou Pink'                           ,Siskiyou Pink Gaura                                         ,PRN,05,-,CAN FULL,PS0, 4 ,     , 4 , 16 , 3.25 ,014949036358,          , ,,,
GA,017275,#5 STAKED,GELSEMIUM DOUBLE SHOT R,Gelsemium sempervirens & G. rankinii                        ,Double Shot®  Jessamine,VIN,07,,"48""H",, 206 ,     , 206 , 5 , 26.00 ,014949030097,          , ,,,
GA,038165,#5 STAKED,GELSEMIUM RANKINII,Gelsemium rankinii                                          ,Swamp Jessamine                                             ,VIN,07,,"48""H",, 211 ,     , 211 , 5 , 23.00 ,014949381656,          , ,,,
GA,038102,#2 STAKED,GELSEMIUM SEMPERVIRENS,Gelsemium sempervirens                                      ,Carolina Jessamine                                          ,VIN,07,,,," 1,519 ",     ," 1,519 ", 5 , 15.00 ,014949424971,     10.50,I,,,
GA,038105,#5 STAKED,GELSEMIUM SEMPERVIRENS,Gelsemium sempervirens                                      ,Carolina Jessamine                                          ,VIN,07,,"48""H",, 388 ,     , 388 , 5 , 23.00 ,014949381052,          , ,,,
GA,420981,#1,GERANIUM ARISTO BLACK BEAUTY,"Pelargonium grandiflorum 'REGBLABE' PP #25,338              ",Aristo®  Black Beauty Regal Geranium,PRN,09,BUDS & BLOOMS,,PS1, 882 ,     , 441 , 10 , 2.75 ,014949050095,          ,N,,,
GA,408831,#1,GERANIUM MISS HEIDI PPAF,Geranium x oxonianum 'Miss Heidi' P.P.A.F.                  ,Miss Heidi Geranium                                         ,PRN,05,LIGHT BUDS,CAN FULL,PS2, 73 ,     , 73 , 10 , 5.50 ,014949413975,          , ,,,
GA,001421,#1,GR-ACORUS GR OGON,Acorus gramineus 'Ogon'                                     ,Golden Variegated Sweet Flag                                ,GRS,05,,CAN FULL,, 315 ,     , 315 , 10 , 7.00 ,014949014219,          ,I,,,
GA,059031,#1,GR-ACORUS GRAMINEUS OBOROZUKI,Acorus gramineus 'Oborozuki'                                ,Variegated Sweet Flag                                       ,GRS,05,,"6""H",, 89 ,     , 89 , 10 , 7.00 ,014949307830,          , ,,,
GA,067791,#1,GR-BOUT BLOND AMBITION PP22048,"Bouteloua gracilis 'Blonde Ambition' P.P. # 22,048          ",Blonde Ambition Blue Grama Grass                            ,GRS,04,PLUMES,CAN FULL,, 18 ,     , 18 , 10 , 8.75 ,014949338728,          ,I,,,
GA,067792,#2,GR-BOUT BLOND AMBITION PP22048,"Bouteloua gracilis 'Blonde Ambition' P.P. # 22,048          ",Blonde Ambition Blue Grama Grass                            ,GRS,04,PLUMES,CAN FULL,, 60 ,     , 60 , 5 , 15.50 ,014949358078,          ,I,,,
GA,014011,#1,GR-CAL ACUT KARL FOERSTER,Calamagrostis x acutiflora 'Karl Foerster'                  ,Foerster's Feather Reed Grass                               ,GRS,04,,"6""H",, 40 ,     , 40 , 10 , 7.00 ,014949140116,          , ,,,
GA,022581,#1,GR-CAREX BUCHANANII,Carex buchananii                                            ,Fox Red Curly Sedge                                         ,GRS,05,,"6""H",, 32 ,     , 32 , 10 , 6.75 ,014949225813,          , ,,,
GA,022582,#2,GR-CAREX BUCHANANII,Carex buchananii                                            ,Fox Red Curly Sedge                                         ,GRS,05,,CAN FULL,, 35 ,     , 35 , 5 , 14.75 ,014949225820,          , ,,,
GA,035831,#1,GR-CAREX MOR ICE DANCE,Carex morrowii 'Ice Dance'                                  ,Ice Dance Japanese Sedge                                    ,GRS,05,,CAN FULL,, 67 ,     , 67 , 10 , 6.75 ,014949234082,          ,I,,,
GA,062761,#1,GR-CAREX TESTA INDIAN SUMMER,Carex testacea 'Indian Summer'                              ,Prairie Fire Sedge                                          ,GRS,06,-,,, 378 ,     , 378 , 10 , 7.00 ,014949314722,          ,I,,,
GA,024091,#1,GR-CHASMANTHIUM LATIFOLIUM,Chasmanthium latifolium                                     ,Northern Sea Oats                                           ,GRS,04,,,, 122 ,     , 122 , 10 , 6.75 ,014949240915,          , ,,,
GA,024093,#3,GR-CHASMANTHIUM LATIFOLIUM,Chasmanthium latifolium                                     ,Northern Sea Oats                                           ,GRS,04,,,, 317 ,     , 317 , 5 , 15.00 ,014949240939,          ,I,,,
GA,028041,#1,GR-CORT IVORY FEATHERS R,Cortaderia selloana 'Pumila'                                ,Ivory Feathers®  Dwarf Pampas Grass,GRS,07,-,"18""H",, 72 ,     , 72 , 10 , 6.75 ,014949280416,          ,I,,,
GA,028045,#5,GR-CORT IVORY FEATHERS R,Cortaderia selloana 'Pumila'                                ,Ivory Feathers®  Dwarf Pampas Grass,GRS,07,,"30""H",, 117 ,     , 117 , 5 , 19.25 ,014949280454,          , ,,,
GA,031941,#1,GR-ELYMUS ARENARIUS BLUE DUNE,Elymus arenarius 'Blue Dune'                                ,Blue Dune Lyme Grass                                        ,GRS,04,,"6""H",, 73 ,     , 73 , 10 , 6.75 ,014949319413,          , ,,,
GA,092031,#1,GR-ERAGROSTIS ELLI WIND DANCER,Eragrostis elliottii 'Wind Dancer'                          ,Wind Dancer Lovegrass                                       ,GRS,06,PLUMES,,, 568 ,     , 568 , 10 , 7.00 ,014949251386,          ,I,,,
GA,092035,#5,GR-ERAGROSTIS ELLI WIND DANCER,Eragrostis elliottii 'Wind Dancer'                          ,Wind Dancer Lovegrass                                       ,GRS,06,PLUMES,CAN FULL,, 76 ,     , 76 , 5 , 19.75 ,014949251362,          , ,,,
GA,036671,#1,GR-FESTUCA GLAUCA ELIJAH BLUE,Festuca glauca 'Elijah Blue'                                ,Elijah Blue Fescue                                          ,GRS,04,,"4""H",, 465 ,     , 465 , 10 , 6.25 ,014949366714,          , ,,,
GA,03667UT,LittleOne,GR-FESTUCA GLAUCA ELIJAH BLUE,Festuca glauca 'Elijah Blue'                                ,Elijah Blue Fescue                                          ,GRS,04,,CAN FULL,, 95 ,     , 95 , 16 , 3.75 ,014949042083,          , ,,,
GA,098892,#2,GR-LOMANDRA LON BREEZE PP15420,Lomandra longifolia 'LM300' P.P.# 15420                     ,Breeze™  Dwarf Mat Rush,GRS,08,,"12""H",, 93 ,     , 93 , 5 , 14.75 ,014949226742,          , ,,,
GA,061811,#1,GR-MIS SIN ADAGIO,Miscanthus sinensis 'Adagio'                                ,Adagio Maiden Grass                                         ,GRS,06,,"9""H",, 498 ,     , 498 , 10 , 6.75 ,014949618110,          ,I,,,
GA,061812,#2,GR-MIS SIN ADAGIO,Miscanthus sinensis 'Adagio'                                ,Adagio Maiden Grass                                         ,GRS,06,,"10""H",, 2 ,     , 2 , 5 , 14.75 ,014949358726,          , ,,,
GA,061813,#3,GR-MIS SIN ADAGIO,Miscanthus sinensis 'Adagio'                                ,Adagio Maiden Grass                                         ,GRS,06,,CAN FULL,, 108 ,     , 108 , 5 , 15.00 ,014949042489,          ,I,,,
GA,061743,#3,GR-MIS SIN CABARET,Miscanthus sinensis 'Cabaret'                               ,Cabaret Japanese Silver Grass                               ,GRS,05,,CANFULL,, 97 ,     , 97 , 5 , 15.00 ,014949042359,          , ,,,
GA,061561,#1,GR-MIS SIN GRACILLIMUS,Miscanthus sinensis 'Gracillimus'                           ,Maiden Grass                                                ,GRS,05,,"9""H",, 227 ,     , 227 , 10 , 6.75 ,014949615614,          ,I,,,
GA,061563,#3,GR-MIS SIN GRACILLIMUS,Miscanthus sinensis 'Gracillimus'                           ,Maiden Grass                                                ,GRS,05,-,"15""H",, 71 ,     , 71 , 5 , 15.00 ,014949615638,          , ,,,
GA,061663,#3,GR-MIS SIN MORNING LIGHT,Miscanthus sinensis 'Morning Light'                         ,Morning Light Maiden Grass                                  ,GRS,05,,"15""H",, 17 ,     , 17 , 5 , 15.00 ,014949007563,          , ,,,
GA,061571,#1,GR-MIS SIN VARIEGATUS,Miscanthus sinensis 'Variegatus'                            ,Variegated Japanese Silver Grass                            ,GRS,05,,"9""H",, 128 ,     , 128 , 10 , 6.75 ,014949615713,          ,I,,,
GA,061573,#3,GR-MIS SIN VARIEGATUS,Miscanthus sinensis 'Variegatus'                            ,Variegated Japanese Silver Grass                            ,GRS,05,,"15""H",, 50 ,     , 50 , 5 , 15.00 ,014949615737,          ,I,,,
GA,061575,#5,GR-MIS SIN VARIEGATUS,Miscanthus sinensis 'Variegatus'                            ,Variegated Japanese Silver Grass                            ,GRS,05,,"15""H",, 58 ,     , 58 , 5 , 19.25 ,014949615751,          ,I,,,
GA,061641,#1,GR-MIS SIN YAKUSHIMA,Miscanthus sinensis 'Yakushima'                             ,Dwarf Maiden Grass                                          ,GRS,05,,"8""H",, 902 ,     , 902 , 10 , 6.75 ,014949616413,          ,I,,,
GA,024672,#2,GR-MUHLEN CAP REGAL MIST R,Muhlenbergia capillaris 'Lenca'                             ,Regal Mist®  Pink Muhly Grass,GRS,06,EMERGING PLUMES,"9""H",, 55 ,     , 55 , 5 , 14.75 ,014949049402,          ,I,,,
GA,063532,#2,GR-PAN VIR CLOUD NINE,Panicum virgatum 'Cloud Nine'                               ,Cloud Nine Tall Switch Grass                                ,GRS,04,,CAN FULL,, 15 ,     , 15 , 5 , 14.75 ,014949010303,          , ,,,
GA,063535,#5,GR-PAN VIR CLOUD NINE,Panicum virgatum 'Cloud Nine'                               ,Cloud Nine Tall Switch Grass                                ,GRS,04,,"18""H",, 48 ,     , 48 , 5 , 19.25 ,014949002643,          , ,,,
GA,061791,#1,GR-PAN VIR HEAVY METAL,Panicum virgatum 'Heavy Metal'                              ,Heavy Metal Blue Switch Grass                               ,GRS,04,,CAN FULL,, 322 ,     , 322 , 10 , 6.75 ,014949617915,          ,I,,,
GA,061793,#3,GR-PAN VIR HEAVY METAL,Panicum virgatum 'Heavy Metal'                              ,Heavy Metal Blue Switch Grass                               ,GRS,04,,"15""H",, 22 ,     , 22 , 5 , 15.00 ,014949042465,          , ,,,
GA,022961,#1,GR-PAN VIR NORTHWIND,Panicum virgatum 'Northwind'                                ,Northwind Switch Grass                                      ,GRS,04,,CAN FULL,, 844 ,     , 844 , 10 , 7.00 ,014949385906,          ,I,,,
GA,063881,#1,GR-PAN VIR SHENANDOAH,Panicum virgatum 'Shenandoah'                               ,Shenandoah Switch Grass                                     ,GRS,04,,CAN FULL,, 7 ,     , 7 , 10 , 6.75 ,014949638811,          ,I,,,
GA,064261,#1,GR-PENN ALO HAMELN,Pennisetum alopecuroides 'Hameln'                           ,Dwarf Fountain Grass                                        ,GRS,04,,CAN FULL,, 376 ,     , 376 , 10 , 6.75 ,014949642610,          ,I,,,
GA,064263,#3,GR-PENN ALO HAMELN,Pennisetum alopecuroides 'Hameln'                           ,Dwarf Fountain Grass                                        ,GRS,04,,CAN FULL,, 70 ,     , 70 , 5 , 15.00 ,014949642634,          ,I,,,
GA,063611,#1,GR-PENN ALO MOUDRY,Pennisetum alopecuroides 'Moudry'                           ,Black Flowering Fountain Grass                              ,GRS,05,,CAN FULL,, 145 ,     , 145 , 10 , 6.75 ,014949636114,          , ,,,
GA,044801,#1,GR-PENN OR KARLEY ROSE PP12909,"Pennisetum orientale 'Karley Rose' PP#12,909                ",Karley Rose Oriental Fountain Grass                         ,GRS,05,PLUMES,,, 63 ,     , 63 , 10 , 7.00 ,014949272305,          ,I,,,
GA,064275,#5,GR-PENN SET RUBRUM,Pennisetum setaceum 'Rubrum'                                ,Purple Fountain Grass                                       ,GRS,08,,"15""H",, 75 ,     , 75 , 5 , 18.75 ,014949642757,          , ,,,
GA,040511,#1,HEM HAPPY RETURNS,Hemerocallis x 'Happy Returns'                              ,Happy Returns Dwarf Daylily                                 ,PRN,04,BUDS,2-3 FANS,PS1, 15 ,     , 15 , 10 , 5.25 ,014949405116,          ,I,,,
GA,040091,#1,HEM LITTLE BUSINESS,Hemerocallis x 'Little Business'                            ,Little Business Dwarf Daylily                               ,PRN,04,BUDS,2-3 FANS,PS1, 234 ,     , 234 , 10 , 5.25 ,014949400913,          , ,,,
GA,04009UT,LittleOne,HEM LITTLE BUSINESS,Hemerocallis x 'Little Business'                            ,Little Business Dwarf Daylily                               ,PRN,04,-,CAN FULL,PS0, 158 ,     , 158 , 16 , 3.25 ,014949037027,          , ,,,
GA,040121,#1,HEM LITTLE GRAPETTE,Hemerocallis x 'Little Grapette'                            ,Little Grapette Dwarf Daylily                               ,PRN,04,BUDS,2-3 FANS,PS1, 99 ,     , 99 , 10 , 5.25 ,014949401217,          , ,,,
GA,04012UT,LittleOne,HEM LITTLE GRAPETTE,Hemerocallis x 'Little Grapette'                            ,Little Grapette Dwarf Daylily                               ,PRN,04,BUDS,CAN FULL,PS1, 670 ,     , 670 , 16 , 3.25 ,014949372401,          ,I,,,
GA,040111,#1,HEM STELLA DE ORO,Hemerocallis x 'Stella de Oro'                              ,Stella De Oro Dwarf Daylily                                 ,PRN,04,BUDS & BLOOMS,2-3 FANS,PS1, 355 ,     , 355 , 10 , 5.25 ,014949401118,          ,I,,,
GA,04011UT,LittleOne,HEM STELLA DE ORO,Hemerocallis x 'Stella de Oro'                              ,Stella De Oro Dwarf Daylily                                 ,PRN,04,BUDS & BLOOMS,CAN FULL,PS1, 43 ,     , 43 , 16 , 3.25 ,014949037065,          , ,,,
GA,064181,#1,HESPERALOE BRK LIGHTS R P21729,"Hesperaloe parviflora 'Perpa' P.P. # 21,729                 ",Brakelights®  Red Yucca,EVS,05,LIGHT BUD & BLOOM,"8""H - 6""S",, 87 ,     , 87 , 10 , 9.50 ,014949315675,          ,I,,,
GA,064182,#2,HESPERALOE BRK LIGHTS R P21729,"Hesperaloe parviflora 'Perpa' P.P. # 21,729                 ",Brakelights®  Red Yucca,EVS,05,,CAN FULL,, 215 ,     , 215 , 5 , 17.50 ,014949315682,          ,I,,,
GA,034891,#1,HESPERALOE PARV YELLOW,Hesperaloe parviflora 'Yellow'                              ,Yellow Yucca                                                ,EVS,05,-,"8""H - 6""S",, 135 ,     , 135 , 10 , 9.00 ,014949072523,          , ,,,
GA,040401,#1,HESPERALOE PARVIFLORA,Hesperaloe parviflora                                       ,Red Yucca                                                   ,EVS,05,,"8""H",, 182 ,     , 182 , 10 , 8.25 ,014949404010,          , ,,,
GA,403231,#1,HEUCHERA BERRY SMOOTHIE P21871,"Heuchera ' Berry Smoothie' P.P.# 21,871 C.O.P.F.            ",Berry Smoothie Coral Bells                                  ,PRN,04,-,CAN FULL,PS2, 96 ,     , 96 , 10 , 8.25 ,014949391730,          ,I,,,
GA,097091,#1,HEUCHERA CARNIVAL LIMEADE PPAF,Heuchera x hybrida 'Carnival Limeade'                       ,Carnival Limeade Heuchera                                   ,PRN,04,BUDS & BLOOMS,CAN FULL,PS2, 25 ,     , 25 , 10 , 7.25 ,014949383919,          , ,,,
GA,097161,#1,HEUCHERA CARNIVAL PCH PRFT PAF,"Heuchera 'Carnival Peach Parfait' P.P. 24,928               ",Carnival Peach Parfait Heuchera                             ,PRN,04,-,CAN FULL,PS2, 364 ,     , 364 , 10 , 7.25 ,014949383926,          , ,,,
GA,023101,#1,HEUCHERA FROSTED VIOLET P15085,Heuchera 'Frosted Violet' P.P.# 15085                       ,Frosted Violet Coral Bells                                  ,PRN,04,-,CAN FULL,PS2, 439 ,     , 439 , 10 , 6.25 ,014949043059,          ,I,,,
GA,047531,#1,HEUCHERA GEORGIA PEACH PP19375,Heuchera x 'Georgia Peach' P.P.# 19375                      ,Georgia Peach Coral Bells                                   ,PRN,04,BUDS & BLOOMS,CAN FULL,PS2, 238 ,     , 238 , 10 , 8.25 ,014949255957,          ,I,,,
GA,412671,#1,HEUCHERA GRAPE SODA PPAF,Heuchera x hybrida 'Grape Soda' P.P.A.F.                    ,Grape Soda Coral Bells                                      ,PRN,04,-,CAN FULL,PS2, 89 ,     , 89 , 10 , 8.25 ,014949423592,          , ,,,
GA,018661,#1,HEUCHERA GREEN SPICE,Heuchera americana 'Green Spice'                            ,Green Spice Coral Bells                                     ,PRN,04,-,CAN FULL,PS2, 26 ,     , 26 , 10 , 7.25 ,014949008805,          ,I,,,
GA,029531,#1,HEUCHERA LIME RICKEY PP16210,Heuchera x 'Lime Rickey' P.P.# 16210                        ,Lime Rickey Coral Bells                                     ,PRN,04,-,CAN FULL,PS2, 55 ,     , 55 , 10 , 8.25 ,014949066164,          ,I,,,
GA,028871,#1,HEUCHERA MARMALADE PP15945,Heuchera x 'Marmalade' P.P.# 15945                          ,Marmalade Coral Bells                                       ,PRN,04,-,CAN FULL,PS2, 161 ,     , 161 , 10 , 8.25 ,014949065846,          , ,,,
GA,045721,#1,HEUCHERA MIDNIGHT ROSE PP18551,Heuchera x 'Midnight Rose' P.P.# 18551                      ,Midnight Rose Coral Bells                                   ,PRN,04,-,CAN FULL,PS2, 60 ,     , 60 , 10 , 8.25 ,014949238431,          ,I,,,
GA,04072UT,LittleOne,HEUCHERA PLUM PUDDING,Heuchera x 'Plum Pudding'                                   ,Plum Pudding Coral Bells                                    ,PRN,04,-,CAN FULL,PS2, 3 ,     , 3 , 16 , 3.25 ,014949030172,          , ,,,
GA,076241,#1,HEUCHERELLA REDSTN FLLS P22394,"Heucherella x 'Redstone Falls' P.P.# 22,394                 ",Redstone Falls Trailing Foamy Bells                         ,PRN,04,-,CAN FULL,PS2, 186 ,     , 186 , 10 , 8.25 ,014949369531,          ,I,,,
GA,407761,#1,HEUCHERELLA SOLAR ECLIPSE,Heucherella 'Solar Eclipse'                                 ,Solar Eclipse Foamy Bells                                   ,PRN,04,-,CAN FULL,PS2, 187 ,     , 187 , 10 , 8.25 ,014949414606,          ,I,,,
GA,040805,#5,HIB R AMOUR,Hibiscus rosa-sinensis 'Amour'                              ,Amour Hibiscus                                              ,EVS,10,BUDS,"21""H - 15""S",, 61 ,     , 61 , 5 , 23.00 ,014949408056,          , ,,,
GA,040901,#1,HIB R BRILLIANT,Hibiscus rosa-sinensis 'Brilliant'                          ,Brilliant Hibiscus                                          ,EVS,10,LIGHT BUD & BLOOM,"10""H - 8""S",, 118 ,     , 118 , 10 , 7.50 ,014949409015,          ,I,,,
GA,040905,#5,HIB R BRILLIANT,Hibiscus rosa-sinensis 'Brilliant'                          ,Brilliant Hibiscus                                          ,EVS,10,BUDS & BLOOMS,"21""H - 15""S",, 43 ,     , 43 , 5 , 23.00 ,014949409053,          , ,,,
GA,040905PT,#5 PATIO TREE,HIB R BRILLIANT,Hibiscus rosa-sinensis 'Brilliant'                          ,Brilliant Hibiscus                                          ,EVS,10,BUDS & BLOOMS,"18""S",, 131 ,     , 131 , 2 , 41.00 ,014949409251,          , ,,,
GA,040981,#1,HIB R CHERIE,Hibiscus rosa-sinensis 'Cherie'                             ,Cherie Hibiscus                                             ,EVS,10,,"10""H - 8""S",, 10 ,     , 10 , 10 , 7.50 ,014949409817,          ,I,,,
GA,040985,#5,HIB R CHERIE,Hibiscus rosa-sinensis 'Cherie'                             ,Cherie Hibiscus                                             ,EVS,10,BUDS & BLOOMS,"21""H - 15""S",, 60 ,     , 60 , 5 , 23.00 ,014949409855,          ,I,,,
GA,040985PT,#5 PATIO TREE,HIB R CHERIE,Hibiscus rosa-sinensis 'Cherie'                             ,Cherie Hibiscus                                             ,EVS,10,BUDS & BLOOMS,"18""S",, 158 ,     , 158 , 2 , 41.00 ,014949410158,          ,I,,,
GA,025201,#1,HIB R ERIN RACHEL,Hibiscus rosa-sinensis 'Erin Rachel'                        ,Erin Rachel Hibiscus                                        ,EVS,10,BUDS & BLOOMS,"10""H - 8""S",, 41 ,     , 41 , 10 , 7.50 ,014949241332,          , ,,,
GA,025205,#5,HIB R ERIN RACHEL,Hibiscus rosa-sinensis 'Erin Rachel'                        ,Erin Rachel Hibiscus                                        ,EVS,10,BUDS & BLOOMS,"21"" H- 15""S",, 284 ,     , 284 , 5 , 23.00 ,014949049990,          ,I,,,
GA,025205PT,#5 PATIO TREE,HIB R ERIN RACHEL,Hibiscus rosa-sinensis 'Erin Rachel'                        ,Erin Rachel Hibiscus                                        ,EVS,10,BUDS & BLOOMS,"18""S",, 149 ,     , 149 , 2 , 41.00 ,014949260609,          ,I,,,
GA,041201,#1,HIB R FULLMOON R,Hibiscus rosa-sinensis 'Monoon'                             ,Fullmoon®  Hibiscus,EVS,10,,"10""H - 8""S",, 89 ,     , 89 , 10 , 7.50 ,014949412015,          , ,,,
GA,041205,#5,HIB R FULLMOON R,Hibiscus rosa-sinensis 'Monoon'                             ,Fullmoon®  Hibiscus,EVS,10,BUDS & BLOOMS,"21""H - 15""S",, 37 ,     , 37 , 5 , 23.00 ,014949412053,          ,I,,,
GA,041205PT,#5 PATIO TREE,HIB R FULLMOON R,Hibiscus rosa-sinensis 'Monoon'                             ,Fullmoon®  Hibiscus,EVS,10,BUDS,"18""S",, 31 ,     , 31 , 2 , 41.00 ,014949412251,          , ,,,
GA,055251,#1,HIB R HEAT FLASH,Hibiscus rosa-sinensis 'Heat Flash'                         ,Heat Flash Cajun Hibiscus                                   ,EVS,10,-,"10""H - 8""S",, 46 ,     , 46 , 10 , 8.25 ,014949323908,          ,I,,,
GA,041301,#1,HIB R HULA GIRL,Hibiscus rosa-sinensis 'Hula Girl'                          ,Hula Girl Hibiscus                                          ,EVS,10,,"10""H - 8""S",, 16 ,     , 16 , 10 , 7.50 ,014949413012,          , ,,,
